arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
3818366565595,3818355579805,0.08976197,-0.30634293,-0.9119421,0.25779516,0.0
3818366642158,3818360401582,0.090745285,-0.3011711,-0.913701,0.25731656,0.0
3818366712418,3818365192842,0.09161414,-0.2966087,-0.9152208,0.25690675,0.0
3818371661272,3818369984102,0.09198181,-0.29250994,-0.91663754,0.25642332,0.0
3818376289710,3818374775362,0.09226024,-0.28865793,-0.91793954,0.25603056,0.0
3818380926272,3818379566621,0.09241409,-0.2848333,-0.91919965,0.25573745,0.0
3818386234501,3818384357881,0.092365146,-0.28096455,-0.92046326,0.25548962,0.0
3818390542053,3818389149141,0.092316695,-0.27700672,-0.9217157,0.25531372,0.0
3818395272783,3818393940401,0.09217938,-0.2730261,-0.922951,0.2551886,0.0
3818400153095,3818398731660,0.09210343,-0.2690186,-0.92414236,0.25516036,0.0
3818404939449,3818403522920,0.09205675,-0.26504943,-0.9252779,0.2552159,0.0
3818409648147,3818408314180,0.092018984,-0.26111385,-0.9263613,0.25535622,0.0
3818414360803,3818413105440,0.091963075,-0.25725892,-0.927393,0.2555441,0.0
3818420789918,3818417927217,0.09187822,-0.2535305,-0.92834574,0.25584143,0.0
3818425305022,3818422718477,0.09174329,-0.249924,-0.9292354,0.25620836,0.0
3818429319918,3818427509737,0.09158778,-0.24646732,-0.930053,0.25664568,0.0
3818434279241,3818432300996,0.09143282,-0.24323429,-0.930795,0.2570948,0.0
3818438790126,3818437092256,0.09129575,-0.24021189,-0.9314231,0.2577098,0.0
3818443579033,3818441883516,0.09111208,-0.23735867,-0.93198055,0.2584022,0.0
3818448788251,3818446674776,0.09091693,-0.23480915,-0.93242735,0.25918728,0.0
3818454092678,3818451466035,0.090678,-0.23265254,-0.9327802,0.259945,0.0
3818458267470,3818456257295,0.09043384,-0.23094264,-0.9329649,0.26089013,0.0
3818462930751,3818461048555,0.09009149,-0.22972605,-0.9330231,0.2618729,0.0
3818467494553,3818465839815,0.08964927,-0.22896858,-0.93298006,0.26283947,0.0
3818474384449,3818470631074,0.089079015,-0.22866155,-0.9328937,0.2636062,0.0
3818477023616,3818475422334,0.088543825,-0.22871569,-0.9326971,0.2644337,0.0
3818481817158,3818480213594,0.08805442,-0.22911124,-0.93243945,0.26516253,0.0
3818487513303,3818485035371,0.08766659,-0.22975782,-0.9321376,0.26579207,0.0
3818491738043,3818489826631,0.08732244,-0.23065755,-0.9318379,0.26617664,0.0
3818496392835,3818494617891,0.08705354,-0.23174039,-0.9314727,0.26660198,0.0
3818501483303,3818499409151,0.08678519,-0.23296437,-0.93110156,0.2669192,0.0
3818506306741,3818504200410,0.08645345,-0.23420526,-0.9307631,0.26712117,0.0
3818510981637,3818508991670,0.08607133,-0.2353837,-0.9305129,0.26708037,0.0
3818515742522,3818513782930,0.08569519,-0.23635083,-0.9303051,0.26707116,0.0
3818522005387,3818518574190,0.085323155,-0.23701064,-0.9302024,0.26696312,0.0
3818524933720,3818523395967,0.08494753,-0.23735596,-0.9302009,0.26678154,0.0
3818530403460,3818528187227,0.08456574,-0.23737769,-0.93033445,0.2664176,0.0
3818534509241,3818532978487,0.08426738,-0.23707457,-0.93051237,0.26616037,0.0
3818539834658,3818537769746,0.08401957,-0.23644482,-0.9307731,0.26588738,0.0
3818544438668,3818542561006,0.08381819,-0.23552613,-0.93110347,0.26560917,0.0
3818549683616,3818547352266,0.08365706,-0.23438686,-0.9315215,0.26520178,0.0
3818554534658,3818552143526,0.0835748,-0.23307018,-0.93193585,0.26493236,0.0
3818558980335,3818556965303,0.0835537,-0.23157965,-0.9323867,0.26465955,0.0
3818564363251,3818561756563,0.08355602,-0.2299875,-0.9328605,0.26437736,0.0
3818569710855,3818566547822,0.083584644,-0.2283021,-0.9333896,0.26396137,0.0
3818573149970,3818571339082,0.083701074,-0.22658685,-0.93387574,0.26368275,0.0
3818578804866,3818576130342,0.083869874,-0.22487757,-0.9343512,0.26340804,0.0
3818583197730,3818580921602,0.08412827,-0.2232191,-0.9347999,0.263144,0.0
3818588245595,3818585712862,0.08445522,-0.22166649,-0.9352494,0.26275435,0.0
3818593089814,3818590504121,0.08493298,-0.2202103,-0.9356205,0.26250362,0.0
3818597750074,3818595295381,0.08550318,-0.21888143,-0.9359526,0.2622457,0.0
3818603402678,3818600086641,0.08617087,-0.2177169,-0.9362342,0.26199147,0.0
3818607008303,3818604877901,0.08684152,-0.21669579,-0.9364821,0.2617304,0.0
3818612513980,3818609669160,0.08766774,-0.21586111,-0.9367004,0.2613632,0.0
3818617113512,3818614460420,0.08854711,-0.21519895,-0.93683356,0.2611354,0.0
3818622486116,3818619251680,0.0894431,-0.21474172,-0.9369099,0.2609325,0.0
3818626840595,3818624042940,0.090268016,-0.21441245,-0.9369574,0.26074857,0.0
3818631329397,3818628864717,0.091090284,-0.21432433,-0.9369695,0.26049137,0.0
3818635522210,3818633655977,0.09185649,-0.21438624,-0.93690956,0.260387,0.0
3818640565439,3818638447237,0.09255325,-0.21460128,-0.9368089,0.26032537,0.0
3818645683616,3818643238496,0.09318864,-0.21486555,-0.93669397,0.26029414,0.0
