arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
63080859145654,63080856757295,0.063277684,-0.26661783,-0.9261698,0.2590759,0.0
63080865257216,63080861548554,0.06190021,-0.26669517,-0.92615247,0.25939098,0.0
63080868345393,63080866339814,0.061688248,-0.26730242,-0.9261633,0.2587768,0.0
63080872956904,63080871131074,0.061418254,-0.2653175,-0.92711323,0.25747913,0.0
63080877493362,63080875922334,0.06152069,-0.2628386,-0.92811847,0.25637314,0.0
63080883856279,63080880713594,0.061491717,-0.2602722,-0.9292585,0.2548642,0.0
63080887186487,63080885504853,0.061576393,-0.25765878,-0.9302653,0.2538242,0.0
63080892080966,63080890296113,0.06182156,-0.2550345,-0.93120635,0.25296298,0.0
63080897546331,63080895087373,0.062366173,-0.25240892,-0.9320402,0.25239098,0.0
63080901516383,63080899878633,0.06254294,-0.25009906,-0.9329082,0.25143817,0.0
63080906218310,63080904669892,0.06261832,-0.24821278,-0.93354297,0.25093195,0.0
63080911584872,63080909461152,0.06232762,-0.2465717,-0.934166,0.2503028,0.0
63080918053727,63080914252412,0.061857633,-0.2451168,-0.9347493,0.24967007,0.0
63080920888987,63080919043672,0.061115034,-0.24401675,-0.9353486,0.2486842,0.0
63080925780654,63080923834931,0.060236823,-0.2433731,-0.93572915,0.2480969,0.0
63080930550081,63080928626191,0.05925918,-0.2432174,-0.9359641,0.24759823,0.0
63080935520862,63080933417451,0.058242805,-0.24351647,-0.9360549,0.24720179,0.0
63080940103674,63080938208711,0.057032734,-0.24418911,-0.9361512,0.24645467,0.0
63080944942268,63080943030488,0.05592178,-0.24504834,-0.93607837,0.24613279,0.0
63080949157112,63080947821748,0.05473521,-0.24608444,-0.93596536,0.24579535,0.0
63080954431227,63080952643525,0.05347937,-0.24725404,-0.9358268,0.24542536,0.0
63080959211799,63080957434785,0.05207243,-0.2484945,-0.93578714,0.24462493,0.0
63080966906174,63080962226045,0.05077803,-0.24967372,-0.935668,0.24415168,0.0
63080970081122,63080967017304,0.04956684,-0.25076705,-0.9355655,0.24367236,0.0
63080973574299,63080971808564,0.04842407,-0.251757,-0.93549675,0.24314466,0.0
63080984181956,63080976599824,0.04734941,-0.2526279,-0.93554586,0.2422625,0.0
63080984440914,63080981391084,0.04663667,-0.2532861,-0.93552035,0.24181157,0.0
63080988199820,63080986182344,0.046208926,-0.25377992,-0.93550205,0.24144654,0.0
63080992707424,63080990973603,0.04611064,-0.25408036,-0.93549174,0.24118917,0.0
63081000623935,63080995764863,0.04609096,-0.25430414,-0.9355844,0.24059677,0.0
63081002475341,63081000556123,0.046401117,-0.25440446,-0.93557906,0.24045186,0.0
63081007043727,63081005347383,0.046867635,-0.25449336,-0.93555397,0.24036507,0.0
63081011826747,63081010138642,0.047443137,-0.25457618,-0.93551415,0.24031945,0.0
63081017072685,63081014929902,0.048042875,-0.25473604,-0.93551123,0.240042,0.0
63081021355966,63081019721162,0.048769817,-0.25492188,-0.93540806,0.2401001,0.0
63081026442945,63081024512422,0.04945452,-0.2551733,-0.935286,0.24016857,0.0
63081031172997,63081029303681,0.050086312,-0.25552657,-0.9351363,0.24024495,0.0
63081036344404,63081034094941,0.050566908,-0.25598428,-0.9350435,0.24001794,0.0
63081041263935,63081038886201,0.051070027,-0.25652522,-0.93485,0.24008775,0.0
63081045439039,63081043677461,0.0515186,-0.25712016,-0.93464535,0.24015227,0.0
63081050702164,63081048468720,0.052021593,-0.25780573,-0.9343931,0.24029028,0.0
63081056220497,63081053259980,0.05245797,-0.2585624,-0.93420523,0.24011286,0.0
63081059839404,63081058051240,0.053017702,-0.25933373,-0.93389875,0.2403504,0.0
63081066214664,63081062842500,0.053624537,-0.26008457,-0.9335807,0.24063985,0.0
63081069637008,63081067633760,0.054267153,-0.26081163,-0.93325466,0.24097337,0.0
63081074461904,63081072455537,0.0548728,-0.2615037,-0.9330305,0.24095424,0.0
63081079258362,63081077246797,0.055645224,-0.262115,-0.93269455,0.24141298,0.0
63081084583935,63081082038056,0.05646649,-0.2626933,-0.9323465,0.24193737,0.0
63081089472737,63081086829316,0.057297226,-0.26321298,-0.93200374,0.24249737,0.0
63081093509143,63081091620576,0.058053754,-0.26372802,-0.9317607,0.24269177,0.0
63081099614924,63081096411836,0.058946278,-0.26421073,-0.93138766,0.24338241,0.0
63081104203466,63081101203095,0.05983107,-0.26465744,-0.93101466,0.24410726,0.0
63081108429664,63081105994355,0.060695,-0.26506984,-0.9306418,0.24486718,0.0
63081114222945,63081110785615,0.061263803,-0.26550865,-0.93053216,0.24466681,0.0
63081118843206,63081115576875,0.06209752,-0.26584306,-0.93016165,0.24550073,0.0
63081124186435,63081120368135,0.062877186,-0.26612002,-0.9298092,0.246336,0.0
63081128071070,63081125159394,0.063618004,-0.26634008,-0.929468,0.24719435,0.0
63081132063414,63081129950654,0.06394686,-0.26658776,-0.9294484,0.24691586,0.0
63081136917633,63081134741914,0.064545676,-0.26671967,-0.9291504,0.24773777,0.0
63081142214872,63081139533174,0.06513301,-0.266794,-0.92887366,0.24854055,0.0
63081146123101,63081144324433,0.065707065,-0.266819,-0.92861825,0.24931584,0.0
63081151914924,63081149115693,0.065915845,-0.26692376,-0.92867905,0.24892166,0.0
63081156067424,63081153906953,0.06637874,-0.26698506,-0.92845136,0.24958144,0.0
63081160847268,63081158698213,0.066834435,-0.26711532,-0.9282105,0.25021568,0.0
63081165395966,63081163489472,0.06731176,-0.2673101,-0.927952,0.2508377,0.0
63081170271851,63081168280732,0.06749419,-0.26768723,-0.9279844,0.25026587,0.0
63081175356747,63081173071992,0.06802829,-0.26801506,-0.92768526,0.25087884,0.0
63081180227268,63081177863252,0.06870256,-0.26842445,-0.9273239,0.25159228,0.0
63081184693414,63081182654512,0.06945446,-0.2688022,-0.92695224,0.2523509,0.0
63081190904299,63081187476289,0.0699443,-0.26920584,-0.9268907,0.2520113,0.0
63081194233206,63081192267549,0.07082516,-0.26942295,-0.9265176,0.25290343,0.0
63081199493622,63081197058808,0.07170258,-0.2695369,-0.92616,0.25384298,0.0
63081205797529,63081201850068,0.07251046,-0.26954207,-0.92583394,0.25479576,0.0
63081209610914,63081206641328,0.072827086,-0.26951,-0.9258909,0.25453204,0.0
63081214051747,63081211432588,0.0733437,-0.26926696,-0.9256857,0.25538588,0.0
63081219784716,63081216223847,0.07366804,-0.268929,-0.925553,0.25612843,0.0
63081224030810,63081221015107,0.07383454,-0.2685381,-0.92547345,0.2567775,0.0
63081227775966,63081225836885,0.07350384,-0.26818544,-0.9257953,0.25607958,0.0
63081233069924,63081230628144,0.07339543,-0.2676927,-0.9258339,0.25648665,0.0
63081237415549,63081235419404,0.07315174,-0.26716116,-0.9259358,0.25674242,0.0
63081242161903,63081240210664,0.07280045,-0.26661456,-0.92609495,0.25683635,0.0
63081247079612,63081245001924,0.07203046,-0.2661702,-0.9266502,0.2555082,0.0
63081252405133,63081249793183,0.071661115,-0.26563492,-0.9268833,0.25532362,0.0
63081257050862,63081254584443,0.071401745,-0.26513335,-0.92712265,0.25504848,0.0
63081263796591,63081259375703,0.07134567,-0.26469946,-0.9273339,0.25474668,0.0
63081267035810,63081264166963,0.07118988,-0.26450726,-0.92783517,0.25315958,0.0
63081272692268,63081268958222,0.07169128,-0.26435593,-0.9278911,0.25297123,0.0
63081279720081,63081273749482,0.07246996,-0.2643557,-0.9278525,0.25289112,0.0
63081281691747,63081278540742,0.07360295,-0.26451322,-0.92768174,0.25302562,0.0
63081285544768,63081283332002,0.07502455,-0.26481712,-0.9273826,0.2533865,0.0
63081306730549,63081288123262,0.076647185,-0.2652409,-0.92695963,0.2540045,0.0
63081306969299,63081292914521,0.078405485,-0.26569366,-0.9264388,0.25489336,0.0
63081307149560,63081297705781,0.08026188,-0.26607388,-0.92584574,0.25607103,0.0
63081307342893,63081302497041,0.08178186,-0.26638755,-0.92557925,0.25622728,0.0
63081311962945,63081307288301,0.0836791,-0.26629543,-0.92494905,0.25798026,0.0
63081328249924,63081312110078,0.08558925,-0.26589686,-0.92430305,0.2600715,0.0
63081328474351,63081316901338,0.08735913,-0.26519203,-0.9236727,0.26243168,0.0
63081328637164,63081321692597,0.08852988,-0.26426074,-0.9234692,0.26369178,0.0
63081328792008,63081326483857,0.08977085,-0.26275894,-0.92298657,0.26644847,0.0
63081357505758,63081331275117,0.09063281,-0.26083663,-0.9226149,0.2693173,0.0
63081357590966,63081336066377,0.09109229,-0.2585218,-0.9223548,0.27226868,0.0
63081357674143,63081340857637,0.090952344,-0.25596124,-0.92238426,0.27462482,0.0
63081357763883,63081345648896,0.090518296,-0.2531025,-0.9223189,0.27762094,0.0
63081357958622,63081350440156,0.089599185,-0.2500953,-0.92234784,0.2805331,0.0
63081358042008,63081355231416,0.08818771,-0.2469404,-0.92250234,0.28325394,0.0
63081361557945,63081360022676,0.0861557,-0.24373928,-0.9229841,0.28507656,0.0
63081379071331,63081364813935,0.08385768,-0.2404983,-0.9233825,0.2872163,0.0
63081379159039,63081369605195,0.08125632,-0.23748694,-0.92382914,0.28902778,0.0
63081379252945,63081374396455,0.078438744,-0.23477837,-0.9243157,0.2904599,0.0
63081380823466,63081379187715,0.07536704,-0.23251612,-0.9249952,0.29092944,0.0
