arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
187449784807760,983588,676,-67,-780,445,true,78,0.0,-1.0,false,true,1221
187450976225260,984745,636,146,-497,340,true,51,0.0,-1.0,false,true,1137
187450976475781,984745,636,146,-497,340,true,51,0.0,-1.0,false,true,1137
187452180923124,985843,676,221,-476,216,true,52,0.0,-1.0,false,true,1142
187452182340051,985843,676,221,-476,216,true,52,0.0,-1.0,false,true,1142
187453379191457,986921,676,-303,-431,476,true,52,0.0,-1.0,false,true,1068
187453379655623,986921,676,-303,-431,476,true,52,0.0,-1.0,false,true,1068
187454576713540,988098,856,-588,-689,185,true,90,0.0,-1.0,false,false,320
187454577878175,988098,856,-588,-689,185,true,90,0.0,-1.0,false,false,320
187455775908539,989396,775,-858,732,323,true,112,0.0,-1.0,false,true,2979
187455778341664,989396,775,-858,732,323,true,112,0.0,-1.0,false,true,2979
187456976052445,990653,656,-61,309,538,true,31,0.0,-1.0,false,true,2879
187456977591351,990653,656,-61,309,538,true,31,0.0,-1.0,false,true,2879
187458176064840,991770,636,213,540,251,true,58,0.0,-1.0,false,true,2860
187458177912184,991770,636,213,540,251,true,58,0.0,-1.0,false,true,2860
187459381023486,992848,656,-247,547,249,true,60,0.0,-1.0,false,true,2873
187459383064996,992848,656,-247,547,249,true,60,0.0,-1.0,false,true,2873
187460579901298,993925,737,427,821,516,true,92,0.0,-1.0,false,true,2530
187460580518746,993925,737,427,821,516,true,92,0.0,-1.0,false,true,2530
187461778342599,995260,639,940,-64,196,true,94,0.0,-1.0,false,true,1525
187461779802339,995260,639,940,-64,196,true,94,0.0,-1.0,false,true,1525
187462979246297,996320,657,251,-759,351,true,79,0.0,-1.0,false,true,1156
187462981470359,996320,657,251,-759,351,true,79,0.0,-1.0,false,true,1156
187463576975672,997458,616,1,-527,292,true,52,0.0,-1.0,false,true,1116
187463580713484,997458,616,1,-527,292,true,52,0.0,-1.0,false,true,1116
187464180116869,998515,318,35,49,8,true,6,0.0,-1.0,false,true,1137
187464182180880,998515,318,35,49,8,true,6,0.0,-1.0,false,true,1137
187464779173171,998854,338,-84,-158,-165,true,17,0.0,-1.0,false,true,1175
187464780076817,998854,338,-84,-158,-165,true,17,0.0,-1.0,false,true,1175
187465979604108,999652,677,-309,-412,466,true,51,0.0,-1.0,false,true,1083
187465981519681,999652,677,-309,-412,466,true,51,0.0,-1.0,false,true,1083
187467176766556,1000811,836,-606,-707,349,true,93,0.0,-1.0,false,false,349
187467178715670,1000811,836,-606,-707,349,true,93,0.0,-1.0,false,false,349
187468977618951,1002029,616,-777,258,239,true,81,0.0,-1.0,false,true,3227
187468978787961,1002029,616,-777,258,239,true,81,0.0,-1.0,false,true,3227
187469577404576,1003006,656,-457,542,378,true,70,0.0,-1.0,false,true,2944
187469577991659,1003006,656,-457,542,378,true,70,0.0,-1.0,false,true,2944
187470775506554,1004201,699,288,427,467,true,51,0.0,-1.0,false,true,2855
187470778762908,1004201,699,288,427,467,true,51,0.0,-1.0,false,true,2855
187471980166710,1005361,676,104,514,386,true,52,0.0,-1.0,false,true,2962
187471981062648,1005361,676,104,514,386,true,52,0.0,-1.0,false,true,2962
187473178644782,1006539,656,29,588,460,true,58,0.0,-1.0,false,true,2831
187473180235616,1006539,656,29,588,460,true,58,0.0,-1.0,false,true,2831
187474377874938,1007696,816,635,593,182,true,86,0.0,-1.0,false,true,2236
187474379411136,1007696,816,635,593,182,true,86,0.0,-1.0,false,true,2236
