arrival_ts,event_ts,val_x,val_y,val_z,val_w
187425240777040,187425236756846,0.0058978,-0.41337314,-0.0067368574,0.9105177
187425244878082,187425241548106,0.006184915,-0.4156811,-0.006681634,0.90946484
187425249954228,187425246339366,0.0058842017,-0.417575,-0.0064403345,0.9086006
187425255445270,187425251130625,0.0053581414,-0.41936716,-0.0061520194,0.90778005
187425260958759,187425255921885,0.0046194317,-0.4211942,-0.005868601,0.90693974
187425263867405,187425260713145,0.003757679,-0.42288658,-0.0057235053,0.9061568
187425269286259,187425265504405,0.002822589,-0.42441118,-0.0057302895,0.90544707
187425274095217,187425270295665,0.0018064046,-0.42598665,-0.0058241603,0.9047089
187425279131936,187425275086924,7.005805E-4,-0.4273925,-0.0061022025,0.90404534
187425284089645,187425279878184,-4.5163467E-4,-0.42840207,-0.0065811537,0.9035641
187425287363395,187425284669444,-0.001567445,-0.42937565,-0.007138248,0.90309644
187425292278499,187425289460704,-0.002750873,-0.43023303,-0.0076829223,0.902681
187425297278395,187425294282481,-0.0039292304,-0.43103078,-0.008225342,0.9022912
187425301418238,187425299073741,-0.0051308502,-0.4317471,-0.008714583,0.901938
187425306493967,187425303865000,-0.0062971674,-0.43247804,-0.009134989,0.90157616
187425312229540,187425308656260,-0.007402041,-0.43336785,-0.009510754,0.9011365
187425315444384,187425313447520,-0.008430675,-0.43416452,-0.00985883,0.9007402
187425321586936,187425318238780,-0.009257921,-0.4350712,-0.010125683,0.9002915
187425326734228,187425323030040,-0.00990197,-0.43601784,-0.010288773,0.89982474
187425330293238,187425327821299,-0.010303136,-0.4371006,-0.010373027,0.8992938
187425335155322,187425332612559,-0.0105110165,-0.43825018,-0.010403208,0.89873135
187425340225947,187425337403819,-0.010545325,-0.43943834,-0.010415432,0.89815044
187425345359124,187425342195079,-0.0104633,-0.44061977,-0.010409846,0.8975725
187425349219280,187425346986338,-0.010289138,-0.44180164,-0.010415261,0.8969933
187425353950582,187425351777598,-0.010057002,-0.44291952,-0.010469549,0.89644384
187425359569540,187425356568858,-0.009756061,-0.44394234,-0.010634959,0.8959391
187425364605686,187425361360118,-0.009422488,-0.44484293,-0.0109302765,0.8954923
187425369489749,187425366151377,-0.00907636,-0.4456232,-0.01136435,0.8951025
187425374147978,187425370942637,-0.008795374,-0.44629523,-0.01193561,0.894763
187425379248759,187425375733897,-0.008674189,-0.4468243,-0.012624818,0.8944906
187425384133290,187425380525157,-0.00871727,-0.44720286,-0.013458179,0.8942888
187425387919905,187425385316416,-0.008922508,-0.44740787,-0.014443389,0.89416885
187425393045478,187425390107676,-0.00928909,-0.44743532,-0.015564248,0.89413255
187425398477457,187425394898936,-0.009789797,-0.4473241,-0.016812969,0.8941603
187425403431155,187425399690196,-0.010413674,-0.4470863,-0.018144302,0.89424616
187425407095061,187425404481456,-0.011137188,-0.44671682,-0.019520972,0.8943931
187425411937665,187425409272715,-0.011942162,-0.44622752,-0.020907959,0.89459556
187425417203134,187425414063975,-0.0128080575,-0.44565013,-0.022271903,0.89483845
187425422846415,187425418855235,-0.013710395,-0.4449785,-0.023586785,0.8951256
187425427215426,187425423646495,-0.0146210175,-0.4442461,-0.02483788,0.89544106
187425431358290,187425428437754,-0.015499453,-0.44346094,-0.02602298,0.89578176
187425436064384,187425433229014,-0.01636245,-0.44257733,-0.027107364,0.89617115
187425440749176,187425438020274,-0.017189736,-0.44162387,-0.028068805,0.8965964
187425445935426,187425442811534,-0.01797239,-0.44058624,-0.028888108,0.89706534
187425450975634,187425447602793,-0.018656261,-0.4395021,-0.029544823,0.89756167
187425455251311,187425452394053,-0.019242974,-0.43838927,-0.03003133,0.8980772
187425460605530,187425457185313,-0.019742383,-0.43723935,-0.030355493,0.8986159
187425464450790,187425461976573,-0.020154556,-0.43608415,-0.03052174,0.8991623
187425469185894,187425466767832,-0.02045864,-0.4349618,-0.030551324,0.8996979
187425474109644,187425471559092,-0.020624215,-0.4338772,-0.030471455,0.9002204
187425481030269,187425476380870,-0.020674942,-0.4328201,-0.030282011,0.9007343
187425483288759,187425481172129,-0.020599134,-0.4317983,-0.030006059,0.9012356
187425488327665,187425485963389,-0.020421196,-0.43083155,-0.029659487,0.9017136
187425494190478,187425490754649,-0.020173676,-0.42991424,-0.02924182,0.90217054
187425498030113,187425495545909,-0.019906921,-0.42905903,-0.02875803,0.90259904
187425503330894,187425500367686,-0.019670714,-0.4282469,-0.028206142,0.9030072
187425507719228,187425505158946,-0.019522624,-0.42750138,-0.02759587,0.9033825
187425512458967,187425509950206,-0.019497786,-0.426821,-0.026937133,0.90372455
187425517221259,187425514741465,-0.019575506,-0.42622226,-0.026249971,0.9040256
187425522406572,187425519532725,-0.01974459,-0.42571843,-0.025568776,0.9042788
187425527432874,187425524323985,-0.01998994,-0.42534405,-0.024915662,0.9044678
187425532009436,187425529115245,-0.020310914,-0.42505452,-0.024321185,0.90461296
187425536709957,187425533906504,-0.020719493,-0.42480546,-0.023795025,0.9047347
187425540875999,187425538697764,-0.021207139,-0.42456073,-0.023341574,0.90485007
187425546662405,187425543489024,-0.021770956,-0.4242763,-0.02295415,0.90498
187425551740217,187425548280284,-0.022393377,-0.42392668,-0.02261934,0.905137
187425555962405,187425553071543,-0.023067119,-0.42350358,-0.022305444,0.90532595
187425560221832,187425557862803,-0.023755027,-0.42297414,-0.022007503,0.90556294
187425565587040,187425562654063,-0.024458298,-0.42230725,-0.0217126,0.90586257
187425570508603,187425567445323,-0.025153514,-0.42152607,-0.021408672,0.90621454
187425574605582,187425572236582,-0.02584044,-0.4206649,-0.021062734,0.90660334
187425580337821,187425577027842,-0.026498169,-0.41976824,-0.020651609,0.90700936
187425584700999,187425581819102,-0.027125565,-0.41887093,-0.020155873,0.90741676
187425589324280,187425586610362,-0.027713425,-0.41797486,-0.019565718,0.90782493
187425594569905,187425591401622,-0.028289922,-0.4170838,-0.018866977,0.90823174
187425599369384,187425596192881,-0.028854102,-0.41624606,-0.018056676,0.90861464
187425603401155,187425600984141,-0.029400041,-0.41551208,-0.017138744,0.90895087
187425608139696,187425605775401,-0.029915625,-0.41491562,-0.016133294,0.9092248
187425612857353,187425610566661,-0.03038743,-0.41443905,-0.015051376,0.90944505
187425617349124,187425615357920,-0.030817974,-0.41405064,-0.013907285,0.90962565
187425623408134,187425620149180,-0.031230344,-0.4137359,-0.012706562,0.9097724
187425627864696,187425624940440,-0.03162427,-0.41348127,-0.011462502,0.90989107
187425632276571,187425629731700,-0.032012247,-0.41329622,-0.010179321,0.90997684
187425638502978,187425634522959,-0.032378137,-0.41316736,-0.008890189,0.91003597
187425642534853,187425639314219,-0.032732025,-0.41306922,-0.0076154973,0.91007936
187425647338967,187425644105479,-0.03305959,-0.41300198,-0.006392617,0.91010743
187425651265217,187425648896739,-0.033345338,-0.41295964,-0.0052579762,0.9101235
187425657161780,187425653687999,-0.03357726,-0.4129249,-0.004248758,0.910136
187425660708446,187425658479258,-0.033768065,-0.4128772,-0.003389834,0.91015416
187425665719540,187425663261655,-0.033940237,-0.41281992,-0.0027107403,0.91017604
187425670174957,187425668052915,-0.034098558,-0.41277194,-0.0022345022,0.9101932
187425674954071,187425672844175,-0.03426742,-0.41269845,-0.0019606235,0.9102208
187425680737821,187425677635434,-0.034454893,-0.41259843,-0.0018810628,0.91025925
187425685785165,187425682426694,-0.03465576,-0.41245583,-0.0019773273,0.91031605
187425688935374,187425687217954,-0.03489437,-0.4122633,-0.0022024577,0.9103936
187425694461728,187425692009214,-0.035173204,-0.4120358,-0.0025271222,0.910485
187425699640217,187425696830991,-0.035519585,-0.4117718,-0.0029034135,0.9105899
187425703377665,187425701622251,-0.035918806,-0.41148072,-0.0033040764,0.91070443
187425709079436,187425706413511,-0.03637173,-0.41114816,-0.0036978144,0.9108351
187425712808446,187425711204770,-0.036905937,-0.41077578,-0.0040525873,0.9109801
187425718758603,187425715996030,-0.037529927,-0.41038188,-0.0043561575,0.9111308
187425723431832,187425720787290,-0.03822683,-0.41000184,-0.004605026,0.91127163
187425728021311,187425725578550,-0.03895823,-0.40965533,-0.0048074718,0.91139543
187425732108290,187425730369809,-0.039684877,-0.40934387,-0.004979402,0.91150314
187425737665165,187425735161069,-0.040415008,-0.40905252,-0.005121631,0.911601
187425741934488,187425739952329,-0.041152086,-0.40880123,-0.0052570063,0.91168
187425747070426,187425744743589,-0.04186316,-0.40859115,-0.0054047382,0.91174096
187425751242405,187425749534848,-0.042522915,-0.40845326,-0.005563575,0.91177124
187425757951155,187425754326108,-0.043099254,-0.40836918,-0.0057477704,0.91178066
187425762492926,187425759147886,-0.043585543,-0.4083165,-0.0059489193,0.9117799
187425766487769,187425763939145,-0.043971665,-0.40826145,-0.0061638243,0.9117845
187425772152040,187425768730405,-0.0442617,-0.4081413,-0.006407513,0.9118226
187425776535478,187425773521665,-0.044483993,-0.40791395,-0.006703645,0.9119114
187425782103759,187425778312925,-0.04465806,-0.40759465,-0.0070532793,0.91204304
187425785769905,187425783104184,-0.0448064,-0.40721446,-0.007443293,0.9122025
187425791350165,187425787895444,-0.044954054,-0.406824,-0.007870906,0.91236585
187425794683446,187425792686704,-0.045145616,-0.40643784,-0.008316808,0.9125245
187425799940217,187425797477964,-0.045412086,-0.40605584,-0.00876655,0.9126771
187425804762301,187425802269223,-0.045776516,-0.40567362,-0.009208139,0.9128245
187425809466363,187425807060483,-0.0462511,-0.40527344,-0.009615001,0.9129742
187425814913134,187425811851743,-0.04683223,-0.4048463,-0.009965296,0.9131303
187425819058759,187425816643003,-0.047529567,-0.40438378,-0.010252178,0.913296
187425823711467,187425821434262,-0.0483409,-0.40390408,-0.010463601,0.9134633
187425829149332,187425826225522,-0.04925498,-0.40343434,-0.010605564,0.91362035
187425833469801,187425831016782,-0.05025563,-0.4029848,-0.010678609,0.91376346
187425838754748,187425835808042,-0.051348303,-0.40253767,-0.01070773,0.9138994
187425843429696,187425840599302,-0.052505836,-0.40207437,-0.010705869,0.9140376
187425848628551,187425845390561,-0.053710967,-0.40158173,-0.010702428,0.9141842
187425852414696,187425850181821,-0.05494154,-0.40101424,-0.010714859,0.91436
187425858550373,187425854973081,-0.056163732,-0.40031683,-0.0107826665,0.9145905
187425862697092,187425859764341,-0.057323918,-0.3995049,-0.010919038,0.9148719
187425867198551,187425864555600,-0.058383055,-0.39856088,-0.011150637,0.9152138
187425871939644,187425869346860,-0.059388153,-0.39739728,-0.011486499,0.9156509
187425876235634,187425874138120,-0.060352635,-0.3958526,-0.011994459,0.91625017
187425881144228,187425878929380,-0.0611947,-0.39393386,-0.012733477,0.91701096
187425886603290,187425883720639,-0.061866827,-0.391753,-0.013723711,0.9178855
187425891098238,187425888511899,-0.062328152,-0.38937372,-0.015003368,0.91884613
187425896748290,187425893303159,-0.062573224,-0.38685602,-0.016591668,0.9198651
187425900990009,187425898094419,-0.06258086,-0.3842701,-0.018507598,0.9209113
187425905784436,187425902916196,-0.0623492,-0.38171023,-0.020740299,0.9219434
187425910314957,187425907707456,-0.06181751,-0.37936422,-0.023240767,0.92288744
187425915687196,187425912498716,-0.06099853,-0.37731126,-0.025940074,0.92371124
187425919377978,187425917289975,-0.059965998,-0.3755614,-0.028755046,0.9244084
187425923538082,187425922081235,-0.058830895,-0.37395585,-0.031634804,0.925038
187425929030842,187425926872495,-0.057666913,-0.3723695,-0.034518182,0.9256479
187425934486988,187425931663755,-0.056497384,-0.37078887,-0.037330728,0.92624515
187425938969280,187425936455014,-0.055312425,-0.3692771,-0.039999854,0.926809
187425943520634,187425941246274,-0.054116312,-0.36787844,-0.042472366,0.9273257
187425947947092,187425946037534,-0.05295451,-0.3666147,-0.044714842,0.9277878
187425952826519,187425950828794,-0.0518474,-0.36549854,-0.04672453,0.92819154
187425957728603,187425955620053,-0.050819978,-0.3645632,-0.048488,0.9285257
187425962205998,187425960411313,-0.04988584,-0.3638172,-0.050022468,0.9287875
187425967368030,187425965202573,-0.049054466,-0.36324978,-0.051358026,0.92898095
187425972233498,187425969993833,-0.048327483,-0.3628431,-0.052514818,0.9291133
187425977263498,187425974785093,-0.04769244,-0.3625593,-0.053533915,0.9291987
187425982039905,187425979576352,-0.047143757,-0.36234063,-0.05446605,0.92925787
187425986894436,187425984367612,-0.046645783,-0.36212623,-0.05536721,0.9293133
187425991303603,187425989158872,-0.046179138,-0.36185443,-0.056292053,0.9293869
187425996224071,187425993950132,-0.045736253,-0.3614941,-0.057277948,0.92948884
187426001103394,187425998741391,-0.04529684,-0.36104035,-0.058359984,0.9296194
187426006198342,187426003532651,-0.044862226,-0.3605202,-0.05955902,0.92976624
187426010590998,187426008323911,-0.044442646,-0.35995886,-0.060874213,0.9299187
187426015438550,187426013115171,-0.044078406,-0.35935202,-0.06230684,0.9300758
187426020712300,187426017906430,-0.043806277,-0.35868886,-0.063865006,0.930239
187426024846728,187426022697690,-0.043605156,-0.35799646,-0.06556218,0.9303971
187426029708759,187426027488950,-0.04347303,-0.35729685,-0.06739774,0.93054104
187426034345373,187426032280210,-0.043376174,-0.35662097,-0.06935985,0.9306606
187426039995946,187426037071469,-0.043298457,-0.355993,-0.0714391,0.9307474
187426044437925,187426041862729,-0.04324172,-0.35542414,-0.07361289,0.93079805
187426049538603,187426046684507,-0.04320906,-0.35489875,-0.07587676,0.93081826
187426054627457,187426051475766,-0.043168824,-0.3544459,-0.078181885,0.93080187
187426059314800,187426056267026,-0.04309529,-0.35406128,-0.08050617,0.9307536
187426063513915,187426061058286,-0.042975128,-0.3537375,-0.08281784,0.9306794
187426068857248,187426065849546,-0.042816494,-0.35348934,-0.085077286,0.9305772
187426072723082,187426070640805,-0.042622365,-0.353319,-0.08725134,0.9304495
187426078106519,187426075432065,-0.0424115,-0.35322767,-0.08930286,0.9302991
187426082215582,187426080223325,-0.042206615,-0.3532269,-0.09118327,0.9301263
187426086679540,187426085014585,-0.042003103,-0.3533477,-0.09286147,0.9299236
187426092293082,187426089805844,-0.041789874,-0.3535874,-0.09430393,0.9296969
187426098296103,187426094597104,-0.04154703,-0.35392338,-0.09549078,0.9294588
187426102045946,187426099388364,-0.04124369,-0.354322,-0.09641285,0.9292252
187426106530165,187426104179624,-0.040859353,-0.35476285,-0.097079165,0.92900455
187426111147717,187426109001401,-0.040369328,-0.35527524,-0.09750609,0.92878544
187426116052978,187426113762143,-0.039774586,-0.35584596,-0.0977182,0.92857033
187426120909332,187426118583921,-0.039058574,-0.35651433,-0.09776076,0.92833984
187426126012665,187426123375180,-0.038238764,-0.3572591,-0.097677425,0.92809635
187426130490425,187426128166440,-0.03733431,-0.35807315,-0.09750967,0.9278371
187426135340998,187426132957700,-0.03637915,-0.35894012,-0.097293705,0.92756265
187426140053550,187426137748960,-0.035409387,-0.35984185,-0.09706944,0.9272742
187426144947405,187426142540219,-0.034460936,-0.36078832,-0.09685566,0.9269645
187426149750165,187426147331479,-0.033566833,-0.36179602,-0.096677415,0.9266231
187426155505894,187426152122739,-0.032748,-0.36284223,-0.09656136,0.92625535
187426159505217,187426156913999,-0.032002002,-0.3638952,-0.09650827,0.9258738
187426164018759,187426161705259,-0.031342812,-0.36493227,-0.09653136,0.9254857
187426168682665,187426166496518,-0.030790187,-0.3659238,-0.096616186,0.9251038
187426174856728,187426171287778,-0.030347038,-0.36687213,-0.09677876,0.9247258
187426179037248,187426176079038,-0.030033708,-0.36778417,-0.09702395,0.92434794
187426183254019,187426180870298,-0.029860623,-0.3686648,-0.09735852,0.9239675
187426188478550,187426185661557,-0.029805461,-0.3695446,-0.0977738,0.9235739
187426193693134,187426190452817,-0.029861623,-0.37044418,-0.09826616,0.9231593
187426198462196,187426195244077,-0.029999996,-0.37136382,-0.09881201,0.922727
187426203296832,187426200035337,-0.030159857,-0.37226447,-0.09940553,0.92229503
187426206921415,187426204826596,-0.030326907,-0.3730965,-0.10001789,0.92188704
187426212746936,187426209617856,-0.030475158,-0.37382987,-0.10060847,0.9215207
187426217193446,187426214409116,-0.030581815,-0.37446794,-0.10114645,0.92119914
187426222420998,187426219200376,-0.030634888,-0.37502947,-0.10159758,0.9209193
187426226695373,187426223991636,-0.03062287,-0.37553096,-0.101958856,0.9206754
187426231104384,187426228782895,-0.030562688,-0.37597373,-0.10222016,0.9204677
187426236262405,187426233574155,-0.030468436,-0.3764045,-0.102374434,0.9202776
187426240534019,187426238365415,-0.030342748,-0.37686473,-0.10242352,0.9200879
187426245543238,187426243156675,-0.03019138,-0.37739354,-0.10236437,0.91988266
187426252094123,187426247947934,-0.030030964,-0.37798986,-0.10219002,0.9196624
187426255479748,187426252739194,-0.029866003,-0.37866277,-0.10190431,0.9194227
187426260594227,187426257530454,-0.02970128,-0.37941748,-0.101512,0.91916025
187426265205634,187426262321714,-0.029559165,-0.38026676,-0.1010155,0.9188685
187426271109332,187426267112973,-0.029445713,-0.3812022,-0.100427575,0.9185489
187426275117405,187426271904233,-0.02937312,-0.3822241,-0.09976351,0.9181989
187426279737977,187426276695493,-0.029330906,-0.38334203,-0.09904558,0.9178118
187426283839332,187426281486753,-0.029310431,-0.3845571,-0.09829067,0.9173853
187426288229123,187426286278012,-0.029304616,-0.3858472,-0.09751762,0.9169261
187426292970998,187426291069272,-0.029285526,-0.38719395,-0.09673539,0.91644174
187426298057352,187426295860532,-0.02924536,-0.3885585,-0.09595543,0.9159474
187426303241571,187426300651792,-0.02916979,-0.389894,-0.095197886,0.9154611
187426307727821,187426305473569,-0.029042937,-0.39114317,-0.0944754,0.91500705
187426312147769,187426310264829,-0.02886723,-0.39225015,-0.0938109,0.91460705
187426318018238,187426315025571,-0.028642446,-0.393186,-0.09320801,0.9142738
187426321945998,187426319847348,-0.028359855,-0.39395666,-0.09267012,0.9140055
187426326525113,187426324638608,-0.028051721,-0.39453304,-0.0922222,0.9138117
187426331075373,187426329429868,-0.027725354,-0.39490953,-0.09186749,0.9136948
187426335958498,187426334221128,-0.027399726,-0.39510086,-0.0916002,0.91364866
187426340743030,187426339042905,-0.027095696,-0.39512536,-0.09141491,0.9136658
187426345770894,187426343834165,-0.026829528,-0.39502957,-0.09128933,0.9137276
187426350301363,187426348625425,-0.026626434,-0.39484617,-0.091192976,0.9138224
187426355413707,187426353416684,-0.026528899,-0.39460313,-0.09110678,0.91393876
187426360155009,187426358207944,-0.026558913,-0.39434582,-0.0910166,0.91405797
187426365012925,187426362999204,-0.026717797,-0.39413363,-0.09089961,0.9141565
187426370657352,187426367790464,-0.026998335,-0.394025,-0.09071469,0.9142134
187426374882040,187426372581723,-0.027362874,-0.39408177,-0.090437934,0.91420555
187426380320165,187426377372983,-0.02781816,-0.39420936,-0.090050496,0.91417503
187426384103863,187426382164243,-0.0283023,-0.3945011,-0.08946896,0.91409147
187426388982873,187426386955503,-0.028792258,-0.39499944,-0.0886517,0.91394055
187426393707977,187426391746762,-0.02923233,-0.39562115,-0.08761383,0.91375774
187426398191415,187426396538022,-0.02951664,-0.3964101,-0.08626127,0.9135353
187426402855998,187426401329282,-0.029532952,-0.39739764,-0.084587395,0.91326225
187426408391571,187426406120542,-0.029275548,-0.3985028,-0.08266666,0.91296476
187426412692196,187426410911802,-0.028762467,-0.39961445,-0.08055491,0.91268384
187426417643967,187426415703061,-0.027992837,-0.40070125,-0.07829931,0.9124276
187426422533915,187426420494321,-0.026943913,-0.4017473,-0.07594485,0.9121982
187426427232665,187426425285581,-0.025618922,-0.40270928,-0.073531054,0.91200995
187426431801259,187426430076841,-0.02401095,-0.40350294,-0.07112746,0.9118935
187426436872665,187426434868100,-0.022161283,-0.40400648,-0.06880882,0.9118953
187426442529592,187426439659360,-0.020132683,-0.4041195,-0.06665096,0.9120525
