arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
187425173314020,1254340,835,-1156,13,65,true,115,0.0,-1.0,false,true,3323
187426379865165,1255657,836,-985,18,69,true,98,0.0,-1.0,false,true,3253
187427574497248,1256875,816,-1417,93,118,true,142,0.0,-1.0,false,true,3280
187428774266362,1258053,816,-1145,41,108,true,114,0.0,-1.0,false,true,3210
187429977594330,1259331,856,-709,471,365,true,85,0.0,-1.0,false,true,2763
187431182292976,1261005,660,-350,384,145,true,51,0.0,-1.0,false,true,2499
187439575092243,1269411,340,-15,94,53,true,9,0.0,-1.0,false,true,2517
187441375318493,1271029,479,-95,426,29,true,43,0.0,-1.0,false,true,2762
187442577837398,1272087,819,-387,632,111,true,74,0.0,-1.0,false,true,2478
187443774143544,1273388,616,218,973,6,true,99,0.0,-1.0,false,true,2334
187444977917866,1274486,616,-112,-12,927,true,11,0.0,-1.0,false,true,2248
187446176587032,1275604,637,-152,456,435,true,48,0.0,-1.0,false,true,2312
187447375977553,1276722,617,45,647,603,true,64,0.0,-1.0,false,true,2220
187448576988646,1277877,740,378,378,61,true,53,0.0,-1.0,false,true,1499
187449777639531,1279119,596,560,-583,357,true,80,0.0,-1.0,false,false,738
187450376707395,1280178,635,110,-623,457,true,63,0.0,-1.0,false,false,476
187451574179478,1281275,636,-30,-656,420,true,65,0.0,-1.0,false,false,482
187452779199790,1282373,636,-134,-518,157,true,53,0.0,-1.0,false,false,498
187453977758488,1283491,696,-141,-488,431,true,50,0.0,-1.0,false,false,219
187455174633852,1284806,759,-841,-91,211,true,84,0.0,-1.0,false,true,2979
187456376737133,1286067,676,-77,657,290,true,66,0.0,-1.0,false,true,2316
187457574530153,1287205,657,-184,702,532,true,72,0.0,-1.0,false,true,2251
187458775952028,1288263,677,75,569,580,true,57,0.0,-1.0,false,true,2243
187459975615829,1289381,637,72,630,352,true,63,0.0,-1.0,false,true,2131
187461175995360,1290577,759,475,424,219,true,63,0.0,-1.0,false,true,1459
187462373706297,1291758,656,362,-469,139,true,59,0.0,-1.0,false,true,779
187462978172703,1292915,637,136,-602,462,true,61,0.0,-1.0,false,false,498
187464175978276,1293934,636,352,122,738,true,37,0.0,-1.0,false,false,513
187465375523692,1295072,637,-131,-438,265,true,45,0.0,-1.0,false,false,429
187466575937754,1296227,680,-56,-752,346,true,75,0.0,-1.0,false,false,196
187467775976660,1297525,600,-668,-323,205,true,74,0.0,-1.0,false,true,3114
187468975506503,1298526,577,-464,511,273,true,69,0.0,-1.0,false,true,2500
187470176706554,1299584,677,-120,658,475,true,66,0.0,-1.0,false,true,2293
187471382156658,1300763,656,235,342,598,true,41,0.0,-1.0,false,true,2260
187472579778949,1301938,679,-10,687,364,true,68,0.0,-1.0,false,true,2223
187473773833584,1303079,676,159,590,575,true,61,0.0,-1.0,false,true,1890
187474974374261,1304394,759,854,424,126,true,95,0.0,-1.0,false,true,1580
