arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
52563926866923,3364,-1036,-159,1014,-302,true,102,0.0,-1.0,false,false,372
52566103083954,2394,2051,0,29,-10,true,2,0.0,-1.0,false,false,97
52566778608902,4546,658,43,140,-102,true,14,0.0,-1.0,false,false,147
52568129265255,5246,817,-132,351,-516,true,37,0.0,-1.0,false,false,306
52574736886034,6086,6888,-36,-56,199,true,6,0.0,-1.0,false,false,610
52575327606398,13057,576,83,13,-96,true,8,0.0,-1.0,false,false,600
52576524365564,13735,617,-50,151,-12,true,15,0.0,-1.0,false,false,577
52577126972856,14614,237,-15,105,115,true,10,0.0,-1.0,false,false,548
52577726969366,15510,240,12,11,100,true,1,0.0,-1.0,false,false,541
52578327666762,15930,259,44,2,-33,true,4,0.0,-1.0,false,false,578
52578926462282,16550,299,5,24,106,true,2,0.0,-1.0,false,false,610
52579524588740,16929,239,16,29,-43,true,3,0.0,-1.0,false,false,580
52580125407126,17888,39,11,18,104,true,2,0.0,-1.0,false,false,571
52580727866657,18486,180,22,0,69,true,2,0.0,-1.0,false,false,615
52581333290458,19366,279,10,20,33,true,2,0.0,-1.0,false,false,603
52581928731187,19686,238,-7,11,-74,true,1,0.0,-1.0,false,false,663
52583133734052,20305,718,-38,99,-131,true,10,0.0,-1.0,false,false,664
52583724962124,21225,837,-25,-4,-99,true,2,0.0,-1.0,false,true,776
52584324101082,22165,396,-24,183,117,true,18,0.0,-1.0,false,false,611
52584924656082,22602,299,40,-119,-69,true,12,0.0,-1.0,false,false,768
52587329216862,23001,2177,19,-36,-9,true,4,0.0,-1.0,false,false,702
52587929681029,25358,299,-7,68,138,true,6,0.0,-1.0,false,false,591
52588526446810,25778,278,28,-56,-44,true,6,0.0,-1.0,false,false,613
52589122777487,26676,40,-9,72,140,true,7,0.0,-1.0,false,false,642
52589726999362,27135,420,-53,170,124,true,17,0.0,-1.0,false,false,589
52590323889934,27636,318,46,-66,-37,true,8,0.0,-1.0,false,false,759
52591525393840,28055,838,-11,-6,-86,true,1,0.0,-1.0,false,true,790
52591529521028,29016,296,-3,86,126,true,8,0.0,-1.0,false,false,625
52592728959569,30410,221,16,-4,68,true,1,0.0,-1.0,false,false,652
52593328513996,30771,139,-4,10,-6,true,1,0.0,-1.0,false,false,623
