arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
54463135053120,83421,420,163,-69,54,true,17,0.0,-1.0,false,true,3165
54463720088588,83882,218,-7,24,-25,true,2,0.0,-1.0,false,true,3148
54464896984265,84520,799,1213,-585,78,true,134,0.0,-1.0,false,true,3162
54466063363170,85641,757,1207,-779,-4,true,143,0.0,-1.0,false,true,3128
54467231117701,86720,836,1223,-655,31,true,138,0.0,-1.0,false,true,3201
54468402928170,87859,816,1316,-737,18,true,150,0.0,-1.0,false,true,3210
54469574208065,88977,816,1363,-820,8,true,159,0.0,-1.0,false,true,3169
54470739842492,90096,796,1375,-593,93,true,149,0.0,-1.0,false,true,3198
54471913007231,91255,856,1080,-582,251,true,122,0.0,-1.0,false,true,3235
54472500208064,92395,794,1178,-648,194,true,134,0.0,-1.0,false,true,3191
54474252141449,93532,796,1251,-669,-132,true,141,0.0,-1.0,false,true,3199
54474835552646,94630,797,1058,-622,251,true,122,0.0,-1.0,false,true,3170
54476012026917,95749,756,1228,-713,-96,true,141,0.0,-1.0,false,true,3171
54477173884468,96828,816,998,-784,103,true,126,0.0,-1.0,false,true,3176
54478344623426,97966,776,1316,-546,26,true,142,0.0,-1.0,false,true,3196
54479519780717,99065,796,1289,-532,74,true,139,0.0,-1.0,false,true,3211
54480688408113,100184,836,849,-611,79,true,104,0.0,-1.0,false,true,3244
54482450864310,101658,820,498,-179,58,true,52,0.0,-1.0,false,true,3594
54484197251289,103696,560,181,237,65,true,29,0.0,-1.0,false,false,465
54487705883475,106732,480,-48,183,86,true,18,0.0,-1.0,false,true,872
54489459932276,109009,760,365,117,133,true,38,0.0,-1.0,false,true,3552
54491217448786,110348,859,1230,-325,94,true,127,0.0,-1.0,false,true,3129
54491801400244,111530,816,1094,-847,81,true,138,0.0,-1.0,false,true,3020
54492973585660,112668,836,1041,-830,185,true,133,0.0,-1.0,false,true,3076
54494146057326,113827,816,925,-896,132,true,128,0.0,-1.0,false,true,3074
54495310465920,115005,856,1132,-736,126,true,135,0.0,-1.0,false,true,3080
54497066583159,116324,935,1159,-692,57,true,134,0.0,-1.0,false,true,3118
