arrival_ts,event_ts,val_x,val_y,val_z,val_w
187165456419171,187165447678050,0.0,0.0,0.0,1.0
187165456596410,187165452469310,0.4245992,0.32398182,0.6278389,0.5661887
187165459083598,187165457260570,0.42560413,0.32492098,0.62707263,0.56574494
187165463313702,187165462051829,0.4256273,0.32685903,0.62587386,0.5659386
187165468356306,187165466843089,0.42574173,0.32877275,0.62477076,0.5659629
187165473077869,187165471634349,0.42599073,0.3305401,0.6238167,0.56579846
187165478245264,187165476425609,0.42628235,0.33204418,0.6230646,0.56552684
187165482534796,187165481247386,0.42653245,0.33328712,0.62249124,0.5652383
187165487350264,187165486038646,0.42681172,0.33427572,0.62206745,0.56491023
187165492371358,187165490829906,0.42695794,0.33506534,0.6217721,0.56465703
187165497139379,187165495621165,0.42693222,0.3356209,0.62164485,0.5644866
187165501936619,187165500412425,0.42683178,0.3360007,0.62166,0.56432
187165506799275,187165505203685,0.42660156,0.3362664,0.62179923,0.5641823
187165513032348,187165509994945,0.42628896,0.33639708,0.6220639,0.56404895
187165516220004,187165514786204,0.42586452,0.33650675,0.62236464,0.5639724
187165520711254,187165519577464,0.42537522,0.33642453,0.62280184,0.56390804
187165525738806,187165524368724,0.42479342,0.33609718,0.62339514,0.5638863
187165530899327,187165529159984,0.42416498,0.33552057,0.6241227,0.56389797
187165535252712,187165533951244,0.42353398,0.33474758,0.6249234,0.5639448
187165540459119,187165538742503,0.42296782,0.33382213,0.6257264,0.56402797
187165545795421,187165543533763,0.42254952,0.33281258,0.62645215,0.5641324
187165549670369,187165548325023,0.4222566,0.33178437,0.6270333,0.5643118
187165554567348,187165553116283,0.42210206,0.33082262,0.6273928,0.56459236
187165559569223,187165557907542,0.42201275,0.3298819,0.6275752,0.5650068
187165565238025,187165562698802,0.42199767,0.3290465,0.6276027,0.5654743
187165568935212,187165567490062,0.42217648,0.3284918,0.6274258,0.5658596
187165574036619,187165572281322,0.42254722,0.32822174,0.6270344,0.5661733
187165579027035,187165577072581,0.42295495,0.32826963,0.6263961,0.5665475
187165583534223,187165581863841,0.42330456,0.32858288,0.62556547,0.5670224
187165588051358,187165586655101,0.4236035,0.32918927,0.6245684,0.5675463
187165593238494,187165591446361,0.42383647,0.32996166,0.62351394,0.5680831
187165599172660,187165596237620,0.42414856,0.33087033,0.6224104,0.5685316
187165603760733,187165601028880,0.42457497,0.33198246,0.621189,0.5689007
187165608485004,187165605820140,0.4251167,0.33328182,0.61983603,0.569212
187165612493337,187165610611400,0.42559764,0.33465534,0.6183936,0.5696155
187165617621462,187165615402660,0.4260121,0.33590207,0.61695844,0.5701278
187165621838494,187165620193919,0.4264467,0.33686918,0.6155464,0.5707583
187165627963233,187165625015697,0.42692253,0.33732948,0.61417097,0.57161176
187165632094587,187165629806956,0.42751125,0.33712903,0.6128236,0.5727351
187165636539848,187165634598996,0.42822295,0.33609343,0.61153156,0.57419115
187165641152556,187165639390256,0.4290208,0.33411103,0.61032987,0.57602817
187165646447608,187165644181516,0.42986545,0.3311403,0.6092626,0.5782395
187165650745733,187165648972775,0.43077084,0.32730794,0.6082784,0.5807782
187165655385264,187165653764035,0.43170422,0.32278326,0.60732424,0.58360916
187165659737035,187165658555295,0.43260664,0.31774753,0.6063733,0.5866851
187165665063650,187165663346555,0.43340093,0.3124383,0.60537773,0.58996934
