arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
187201981711917,1031100,859,-1047,85,192,true,105,0.0,-1.0,false,true,3278
187203174211500,1032382,815,-1360,-125,112,true,136,0.0,-1.0,false,true,3288
187204381055510,1033581,834,-1284,212,55,true,130,0.0,-1.0,false,true,3252
187205576477957,1034779,814,-1389,41,82,true,138,0.0,-1.0,false,true,3268
187206173741759,1035955,836,-1253,266,-26,true,128,0.0,-1.0,false,true,3255
187207973233165,1037133,816,-1304,476,23,true,138,0.0,-1.0,false,true,3235
187208574000404,1038331,776,-1256,209,-54,true,127,0.0,-1.0,false,true,3248
187209776562539,1039529,796,-1272,120,77,true,127,0.0,-1.0,false,true,3237
187211575439674,1040727,856,-1239,296,68,true,127,0.0,-1.0,false,true,3460
187212773335611,1042026,875,-676,-789,-242,true,103,0.0,-1.0,false,false,414
187213975745819,1043284,875,1,-344,440,true,34,0.0,-1.0,false,false,566
187215176602798,1044602,775,364,-998,122,true,106,0.0,-1.0,false,true,1194
187216376420558,1045819,876,1337,-119,91,true,134,0.0,-1.0,false,true,1505
187217575628786,1047038,855,1527,-138,-61,true,153,0.0,-1.0,false,true,1473
187218773764880,1048256,835,1528,-136,-111,true,153,0.0,-1.0,false,true,1465
187219977620087,1049454,855,1345,-128,203,true,135,0.0,-1.0,false,true,1496
187221182139879,1050632,815,1323,-161,242,true,133,0.0,-1.0,false,true,1475
187222376908836,1051790,835,1414,-70,4,true,141,0.0,-1.0,false,true,1504
187223573955659,1052948,816,1271,-162,145,true,128,0.0,-1.0,false,true,1483
187224779774877,1054106,816,1286,-219,-17,true,130,0.0,-1.0,false,true,1465
187225978175658,1055264,836,1262,-144,225,true,127,0.0,-1.0,false,true,1496
187227178806022,1056442,796,1241,-274,146,true,127,0.0,-1.0,false,true,1485
187227776305032,1057620,776,1049,-193,-39,true,106,0.0,-1.0,false,true,1450
187229578602792,1058758,816,1307,-205,163,true,132,0.0,-1.0,false,true,1474
187230775667635,1059917,815,1310,-138,176,true,131,0.0,-1.0,false,true,1457
187231977837479,1061135,855,1273,-234,-54,true,129,0.0,-1.0,false,true,1444
187233173631280,1062413,815,1213,-104,-2,true,121,0.0,-1.0,false,true,1506
187234375859509,1063631,815,1132,-225,59,true,115,0.0,-1.0,false,true,1445
187235575856227,1064809,855,1197,-263,52,true,122,0.0,-1.0,false,true,1458
187236775709716,1066067,855,1157,-150,92,true,116,0.0,-1.0,false,true,1445
187237976681747,1067345,875,1171,-178,78,true,118,0.0,-1.0,false,true,1423
187239174107788,1068663,855,1151,-40,90,true,115,0.0,-1.0,false,true,1459
