arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
62821953218096,62821950989456,-0.01079411,-0.21311586,-0.9769673,3.105211E-4,0.0
62821957402002,62821955780716,-0.010974204,-0.2134732,-0.9768872,2.4088824E-4,0.0
62821962095492,62821960571976,0.011205076,0.21371758,0.9768312,6.364488E-5,0.0
62821967044398,62821965363236,0.011533067,0.21362372,0.9768479,2.8884647E-4,0.0
62821972451846,62821970154495,0.01189926,0.21346077,0.976879,5.3804094E-4,0.0
62821976741065,62821974945755,0.012298418,0.21322954,0.97692436,8.1597327E-4,0.0
62821981288357,62821979737015,0.012659846,0.21301322,0.97696644,0.0012884182,0.0
62821986509294,62821984528275,0.012989184,0.21282242,0.9770034,0.0015070181,0.0
62821991333409,62821989350052,0.013311216,0.21260406,0.97704625,0.0017308446,0.0
62821995866377,62821994141312,0.013563639,0.21241508,0.9770835,0.0019233644,0.0
62822000725023,62821998932572,0.013862847,0.2121776,0.97713006,0.0023220433,0.0
62822006980752,62822003723831,0.014104834,0.21195973,0.9771734,0.0025202981,0.0
62822012143929,62822008545609,0.014356638,0.21176189,0.977212,0.0027290815,0.0
62822015511221,62822013336868,0.014542241,0.21158533,0.97724706,0.002891988,0.0
62822021069294,62822018128128,0.014826099,0.21140298,0.97728103,0.0032760724,0.0
62822026518825,62822022919388,0.015023819,0.21123974,0.9773127,0.00345889,0.0
62822029173461,62822027710648,0.015127613,0.21108004,0.9773451,0.0035847246,0.0
62822034036065,62822032501908,0.015163216,0.21100755,0.97735995,0.0036692955,0.0
62822039782367,62822037293167,0.015190662,0.21091618,0.9773783,0.003907059,0.0
62822043888461,62822042084427,0.0151220905,0.2108458,0.97739464,0.0038880825,0.0
62822048746690,62822046875687,0.015062202,0.21079615,0.9774064,0.0038527974,0.0
62822053776065,62822051666947,0.015026114,0.21078683,0.9774091,0.0038100008,0.0
62822059996898,62822056458206,0.015103372,0.21078457,0.9774074,0.004064088,0.0
62822064124607,62822061249466,0.015160821,0.21077938,0.97740763,0.004069635,0.0
62822070833565,62822066040726,0.015363457,0.21075438,0.9774094,0.0041724737,0.0
62822075444607,62822070831986,0.01560464,0.21070583,0.97741556,0.004289786,0.0
62822078667627,62822075653763,0.015960915,0.21064976,0.97742,0.0047009396,0.0
62822081749034,62822080445023,0.016214766,0.2106302,0.9774194,0.004832752,0.0
62822086543825,62822085236283,0.016384931,0.210657,0.9774103,0.0049215327,0.0
62822091497315,62822090027542,0.0164504,0.21068485,0.9774031,0.0049506286,0.0
62822096051690,62822094818802,0.016468361,0.21080709,0.97737545,0.0051327934,0.0
62822103787263,62822099610062,0.016409904,0.2109716,0.97734123,0.005079927,0.0
62822106667679,62822104401322,0.016305212,0.21112557,0.97731024,0.0049857185,0.0
62822111774450,62822109192581,0.01620601,0.21125706,0.977284,0.0048778644,0.0
62822115952836,62822113983841,0.016210347,0.21140465,0.97725123,0.0050294204,0.0
62822120780752,62822118775101,0.016264169,0.21155682,0.97721744,0.0050266953,0.0
62822125660388,62822123566361,0.016416935,0.21173252,0.9771764,0.0051045762,0.0
62822131228513,62822128357620,0.016587025,0.21186881,0.97714347,0.0052106814,0.0
62822136242732,62822133148880,0.01679159,0.21196757,0.9771166,0.005566061,0.0
62822140871273,62822137940140,0.016829139,0.21199946,0.9771087,0.005614486,0.0
62822144331169,62822142731400,0.016859366,0.21198566,0.977111,0.005654276,0.0
62822148947836,62822147553177,0.016933119,0.211975,0.9771116,0.0057269917,0.0
62822153870700,62822152344437,0.01705107,0.21192391,0.9771188,0.0060283155,0.0
62822158723148,62822157135697,0.017178481,0.2118593,0.97712976,0.006163219,0.0
62822165198721,62822161926956,0.0173786,0.21181883,0.9771337,0.0063629523,0.0
62822169781950,62822166718216,0.017613575,0.21178667,0.9771349,0.006597879,0.0
62822174523252,62822171509476,0.017918516,0.21174349,0.97713536,0.007082091,0.0
62822178488513,62822176300736,0.018175542,0.21172242,0.9771332,0.0073411413,0.0
62822184881898,62822181091995,0.018388975,0.21174864,0.9771217,0.007583415,0.0
62822189814815,62822185883255,0.01853654,0.21179289,0.9771077,0.007792414,0.0
62822195490492,62822190674515,0.018714415,0.21184134,0.9770883,0.008454753,0.0
62822198295388,62822195465775,0.018716106,0.21188967,0.97707665,0.0085863685,0.0
62822204232836,62822200257035,0.0187002,0.21196032,0.9770605,0.008709664,0.0
62822208263669,62822205048294,0.018663492,0.21206056,0.9770386,0.0088080065,0.0
62822213933096,62822209839554,0.018733378,0.21218558,0.97700465,0.009393564,0.0
62822217172888,62822214630814,0.018691255,0.21234767,0.9769694,0.009478484,0.0
62822222382159,62822219452591,0.01863813,0.21252425,0.97693133,0.009551434,0.0
62822228022523,62822224243851,0.018583296,0.21268454,0.9768968,0.009621334,0.0
62822233174659,62822229035111,0.018609088,0.21279939,0.9768656,0.010186242,0.0
62822237517106,62822233826370,0.018471004,0.2129171,0.9768426,0.010181116,0.0
62822242404815,62822238617630,0.018336343,0.21304159,0.9768181,0.010170629,0.0
62822247192419,62822243408890,0.018187443,0.21318421,0.97679,0.010146027,0.0
62822252494971,62822248200150,0.018136375,0.21334566,0.9767505,0.010638345,0.0
62822255539450,62822252991410,0.017973911,0.2135555,0.97670805,0.010600705,0.0
62822261164919,62822257782669,0.01779223,0.21378061,0.97666276,0.0105428435,0.0
62822265905648,62822262573929,0.01762279,0.21401961,0.97661424,0.010473124,0.0
62822272308200,62822267365189,0.017608888,0.21426737,0.97655505,0.010938051,0.0
62822275629242,62822272156449,0.01751548,0.21451986,0.9765021,0.010865054,0.0
62822280003200,62822276978226,0.017460607,0.21476865,0.97644925,0.010791541,0.0
62822284037263,62822281769486,0.017449418,0.21500693,0.97639763,0.01073093,0.0
62822290459763,62822286560745,0.01760435,0.21523808,0.9763388,0.011188007,0.0
62822293361377,62822291382523,0.017689189,0.21548633,0.9762827,0.011171964,0.0
62822298377106,62822296173783,0.017788352,0.21571247,0.97623104,0.011165319,0.0
62822303417836,62822300965042,0.017910346,0.21593057,0.9761804,0.011182346,0.0
62822308728148,62822305756302,0.018132994,0.21613449,0.97612524,0.011687969,0.0
62822313458304,62822310547562,0.018237155,0.21633646,0.97607833,0.01170778,0.0
62822317420440,62822315338822,0.018345252,0.21653101,0.97603273,0.01174147,0.0
62822322282002,62822320130081,0.018451944,0.21672748,0.97598666,0.01178018,0.0
62822327155856,62822324921341,0.018641056,0.21690083,0.9759385,0.0122696385,0.0
62822331748981,62822329712601,0.01871366,0.2170852,0.97589564,0.012311094,0.0
