arrival_ts,event_ts,val_x,val_y,val_z
187350399619933,318422377318072,2.4313354,7.7791595,11.310303
187350399747486,318422382292437,2.4313354,7.7791595,11.310303
187350399823631,318422387266802,2.4313354,7.7791595,11.310303
187350399895663,318422392241167,2.4313354,7.7791595,11.310303
187350406010558,318422397215533,2.4313354,7.7791595,11.310303
187350406763840,318422402189898,2.4313354,7.7791595,11.310303
187350453277329,318422407164263,2.3854675,7.629883,10.105377
187350453394986,318422412138628,2.3439636,7.410675,7.9850616
187350453470454,318422417112993,2.3995361,7.4578247,7.696686
187350453545611,318422422087359,2.3991852,7.4750824,7.4479065
187350453615090,318422427061724,2.342575,7.4721985,7.2204437
187350453694465,318422432036089,2.233673,7.413742,6.9798584
187350453768683,318422437010454,2.0177155,7.3384857,6.7159576
187350453839204,318422441984820,1.7228699,7.240921,6.405716
187350453913423,318422446959185,1.4610596,7.1677856,6.07045
187350456623840,318422451933550,1.172287,7.2034454,5.7206573
187350470609361,318422456907915,0.8869324,7.268982,5.5020905
187350470713996,318422461882281,0.7472534,7.178009,5.324295
187350470805923,318422466856646,0.97727966,6.941803,5.053787
187350486228527,318422471831011,1.3960114,6.836426,4.901581
187350486362850,318422476805376,1.8876648,6.6947937,4.619385
187350486433996,318422481779742,2.346405,6.5049133,4.5078125
187350488023788,318422486754107,2.613266,6.1351013,4.8407135
187350500090558,318422491728472,2.914688,4.8168488,4.940613
187350500188163,318422496702837,2.914688,4.8168488,4.940613
187350504931183,318422501677202,2.914688,4.8168488,4.940613
187350509920298,318422506651568,2.914688,4.8168488,4.940613
187350514818892,318422511625933,2.9132233,4.802368,4.67276
187350519719881,318422516600298,2.604416,4.606659,4.554901
187350524331340,318422521574663,2.1108246,4.3207397,4.5065765
187350529481340,318422526549029,1.6860962,4.0976105,4.3331757
187350534259829,318422531523394,1.4198761,3.9986115,4.189514
187350538726131,318422536497759,1.2307281,4.0144196,3.9864044
187350543907850,318422541472124,1.3118744,4.3933105,3.8167877
187350549548579,318422546446490,1.3644714,4.986191,3.4517975
187350553276496,318422551420855,1.4533081,5.5786133,3.0403748
187350557893840,318422556395220,1.5840454,5.9260254,2.736267
187350564931496,318422561369585,1.6595154,5.9532623,2.6027222
187350572323736,318422566343950,1.7299805,5.6847687,2.7402496
187350577528527,318422571318316,1.8403015,5.120743,3.0439453
187350582045402,318422576292681,1.8464661,4.4312897,3.139862
187350586792694,318422581267046,1.9225006,3.8083344,3.1704102
187350591348163,318422586241411,2.0702515,3.4354095,3.138626
187350596916913,318422591215777,2.2528381,3.2918854,3.0686493
187350601125350,318422596190142,2.311798,3.1856232,3.1424866
