arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
187350776790558,884836,220,-18,6,22,true,1,0.0,-1.0,false,false,318
187350777474308,884836,220,-18,6,22,true,1,0.0,-1.0,false,false,318
187352582135193,885974,818,-1165,26,63,true,116,0.0,-1.0,false,false,171
187352584139412,885974,818,-1165,26,63,true,116,0.0,-1.0,false,false,171
187353782400818,887175,875,-1346,263,-77,true,137,0.0,-1.0,false,false,58
187353785070974,887175,875,-1346,263,-77,true,137,0.0,-1.0,false,false,58
187354979288630,888352,855,-1302,350,109,true,134,0.0,-1.0,false,false,62
187354979627432,888352,855,-1302,350,109,true,134,0.0,-1.0,false,false,62
187356177818838,889570,815,-1251,267,103,true,127,0.0,-1.0,false,false,59
187356179237275,889570,815,-1251,267,103,true,127,0.0,-1.0,false,false,59
187357378277275,890747,795,-1445,360,246,true,148,0.0,-1.0,false,false,66
187357379892379,890747,795,-1445,360,246,true,148,0.0,-1.0,false,false,66
187358577573785,891904,796,-1177,446,65,true,125,0.0,-1.0,false,false,26
187358578659930,891904,796,-1177,446,65,true,125,0.0,-1.0,false,false,26
187360377790763,893042,835,-1219,350,241,true,126,0.0,-1.0,false,false,76
187360379185294,893042,835,-1219,350,241,true,126,0.0,-1.0,false,false,76
187360975048888,894240,835,-1251,330,170,true,129,0.0,-1.0,false,false,88
187360975262117,894240,835,-1251,330,170,true,129,0.0,-1.0,false,false,88
187361574722585,895437,815,-1272,293,42,true,130,0.0,-1.0,false,false,50
187361574991335,895437,815,-1272,293,42,true,130,0.0,-1.0,false,false,50
187363377490137,896574,776,-1143,237,116,true,116,0.0,-1.0,false,false,36
187363383222793,896574,776,-1143,237,116,true,116,0.0,-1.0,false,false,36
187373579741852,907947,280,49,2,118,true,4,0.0,-1.0,false,false,172
187373580094716,907947,280,49,2,118,true,4,0.0,-1.0,false,false,172
187374177331279,908307,219,-38,0,-46,true,3,0.0,-1.0,false,false,47
187374178399716,908307,219,-38,0,-46,true,3,0.0,-1.0,false,false,47
187375979243101,909384,599,4,64,96,true,6,0.0,-1.0,false,false,62
187375979982580,909384,599,4,64,96,true,6,0.0,-1.0,false,false,62
187376577275132,910701,240,-21,-1,78,true,2,0.0,-1.0,false,false,194
187376578948726,910701,240,-21,-1,78,true,2,0.0,-1.0,false,false,194
187377180109090,911081,239,9,15,15,true,1,0.0,-1.0,false,false,52
187377181025236,911081,239,9,15,15,true,1,0.0,-1.0,false,false,52
187377776815183,911998,240,-37,7,67,true,3,0.0,-1.0,false,false,192
187377777611694,911998,240,-37,7,67,true,3,0.0,-1.0,false,false,192
187378376909558,912398,239,-7,6,-80,true,0,0.0,-1.0,false,false,69
187378378206069,912398,239,-7,6,-80,true,0,0.0,-1.0,false,false,69
187378978568725,913335,260,-31,5,87,true,3,0.0,-1.0,false,false,190
187378979139610,913335,260,-31,5,87,true,3,0.0,-1.0,false,false,190
187379573767266,913755,241,-12,17,-58,true,2,0.0,-1.0,false,false,79
187379575210183,913755,241,-12,17,-58,true,2,0.0,-1.0,false,false,79
187380176476849,914692,240,-38,3,45,true,3,0.0,-1.0,false,false,224
187380176716641,914692,240,-38,3,45,true,3,0.0,-1.0,false,false,224
