arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
1335941874974303,1335941817063522,0.12933238,0.22307694,0.87821656,0.40279704,0.0
1335941875499094,1335941821854782,0.12476424,0.22427209,0.883351,0.3922077,0.0
1335941876042011,1335941826646042,0.120825835,0.2270115,0.8868423,0.38389793,0.0
1335941876582271,1335941831437301,0.117494024,0.22974016,0.88986623,0.37623492,0.0
1335941877087115,1335941836228561,0.11492839,0.23230009,0.89238966,0.36941686,0.0
1335941877513782,1335941841019821,0.11311265,0.2345679,0.8944907,0.3634141,0.0
1335941877970761,1335941845811081,0.11231538,0.2364247,0.89597493,0.35877228,0.0
1335941878423209,1335941850602341,0.11238215,0.23776665,0.8970002,0.35528573,0.0
1335941878772584,1335941855424118,0.11306826,0.23864883,0.89773273,0.35261634,0.0
1335941879224667,1335941860215378,0.11420078,0.23903982,0.898261,0.35063562,0.0
1335941880758105,1335941865006637,0.115526386,0.23902743,0.8987235,0.34902093,0.0
1335941881221230,1335941869797897,0.11687166,0.23874672,0.89914876,0.34766728,0.0
1335941881616074,1335941874589157,0.1178563,0.2382595,0.89982766,0.3459082,0.0
1335941882071178,1335941879380417,0.11839975,0.2376601,0.9007465,0.3437366,0.0
1335941889559251,1335941884171676,0.11821775,0.23703974,0.9021131,0.34062982,0.0
1335941891890449,1335941888962936,0.11728116,0.23644951,0.9038801,0.33665627,0.0
1335941904981438,1335941893754196,0.11570093,0.2359349,0.9059315,0.33201835,0.0
1335941905242376,1335941898545456,0.11355367,0.23549624,0.90821594,0.32678875,0.0
1335941905386438,1335941903336716,0.11108449,0.23510097,0.91061115,0.32120878,0.0
1335941910516282,1335941908158493,0.1084257,0.23464918,0.91300136,0.31561387,0.0
1335941914341594,1335941912919235,0.10572026,0.2341553,0.91533923,0.31007835,0.0
1335941919236074,1335941917741012,0.10312421,0.23351973,0.91757876,0.30476737,0.0
1335941924790761,1335941922562790,0.10065408,0.23280242,0.91979724,0.29940748,0.0
1335941928767480,1335941927354049,0.09857109,0.23195225,0.92165387,0.29501876,0.0
1335941933645449,1335941932145309,0.096741244,0.23101518,0.92334384,0.29104865,0.0
1335941938413001,1335941936936569,0.09513607,0.23002882,0.92489046,0.2874257,0.0
1335941944809511,1335941941727829,0.09366135,0.22906658,0.926421,0.28372553,0.0
1335941947948730,1335941946519089,0.092442326,0.22811154,0.92770565,0.280681,0.0
1335941952600917,1335941951310348,0.09140183,0.22721742,0.92885303,0.27793884,0.0
1335941957857792,1335941956101608,0.090385005,0.22644466,0.9299433,0.27524307,0.0
1335941962955240,1335941960923385,0.08933722,0.22581638,0.93103975,0.27237996,0.0
1335941967145292,1335941965714645,0.08824501,0.22533593,0.93208414,0.26954728,0.0
1335941971896386,1335941970505905,0.08703498,0.2249918,0.93315446,0.2665077,0.0
1335941976868469,1335941975297165,0.0856966,0.22482058,0.9342372,0.26327306,0.0
1335941981387896,1335941980088424,0.084301,0.22477922,0.9353071,0.25993913,0.0
1335941986163365,1335941984879684,0.082818404,0.22491062,0.9363473,0.25653467,0.0
1335941991869876,1335941989670944,0.081224345,0.22520132,0.9373866,0.2529691,0.0
1335941996300188,1335941994462204,0.079508774,0.2256646,0.938424,0.2492274,0.0
