arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
63092087281951,63092085084707,0.041723136,-0.30379134,-0.9234771,0.23056456,0.0
63092092157004,63092089875966,0.0424331,-0.3038947,-0.92376584,0.22913781,0.0
63092097104920,63092094667226,0.043372706,-0.30465138,-0.92329156,0.22986741,0.0
63092101561639,63092099489004,0.04437351,-0.30455485,-0.9231226,0.23048204,0.0
63092105812160,63092104310781,0.04510158,-0.30427077,-0.9230792,0.23088953,0.0
63092111509660,63092109071523,0.045343444,-0.30400482,-0.9232058,0.23068622,0.0
63092116062733,63092113893300,0.045531124,-0.30383793,-0.9232358,0.23074897,0.0
63092120890910,63092118684560,0.045331106,-0.3037709,-0.9233159,0.2305561,0.0
63092127602524,63092123475820,0.04492203,-0.3037545,-0.9234298,0.23020121,0.0
63092130777056,63092128267080,0.0442313,-0.30377835,-0.92367667,0.22931133,0.0
63092134554035,63092133058339,0.04384862,-0.30380717,-0.92379063,0.22888723,0.0
63092139510754,63092137849599,0.043479443,-0.3039243,-0.92388076,0.22843798,0.0
63092145381379,63092142640859,0.043065425,-0.3043182,-0.92388785,0.22796272,0.0
63092150245129,63092147432119,0.042480987,-0.30505517,-0.9238962,0.22705176,0.0
63092154501118,63092152223379,0.042185076,-0.30603,-0.9236926,0.22662307,0.0
63092161165858,63092157014638,0.042111155,-0.30713677,-0.92341083,0.22628759,0.0
63092163423514,63092161805898,0.04232539,-0.30829605,-0.9230657,0.22607924,0.0
63092168691326,63092166597158,0.042710718,-0.30947667,-0.9227731,0.22558752,0.0
63092173368149,63092171388418,0.043753266,-0.31059033,-0.92229474,0.22581342,0.0
63092178673358,63092176179677,0.045203503,-0.3117185,-0.9217275,0.22628897,0.0
63092183373983,63092180970937,0.04699951,-0.31277797,-0.9211103,0.2269733,0.0
63092188299660,63092185762197,0.049031664,-0.3137921,-0.9205242,0.2275206,0.0
63092193158253,63092190553457,0.051517185,-0.31463197,-0.9198132,0.22868408,0.0
63092197478514,63092195344716,0.05417492,-0.31533042,-0.9190936,0.22999722,0.0
63092203839087,63092200135976,0.056885194,-0.3158896,-0.91838634,0.23139654,0.0
63092206790910,63092204927236,0.059378553,-0.31635895,-0.917817,0.23238568,0.0
63092215433878,63092209718496,0.061771177,-0.316664,-0.9172209,0.23369652,0.0
63092217819347,63092214509755,0.06390461,-0.3167987,-0.9167236,0.23488845,0.0
63092222177472,63092219301015,0.065799005,-0.31674224,-0.91633296,0.2359634,0.0
63092229408514,63092224122793,0.06729236,-0.31651524,-0.91617554,0.23645757,0.0
63092231823931,63092228914052,0.068557076,-0.31619632,-0.91599643,0.23721372,0.0
63092235359660,63092233705312,0.06961676,-0.3157665,-0.91589725,0.23785964,0.0
63092240021899,63092238496572,0.07047698,-0.31523207,-0.91587895,0.23838517,0.0
63092246953358,63092243287832,0.07097175,-0.31469697,-0.91604877,0.23829287,0.0
63092249632108,63092248079091,0.07151768,-0.31399262,-0.91617453,0.23857519,0.0
63092254507160,63092252870351,0.07203293,-0.31309775,-0.9163918,0.23876171,0.0
63092259766743,63092257661611,0.07260377,-0.31207362,-0.9166558,0.23891623,0.0
63092264158878,63092262452871,0.07298428,-0.31107807,-0.917068,0.23851615,0.0
63092269322420,63092267244130,0.07354414,-0.31010854,-0.9173265,0.23861264,0.0
63092274123097,63092272035390,0.073949896,-0.3092116,-0.9176047,0.2385817,0.0
63092278312056,63092276826650,0.07434781,-0.30834466,-0.91788954,0.23848441,0.0
63092283555858,63092281617910,0.0746589,-0.30758318,-0.91827446,0.23788796,0.0
63092288085128,63092286409170,0.07529093,-0.30685094,-0.9184878,0.23781082,0.0
63092294044087,63092291200429,0.07599659,-0.30622038,-0.91865665,0.23774694,0.0
63092297663149,63092295991689,0.07689213,-0.3055187,-0.91881794,0.2377383,0.0
63092302920806,63092300782949,0.077765726,-0.3048211,-0.9190964,0.23727283,0.0
63092307635441,63092305574209,0.07891942,-0.30411094,-0.9192244,0.23730744,0.0
63092313580858,63092310365468,0.080114804,-0.30346262,-0.9193275,0.23733726,0.0
63092317575910,63092315156728,0.08131798,-0.30293885,-0.91938746,0.23736505,0.0
63092323851587,63092319947988,0.082399085,-0.30263495,-0.9194963,0.23695794,0.0
63092327102420,63092324739248,0.083682686,-0.30243286,-0.91942585,0.23703939,0.0
63092332595597,63092329530507,0.08509796,-0.30231443,-0.9192927,0.23720305,0.0
63092336444139,63092334321767,0.08669495,-0.30225036,-0.9190929,0.23748049,0.0
63092342498983,63092339113027,0.08816513,-0.30234808,-0.91904664,0.23699337,0.0
63092346775337,63092343934804,0.09014451,-0.3024135,-0.9186738,0.2376099,0.0
63092351230701,63092348695547,0.09230427,-0.3025007,-0.9182162,0.23843692,0.0
63092356033774,63092353517324,0.094625816,-0.30248594,-0.91772527,0.23943378,0.0
63092361914087,63092358308584,0.09673908,-0.30239004,-0.9174899,0.23961253,0.0
63092367055233,63092363099843,0.0992779,-0.3018994,-0.91703534,0.24092907,0.0
63092370264816,63092367891103,0.10180799,-0.30105913,-0.9166626,0.2423392,0.0
63092374982889,63092372682363,0.10422434,-0.2999109,-0.9163732,0.24382554,0.0
63092381231274,63092377473623,0.10616884,-0.29862946,-0.91641134,0.24441531,0.0
63092384592055,63092382264882,0.10815476,-0.29702747,-0.91626996,0.24602151,0.0
63092389822576,63092387086660,0.10965788,-0.2952839,-0.9162448,0.24754392,0.0
63092394512003,63092391877920,0.110598214,-0.29340345,-0.9163702,0.24889371,0.0
63092398630649,63092396669179,0.110658854,-0.29155263,-0.91692144,0.2490115,0.0
63092403957889,63092401460439,0.11057637,-0.28964123,-0.9172682,0.2499997,0.0
63092408103149,63092406251699,0.10997688,-0.28787354,-0.9176913,0.25075218,0.0
63092413455649,63092411042959,0.10896918,-0.28613657,-0.9182171,0.25125468,0.0
63092418175337,63092415834218,0.1074639,-0.28452656,-0.9189687,0.25098345,0.0
63092422818670,63092420625478,0.10585279,-0.28303847,-0.9196216,0.25095928,0.0
63092427937108,63092425416738,0.104108244,-0.28180167,-0.9202568,0.25075236,0.0
63092432992055,63092430207998,0.10226158,-0.2807891,-0.9208851,0.25034124,0.0
63092436808670,63092434999257,0.10043747,-0.28000024,-0.92159927,0.24933296,0.0
63092443269868,63092439790517,0.0990697,-0.27936858,-0.92208225,0.2488025,0.0
63092447857733,63092444581777,0.098076746,-0.27895433,-0.9224415,0.24832879,0.0
63092451686430,63092449373037,0.09749436,-0.27870598,-0.9226771,0.24796131,0.0
63092456866691,63092454164297,0.097142726,-0.2786292,-0.9229415,0.24720044,0.0
63092461845493,63092458955556,0.097237974,-0.27860954,-0.92297286,0.2470679,0.0
63092466227889,63092463746816,0.097609594,-0.27862754,-0.92292565,0.24707751,0.0
63092470811639,63092468538076,0.09829408,-0.2786115,-0.9228016,0.24728753,0.0
63092475383774,63092473359853,0.09909224,-0.27858537,-0.92273706,0.24723911,0.0
63092479898983,63092478151113,0.100190856,-0.27844247,-0.922495,0.24785994,0.0
63092485585233,63092482942373,0.10136117,-0.2782385,-0.9222081,0.24867958,0.0
63092491008670,63092487733632,0.10253814,-0.27794266,-0.9218945,0.24968852,0.0
63092494343930,63092492524892,0.10352601,-0.27759138,-0.92170495,0.25037044,0.0
63092498934451,63092497316152,0.10455505,-0.27708125,-0.92137283,0.2517267,0.0
