arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
186658381586552,191910,879,-870,158,69,true,88,0.0,-1.0,false,false,40
186658382233166,191910,879,-870,158,69,true,88,0.0,-1.0,false,false,40
186658977213843,193231,356,-170,16,28,true,17,0.0,-1.0,false,false,85
186658981705614,193231,356,-170,16,28,true,17,0.0,-1.0,false,false,85
186660180094051,193828,438,-115,-89,23,true,14,0.0,-1.0,false,false,562
186660182929520,193828,438,-115,-89,23,true,14,0.0,-1.0,false,false,562
186661383348738,194844,679,-372,-677,87,true,77,0.0,-1.0,false,true,1063
186661384321186,194844,679,-372,-677,87,true,77,0.0,-1.0,false,true,1063
186662577478008,196025,815,103,-405,-542,true,41,0.0,-1.0,false,true,1210
186662578456446,196025,815,103,-405,-542,true,41,0.0,-1.0,false,true,1210
186663774345039,197182,776,-171,-513,-338,true,54,0.0,-1.0,false,true,1228
186663775837175,197182,776,-171,-513,-338,true,54,0.0,-1.0,false,true,1228
186664379385247,198220,756,-82,-574,-214,true,57,0.0,-1.0,false,true,1264
186664380611133,198220,756,-82,-574,-214,true,57,0.0,-1.0,false,true,1264
186665578680455,199218,756,-57,-491,-86,true,49,0.0,-1.0,false,true,1563
186665579408736,199218,756,-57,-491,-86,true,49,0.0,-1.0,false,true,1563
186666778600559,200196,696,585,-249,-269,true,63,0.0,-1.0,false,true,2065
186666781655038,200196,696,585,-249,-269,true,63,0.0,-1.0,false,true,2065
186667979180767,201354,596,464,346,41,true,57,0.0,-1.0,false,true,2863
186667981006756,201354,596,464,346,41,true,57,0.0,-1.0,false,true,2863
186668580929985,202411,757,-159,444,-295,true,47,0.0,-1.0,false,true,3072
186668583187746,202411,757,-159,444,-295,true,47,0.0,-1.0,false,true,3072
186669779780089,203450,776,-83,387,-246,true,39,0.0,-1.0,false,true,3051
186669780535141,203450,776,-83,387,-246,true,39,0.0,-1.0,false,true,3051
186670982068995,204488,796,220,619,-254,true,65,0.0,-1.0,false,true,3061
186670983437068,204488,796,220,619,-254,true,65,0.0,-1.0,false,true,3061
186672184446546,205566,776,-62,472,-298,true,47,0.0,-1.0,false,true,3301
186672189517067,205566,776,-62,472,-298,true,47,0.0,-1.0,false,true,3301
186672781176859,206604,696,-672,576,-43,true,88,0.0,-1.0,false,false,185
186672782530348,206604,696,-672,576,-43,true,88,0.0,-1.0,false,false,185
186673981819723,207722,576,-326,-430,-48,true,53,0.0,-1.0,false,true,1012
186673982782275,207722,576,-326,-430,-48,true,53,0.0,-1.0,false,true,1012
186675176445608,208779,818,340,-433,-229,true,55,0.0,-1.0,false,true,1277
186675177215139,208779,818,340,-433,-229,true,55,0.0,-1.0,false,true,1277
186676384475191,209858,776,-153,-642,-215,true,65,0.0,-1.0,false,true,1292
186676385547639,209858,776,-153,-642,-215,true,65,0.0,-1.0,false,true,1292
186676977483472,210916,736,89,-503,-436,true,51,0.0,-1.0,false,true,1293
186676979300242,210916,736,89,-503,-436,true,51,0.0,-1.0,false,true,1293
186678179949773,211954,776,196,-462,-380,true,50,0.0,-1.0,false,true,1698
186678183631492,211954,776,196,-462,-380,true,50,0.0,-1.0,false,true,1698
186680579063366,212952,776,691,-455,-96,true,82,0.0,-1.0,false,true,2172
186680584061022,212952,776,691,-455,-96,true,82,0.0,-1.0,false,true,2172
186680584615137,214130,816,345,606,56,true,69,0.0,-1.0,false,true,2996
186680585319460,214130,816,345,606,56,true,69,0.0,-1.0,false,true,2996
186681777037532,215208,776,244,435,-239,true,49,0.0,-1.0,false,true,3003
186681779980970,215208,776,244,435,-239,true,49,0.0,-1.0,false,true,3003
186682980717376,216246,776,180,338,-143,true,38,0.0,-1.0,false,true,3007
186682981115761,216246,776,180,338,-143,true,38,0.0,-1.0,false,true,3007
186683578120448,217324,736,-163,405,-314,true,43,0.0,-1.0,false,true,3186
186683579606646,217324,736,-163,405,-314,true,43,0.0,-1.0,false,true,3186
186684782841385,218322,716,-356,607,-296,true,70,0.0,-1.0,false,true,3446
186684784341281,218322,716,-356,607,-296,true,70,0.0,-1.0,false,true,3446
186685977182583,219340,616,-630,-141,100,true,64,0.0,-1.0,false,false,695
186685978616072,219340,616,-630,-141,100,true,64,0.0,-1.0,false,false,695
186686578382270,220437,777,-100,-639,-181,true,64,0.0,-1.0,false,true,1259
186686579488468,220437,777,-100,-639,-181,true,64,0.0,-1.0,false,true,1259
186687181171280,221476,556,147,-555,-39,true,57,0.0,-1.0,false,true,1163
186687182379405,221476,556,147,-555,-39,true,57,0.0,-1.0,false,true,1163
186687778183155,222054,258,-36,40,7,true,5,0.0,-1.0,false,true,1238
186687779706957,222054,258,-36,40,7,true,5,0.0,-1.0,false,true,1238
186688976394769,222572,718,58,-487,-220,true,49,0.0,-1.0,false,true,1256
186688979163363,222572,718,58,-487,-220,true,49,0.0,-1.0,false,true,1256
186689579257321,223572,736,-12,-494,-268,true,49,0.0,-1.0,false,true,1257
186689581038727,223572,736,-12,-494,-268,true,49,0.0,-1.0,false,true,1257
186690781066539,224570,656,-204,-757,-45,true,78,0.0,-1.0,false,true,942
186690783508987,224570,656,-204,-757,-45,true,78,0.0,-1.0,false,true,942
