arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
58987527697372,274125,839,787,-402,116,true,88,0.0,-1.0,false,true,3359
58988109882945,275107,176,23,-4,-22,true,2,0.0,-1.0,false,true,3357
58997469495650,283864,1038,1438,-815,70,true,165,0.0,-1.0,false,true,3386
58999234973982,285421,1058,1380,-828,97,true,160,0.0,-1.0,false,true,3346
59008001122416,294142,1018,1293,-800,-13,true,152,0.0,-1.0,false,true,3367
59009168932103,295583,1034,1454,-984,83,true,175,0.0,-1.0,false,true,3371
59011005869759,297060,1014,1275,-755,89,true,148,0.0,-1.0,false,true,3347
59020282955068,306435,1018,1088,-917,40,true,142,0.0,-1.0,false,true,3338
59021455047515,307936,974,1599,-984,-88,true,187,0.0,-1.0,false,true,3340
59023215628661,309353,974,1339,-969,0,true,165,0.0,-1.0,false,true,3329
59024380266160,310769,1015,1494,-959,137,true,177,0.0,-1.0,false,true,3308
59031988286001,318508,959,1261,-745,-5,true,146,0.0,-1.0,false,true,3352
59033744090636,319929,975,1384,-972,-161,true,169,0.0,-1.0,false,true,3312
59034908073916,321306,935,1314,-989,126,true,164,0.0,-1.0,false,true,3348
59036668250010,322683,974,1381,-1020,71,true,171,0.0,-1.0,false,true,3325
59037837331311,324100,1014,1108,-893,120,true,142,0.0,-1.0,false,true,3350
