arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
58978919089823,58978916483024,0.043486007,-0.33714998,-0.9222315,0.18419546,0.0
58978922467063,58978921274283,0.043048516,-0.3353878,-0.92290086,0.1841626,0.0
58978927550344,58978926065543,0.042985473,-0.33514592,-0.9230347,0.18394664,0.0
58978932209875,58978930856803,0.043354165,-0.3364413,-0.92250025,0.18417634,0.0
58978939023625,58978935648063,0.043720055,-0.3378754,-0.9219068,0.18443584,0.0
58978942131073,58978940469840,0.04410155,-0.33899665,-0.9214415,0.18461268,0.0
58978946695240,58978945261100,0.044590056,-0.33983797,-0.9210571,0.18486673,0.0
58978951383365,58978950052359,0.044997342,-0.34043178,-0.9207834,0.1850389,0.0
58978956400292,58978954843619,0.045289487,-0.34112713,-0.9204908,0.18514289,0.0
58978961002479,58978959634879,0.045662533,-0.3417615,-0.92024827,0.18508676,0.0
58978966139511,58978964426139,0.046256512,-0.3422952,-0.9199936,0.18521918,0.0
58978970883782,58978969217399,0.046961308,-0.34274137,-0.9197596,0.18537882,0.0
58978975758573,58978974008658,0.047902085,-0.3430957,-0.91952527,0.18564485,0.0
58978980563417,58978978799918,0.0489306,-0.34337896,-0.91933215,0.18580939,0.0
58978985262427,58978983591178,0.049616788,-0.34355092,-0.9192009,0.18595874,0.0
58978991168782,58978988382438,0.050158948,-0.343512,-0.91916597,0.18605775,0.0
58978994957896,58978993173697,0.051161315,-0.3432854,-0.91912436,0.18640825,0.0
58979000378782,58978997964957,0.05234256,-0.3430007,-0.9191106,0.1866722,0.0
58979005500917,58979002756217,0.053649623,-0.34263438,-0.9190572,0.18723585,0.0
58979009570396,58979007577994,0.054932196,-0.34215835,-0.91903216,0.1878565,0.0
58979014191594,58979012369254,0.056167483,-0.34167963,-0.9189951,0.18854253,0.0
58979018983417,58979017160514,0.057167336,-0.34120968,-0.9190179,0.18898122,0.0
58979024567323,58979021951774,0.0579947,-0.34080622,-0.91899556,0.18956496,0.0
58979028903104,58979026743033,0.05852596,-0.3404655,-0.9189959,0.19001165,0.0
58979033720240,58979031534293,0.058726996,-0.340163,-0.91904134,0.19027159,0.0
58979038316646,58979036325553,0.058607034,-0.33994824,-0.91915935,0.19012228,0.0
58979043714667,58979041116813,0.058547348,-0.33977094,-0.91923183,0.19010715,0.0
58979049703469,58979045908072,0.05864412,-0.33962792,-0.9192862,0.19006997,0.0
58979053191282,58979050699332,0.05898165,-0.33948925,-0.91931546,0.19007194,0.0
58979058450240,58979055490592,0.05950311,-0.33935675,-0.9193664,0.18989943,0.0
58979062653157,58979060281852,0.060345042,-0.33916926,-0.9193436,0.19007918,0.0
58979067008886,58979065073111,0.0614007,-0.33899504,-0.9192737,0.19038957,0.0
58979072601073,58979069864371,0.06250416,-0.33884296,-0.91917646,0.19077033,0.0
58979076774771,58979074655631,0.06342835,-0.33874673,-0.91911614,0.19092676,0.0
58979081261542,58979079446891,0.064268276,-0.33866224,-0.91901463,0.19128415,0.0
58979085924459,58979084238150,0.06490697,-0.33867654,-0.91890115,0.19158794,0.0
58979091070032,58979089029410,0.06527542,-0.33880118,-0.91878575,0.19179589,0.0
58979095915240,58979093820670,0.0653011,-0.33905646,-0.91872096,0.1916464,0.0
58979100772427,58979098642447,0.06518302,-0.3394303,-0.9185914,0.19164574,0.0
58979105136646,58979103433707,0.06517462,-0.3398409,-0.9184347,0.19167216,0.0
58979110102740,58979108224967,0.06522146,-0.34031567,-0.9182399,0.19174713,0.0
58979114459979,58979113016227,0.06481294,-0.34093526,-0.91809064,0.19149928,0.0
58979119588000,58979117807486,0.06438873,-0.3414088,-0.91795343,0.19145665,0.0
58979124248990,58979122598746,0.06416577,-0.34173843,-0.9178446,0.19146508,0.0
58979129228417,58979127390006,0.06409079,-0.34190905,-0.9177751,0.19151892,0.0
58979134193886,58979132181266,0.06395489,-0.34196496,-0.91780156,0.19133766,0.0
58979138587740,58979136972525,0.06391247,-0.34193724,-0.9177977,0.19141977,0.0
58979144546646,58979141763785,0.06382292,-0.34187174,-0.91781044,0.19150539,0.0
58979149168104,58979146555045,0.06363658,-0.34180453,-0.9178329,0.19157982,0.0
58979154407740,58979151346305,0.06321315,-0.34171975,-0.91793895,0.19136304,0.0
58979160607532,58979156137565,0.06272212,-0.34154543,-0.91804534,0.19132544,0.0
58979164155188,58979160928824,0.06211611,-0.3413017,-0.91819733,0.19122857,0.0
58979168223781,58979165720084,0.061384078,-0.34105465,-0.918372,0.19106694,0.0
58979174123938,58979170511344,0.06040406,-0.34084576,-0.91867083,0.19031385,0.0
58979177323573,58979175302604,0.059562415,-0.3405932,-0.9188729,0.1900557,0.0
58979182876125,58979180093863,0.058725044,-0.34028694,-0.91910297,0.18975227,0.0
58979187566125,58979184885123,0.05794138,-0.33989617,-0.91936535,0.18942204,0.0
58979192193990,58979189676383,0.057180375,-0.33945575,-0.91970336,0.1888013,0.0
58979197147167,58979194498160,0.056661185,-0.3389754,-0.91996855,0.18852875,0.0
58979202046490,58979199289420,0.056202218,-0.3385163,-0.9202154,0.18828599,0.0
58979208358469,58979204080680,0.05571779,-0.3380326,-0.9204711,0.18804906,0.0
58979211600136,58979208871940,0.055067655,-0.33755577,-0.9207916,0.18752706,0.0
58979216369875,58979213663199,0.05454797,-0.33705297,-0.9210525,0.18730219,0.0
58979221085031,58979218454459,0.054050975,-0.33662948,-0.9212776,0.18710092,0.0
58979226005396,58979223245719,0.05353315,-0.33623883,-0.9214892,0.18690997,0.0
58979230678104,58979228067496,0.052897397,-0.33589455,-0.9217419,0.18646337,0.0
58979234695396,58979232858756,0.052331038,-0.33558416,-0.9219175,0.18631397,0.0
58979240717896,58979237650016,0.05172717,-0.33533636,-0.92207295,0.18615925,0.0
58979245009615,58979242441275,0.051089644,-0.3351443,-0.922214,0.18598263,0.0
58979250463781,58979247232535,0.05031079,-0.3350356,-0.92239255,0.18550457,0.0
58979255736698,58979252023795,0.04958955,-0.3349648,-0.92250425,0.185271,0.0
58979260442948,58979256815055,0.048797864,-0.33494377,-0.92261255,0.18497986,0.0
58979264363365,58979261606315,0.047973983,-0.33497325,-0.9227125,0.18464297,0.0
58979269020396,58979266397574,0.047084276,-0.33502582,-0.9228644,0.18401666,0.0
58979273550969,58979271188834,0.046385422,-0.335082,-0.9229407,0.18370885,0.0
58979278246959,58979275980094,0.04577913,-0.3350788,-0.9230254,0.18344064,0.0
58979283018000,58979280771354,0.04530295,-0.33500603,-0.92311895,0.18322134,0.0
58979288427844,58979285562613,0.044877972,-0.3348858,-0.9232656,0.1828063,0.0
58979293439146,58979290353873,0.044656385,-0.3346457,-0.92338586,0.18269262,0.0
58979297944719,58979295145133,0.044604775,-0.3342717,-0.92353666,0.18262768,0.0
58979303045396,58979299966910,0.04477469,-0.33378088,-0.92370355,0.18263966,0.0
58979307729198,58979304727652,0.04488947,-0.33321753,-0.923998,0.18215035,0.0
58979312954771,58979309549430,0.045310177,-0.33250368,-0.92421687,0.18224013,0.0
58979317315448,58979314340690,0.04578317,-0.33167177,-0.9244745,0.18233125,0.0
58979322606646,58979319131949,0.046274163,-0.33069175,-0.9247856,0.18240952,0.0
58979327617844,58979323923209,0.046603374,-0.32961845,-0.9252604,0.18185963,0.0
58979332168052,58979328714469,0.047184363,-0.32842368,-0.9256477,0.18190068,0.0
58979336510969,58979333505729,0.04780331,-0.32718375,-0.92605317,0.18190971,0.0
58979341507427,58979338296988,0.04840867,-0.32591468,-0.9264808,0.18185017,0.0
58979345210448,58979343088248,0.049024902,-0.32465363,-0.92691064,0.18175063,0.0
58979350870656,58979347879508,0.049652327,-0.32343933,-0.9273277,0.18161762,0.0
58979356557688,58979352670768,0.050296675,-0.3222792,-0.92772645,0.18146636,0.0
58979360706281,58979357462027,0.0509871,-0.32118785,-0.92809236,0.18133724,0.0
58979365439511,58979362253287,0.05149666,-0.32022217,-0.9285241,0.18068998,0.0
58979369402271,58979367044547,0.052249055,-0.31930113,-0.92880523,0.18065889,0.0
58979374265031,58979371835807,0.053010456,-0.31849718,-0.9290304,0.18069841,0.0
58979378788000,58979376627066,0.053721916,-0.31788415,-0.9291776,0.18081093,0.0
58979385034458,58979381418326,0.054247677,-0.31737703,-0.9293494,0.18066177,0.0
58979389650813,58979386209586,0.05467726,-0.31692696,-0.9294483,0.1808137,0.0
58979394746698,58979391000846,0.05498207,-0.31646597,-0.9295548,0.18098077,0.0
58979398812427,58979395822623,0.05517622,-0.31600076,-0.9296673,0.18115704,0.0
58979403326594,58979400613883,0.055231955,-0.31555828,-0.92983425,0.1810543,0.0
58979408352063,58979405405143,0.05535195,-0.31508216,-0.9299536,0.18123409,0.0
58979412657011,58979410196402,0.055492546,-0.31457907,-0.9300793,0.18141979,0.0
58979418142636,58979414987662,0.055682193,-0.3140515,-0.9302115,0.18159768,0.0
58979422426750,58979419778922,0.055845957,-0.3135168,-0.93041265,0.18144087,0.0
58979428326281,58979424570182,0.05622728,-0.31292716,-0.9305533,0.18161955,0.0
58979432548261,58979429361441,0.056676563,-0.31232575,-0.9306923,0.18180268,0.0
58979437751281,58979434152701,0.057149637,-0.3117471,-0.9308209,0.1819895,0.0
58979443446073,58979438943961,0.05747865,-0.31126636,-0.93098897,0.18184868,0.0
58979445853990,58979443735221,0.05784155,-0.3108431,-0.93108046,0.18198922,0.0
58979451188052,58979448526481,0.05814487,-0.31046212,-0.93116933,0.18208827,0.0
58979455302375,58979453317740,0.05844371,-0.31009576,-0.931259,0.18215837,0.0
58979460440188,58979458109000,0.05854994,-0.3097704,-0.93146753,0.1816108,0.0
58979465783990,58979462900260,0.058913585,-0.30940112,-0.93155676,0.18166482,0.0
58979470587792,58979467691520,0.05935692,-0.3090354,-0.93163264,0.18175387,0.0
58979475414094,58979472482779,0.059860066,-0.3086922,-0.931692,0.18186781,0.0
58979479787219,58979477274039,0.06017205,-0.30845022,-0.93184286,0.18140197,0.0
58979485541542,58979482065299,0.060675047,-0.308268,-0.93184406,0.18153808,0.0
58979490529042,58979486856559,0.061142422,-0.3082017,-0.93180907,0.18167326,0.0
58979495300604,58979491647818,0.06160206,-0.30824512,-0.9317357,0.18182059,0.0
58979500130448,58979496469596,0.061848633,-0.30844292,-0.9317485,0.18133526,0.0
58979505102115,58979501260856,0.062297236,-0.30869502,-0.93160176,0.1815063,0.0
58979508803781,58979506052115,0.06274837,-0.30899853,-0.93143433,0.18169367,0.0
58979513468000,58979510873893,0.06320519,-0.309329,-0.93125427,0.18189597,0.0
58979518185708,58979515665152,0.06345501,-0.3097071,-0.93118787,0.18150501,0.0
58979523955188,58979520456412,0.063888766,-0.31003487,-0.93100137,0.18175001,0.0
58979528178469,58979525247672,0.064265154,-0.31034088,-0.9308214,0.18201636,0.0
58979532268469,58979530038932,0.06455408,-0.3106473,-0.9306416,0.18231075,0.0
58979537624979,58979534830191,0.064548925,-0.31099713,-0.9305714,0.1820746,0.0
58979542610448,58979539621451,0.06460453,-0.3113042,-0.930405,0.18237986,0.0
58979547546906,58979544412711,0.064567216,-0.3116066,-0.9302456,0.18268989,0.0
58979552665969,58979549203971,0.06445895,-0.3119192,-0.93009037,0.18298455,0.0
58979557915083,58979553995231,0.06413569,-0.31228492,-0.93003976,0.18273152,0.0
58979561462531,58979558786490,0.06397337,-0.31263152,-0.9298839,0.1829888,0.0
58979566661854,58979563577750,0.06381673,-0.3130212,-0.92971796,0.1832203,0.0
58979570449875,58979568369010,0.063684545,-0.31345996,-0.92953694,0.18343455,0.0
58979575503313,58979573160270,0.063388474,-0.31395704,-0.92945457,0.1831042,0.0
58979579959927,58979577951529,0.06329917,-0.31442347,-0.9292662,0.18329044,0.0
58979585415500,58979582742789,0.06327833,-0.3148886,-0.9290706,0.18349087,0.0
58979589818990,58979587534049,0.06330685,-0.31530082,-0.92888945,0.18368994,0.0
58979594846438,58979592355826,0.06322617,-0.31566858,-0.9288269,0.18340199,0.0
58979600052844,58979597147086,0.06335311,-0.31590933,-0.92869264,0.18362384,0.0
58979604297844,58979601938346,0.06351233,-0.31607243,-0.92858016,0.1838568,0.0
58979609169771,58979606729606,0.063683145,-0.31615758,-0.92849064,0.18410306,0.0
58979614141490,58979611520865,0.06367298,-0.31620714,-0.92851734,0.18388666,0.0
58979618433365,58979616312125,0.06372847,-0.31616753,-0.9284738,0.18415558,0.0
