arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
58986352114404,276255,619,-233,-208,139,true,31,0.0,-1.0,false,true,2089
58986935789039,276996,238,-1,0,-22,true,0,0.0,-1.0,false,true,2073
58988691777320,277992,680,-466,-359,96,true,58,0.0,-1.0,false,true,2118
58996299844817,286119,520,-276,-198,148,true,33,0.0,-1.0,false,true,2101
58997468794295,286741,238,11,-24,-39,true,2,0.0,-1.0,false,true,2106
58998052359660,287478,818,-754,-550,120,true,93,0.0,-1.0,false,true,2075
58998636612420,288319,277,38,15,-64,true,4,0.0,-1.0,false,true,2048
58999808935492,289056,678,-530,-413,44,true,67,0.0,-1.0,false,true,2109
59006242936375,296303,560,-186,-148,138,true,23,0.0,-1.0,false,true,2030
59007413922469,297005,237,11,-2,-9,true,1,0.0,-1.0,false,true,2021
59008583292520,297722,1018,-1140,-1099,204,true,158,0.0,-1.0,false,true,2072
59011005531321,299183,1015,-1239,-833,93,true,149,0.0,-1.0,false,true,2062
59011510925227,300701,715,-454,-504,67,true,67,0.0,-1.0,false,true,2121
59018530237412,308504,460,-168,-108,127,true,19,0.0,-1.0,false,true,2082
59019697900016,309285,238,10,-9,-8,true,1,0.0,-1.0,false,true,2045
59020870165172,310023,1038,-1041,-834,274,true,133,0.0,-1.0,false,true,2058
59022627696630,311464,1014,-1308,-925,-91,true,160,0.0,-1.0,false,true,2021
59023797319025,312901,995,-1175,-535,-77,true,129,0.0,-1.0,false,true,2038
59025547778295,314339,715,-568,-600,307,true,82,0.0,-1.0,false,true,2128
59030810577512,320705,519,-265,-171,151,true,31,0.0,-1.0,false,true,2071
59031395952564,321346,238,15,-3,-21,true,1,0.0,-1.0,false,true,2052
59033150489959,322084,957,-994,-635,405,true,117,0.0,-1.0,false,true,2063
59034323064281,323444,975,-1392,-720,58,true,156,0.0,-1.0,false,true,2027
59035491173291,324822,955,-1123,-679,36,true,131,0.0,-1.0,false,true,2043
59037247166051,326240,975,-1171,-595,231,true,131,0.0,-1.0,false,true,2067
59038418743446,327698,575,-518,-393,104,true,65,0.0,-1.0,false,true,2055
