arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
62715134957356,57098,716,-480,761,143,true,89,0.0,-1.0,false,true,1134
62716313405793,58413,720,-611,283,66,true,67,0.0,-1.0,false,true,1319
62716895347928,59911,241,-9,2,27,true,0,0.0,-1.0,false,true,1110
62718070013657,60472,638,281,274,6,true,39,0.0,-1.0,false,false,533
62719235517094,61669,640,41,616,191,true,61,0.0,-1.0,false,false,118
62720400413968,62948,380,-112,154,38,true,19,0.0,-1.0,false,true,3599
62720987427926,64066,400,127,88,34,true,15,0.0,-1.0,false,false,129
62721569898759,64508,218,-18,2,-34,true,1,0.0,-1.0,false,false,112
62722745554436,65046,759,1138,587,48,true,128,0.0,-1.0,false,false,108
62723328137925,66107,756,500,372,-201,true,62,0.0,-1.0,false,true,3505
62724511513498,67046,736,491,208,-306,true,53,0.0,-1.0,false,false,9
62725671856102,67985,736,748,39,-304,true,74,0.0,-1.0,false,false,145
62726836632143,69024,616,653,456,94,true,79,0.0,-1.0,false,false,305
62728594413861,70599,819,259,-206,84,true,33,0.0,-1.0,false,true,3272
62729760065475,72057,919,1289,271,87,true,131,0.0,-1.0,false,false,10
62730929598235,73379,816,413,864,183,true,95,0.0,-1.0,false,false,464
62732106509641,74457,795,187,1328,327,true,134,0.0,-1.0,false,true,801
62733273972245,75535,736,-244,1568,219,true,158,0.0,-1.0,false,true,924
62734446820109,76554,836,-580,1365,307,true,148,0.0,-1.0,false,true,983
62736201885368,77713,796,-442,1299,-45,true,137,0.0,-1.0,false,true,955
62736784492139,78831,856,-367,1312,248,true,136,0.0,-1.0,false,true,994
62737959089691,80010,796,-196,1348,153,true,136,0.0,-1.0,false,true,954
62738542972295,81128,856,-1018,1505,207,true,181,0.0,-1.0,false,true,973
62739709044065,82227,836,-503,1474,-72,true,155,0.0,-1.0,false,true,989
62741464189689,83406,836,-969,1033,88,true,141,0.0,-1.0,false,true,1318
62742638710262,84761,639,-476,302,91,true,56,0.0,-1.0,false,true,1291
62746143161146,88236,660,-169,207,61,true,26,0.0,-1.0,false,true,993
62747311357239,89415,839,-419,1359,31,true,142,0.0,-1.0,false,true,893
62748483326353,90617,836,-408,1225,165,true,129,0.0,-1.0,false,true,959
62749653199270,91776,816,-25,1218,335,true,121,0.0,-1.0,false,true,889
62750825436405,92954,836,-418,1298,72,true,136,0.0,-1.0,false,true,933
62751993211612,94233,876,-575,784,67,true,97,0.0,-1.0,false,true,1380
62754917301768,96886,1059,-170,269,-31,true,31,0.0,-1.0,false,true,1004
62756671954267,98584,879,-38,1333,-156,true,133,0.0,-1.0,false,true,812
62757845299110,99846,856,-452,1206,-47,true,128,0.0,-1.0,false,true,955
62759010388120,101144,896,-176,1220,-13,true,123,0.0,-1.0,false,false,660
62760179182911,102423,816,452,1114,14,true,120,0.0,-1.0,false,false,411
62761354531296,103621,836,656,1040,80,true,122,0.0,-1.0,false,false,370
62762529143171,104860,856,681,1089,-29,true,128,0.0,-1.0,false,false,347
62763695218118,106218,636,362,389,22,true,53,0.0,-1.0,false,false,244
62766614064836,108651,880,-478,1064,49,true,116,0.0,-1.0,false,true,1195
62767786524315,109914,815,-1194,737,68,true,140,0.0,-1.0,false,true,1268
62768954787960,111092,796,-1030,816,186,true,131,0.0,-1.0,false,true,1198
62770130203168,112210,837,-1097,943,49,true,144,0.0,-1.0,false,true,1199
62771297178376,113369,816,-945,1006,81,true,138,0.0,-1.0,false,true,1154
62772467036032,114548,816,-817,1054,124,true,133,0.0,-1.0,false,true,1144
62773641227542,115726,816,-708,949,179,true,118,0.0,-1.0,false,true,1208
62774807352958,116945,876,-935,834,30,true,125,0.0,-1.0,false,true,1363
62775981633895,118243,916,-1128,388,135,true,119,0.0,-1.0,false,true,1664
62777736593842,119662,895,-1014,-17,212,true,101,0.0,-1.0,false,true,1941
62778903836394,121336,639,-525,306,7,true,60,0.0,-1.0,false,true,1072
62780658281185,122774,1059,30,649,143,true,64,0.0,-1.0,false,false,473
62782428458997,124711,540,172,182,60,true,25,0.0,-1.0,false,false,255
62786507039151,128746,900,-351,659,185,true,74,0.0,-1.0,false,true,1274
62788266073109,130304,840,-1053,610,119,true,121,0.0,-1.0,false,true,1468
62789438257900,131546,816,-1329,296,206,true,136,0.0,-1.0,false,true,1539
62790603320296,132705,816,-1370,334,71,true,141,0.0,-1.0,false,true,1573
62791772229566,133843,836,-1461,89,67,true,146,0.0,-1.0,false,true,1574
62792942012899,135022,836,-1329,319,64,true,136,0.0,-1.0,false,true,1558
62794111071753,136220,836,-1180,318,187,true,122,0.0,-1.0,false,true,1550
62795285090346,137419,835,-1379,277,38,true,140,0.0,-1.0,false,true,1548
62796457345866,138617,836,-1335,292,54,true,136,0.0,-1.0,false,true,1392
62797626031751,139835,836,-1016,772,146,true,127,0.0,-1.0,false,true,1119
62798793061230,141054,836,-72,1205,75,true,120,0.0,-1.0,false,false,618
62799963206282,142272,896,707,977,322,true,120,0.0,-1.0,false,false,169
62801717290135,143591,875,1274,-1,199,true,127,0.0,-1.0,false,true,3238
62802887355760,144949,896,598,-949,259,true,112,0.0,-1.0,false,true,2695
62804057431540,146287,856,33,-1101,97,true,110,0.0,-1.0,false,true,2328
62805811106644,147625,856,-666,-1133,111,true,131,0.0,-1.0,false,true,2242
62806982982269,149000,799,-710,-828,105,true,109,0.0,-1.0,false,true,2257
62808153363518,150358,560,-177,-359,80,true,40,0.0,-1.0,false,true,2379
