arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
62714940804335,62714937330214,0.37087944,0.04706918,0.15434729,0.9145545,0.0
62714943497772,62714942121474,0.37377986,0.04617119,0.15390195,0.9134939,0.0
62714948202877,62714946912733,0.3768755,0.045919746,0.15371244,0.9122657,0.0
62714953070689,62714951703993,0.38098058,0.04577631,0.15408722,0.91050285,0.0
62714958015481,62714956495253,0.38490954,0.045363836,0.15342252,0.90898204,0.0
62714963365845,62714961286513,0.3885055,0.045009885,0.1521808,0.9076776,0.0
62714967850793,62714966108290,0.39170128,0.04471862,0.15118586,0.90648395,0.0
62714974967512,62714970899550,0.3939558,0.04472347,0.14953916,0.9057796,0.0
62714977599595,62714975721327,0.39542863,0.04463157,0.14727269,0.90551364,0.0
62714982256835,62714980512587,0.39613912,0.04455715,0.14536548,0.90551496,0.0
62714987245377,62714985303847,0.39618346,0.044442624,0.14414498,0.9056963,0.0
62714991649387,62714990095107,0.39574835,0.04452698,0.14448635,0.90582794,0.0
62714996778814,62714994886366,0.39503717,0.044202503,0.1450843,0.90605867,0.0
62715001743606,62714999677626,0.39411294,0.043764453,0.14673005,0.9062174,0.0
62715009997095,62715004468886,0.39298037,0.043243624,0.14909978,0.90634745,0.0
62715010941991,62715009260146,0.39167732,0.043114685,0.15316707,0.9062394,0.0
62715015893814,62715014051405,0.39023396,0.042497806,0.15706386,0.9062242,0.0
62715020730845,62715018842665,0.38848487,0.04187896,0.16189173,0.90615493,0.0
62715025122720,62715023664442,0.38589212,0.041412912,0.16765468,0.90623623,0.0
62715030203814,62715028455702,0.38233998,0.04172819,0.17574216,0.9061951,0.0
62715034777460,62715033246962,0.37821412,0.041949935,0.18375826,0.9063262,0.0
62715040198762,62715038038222,0.37383085,0.042517785,0.19230796,0.90634453,0.0
62715045415324,62715042829482,0.36958507,0.043263715,0.20095581,0.9061743,0.0
62715049732043,62715047620741,0.3653979,0.04456042,0.21054225,0.9056328,0.0
62715054437043,62715052412001,0.36165065,0.045439072,0.21846892,0.9052157,0.0
62715059430272,62715057203261,0.358495,0.046369947,0.22554778,0.90468746,0.0
62715064756522,62715061994521,0.3561084,0.047319625,0.23160814,0.9040494,0.0
62715069562824,62715066785780,0.3545003,0.0487297,0.2378996,0.90297216,0.0
62715077731522,62715071577040,0.35325113,0.049670763,0.2427334,0.9021236,0.0
62715077981939,62715076368300,0.3530674,0.050471716,0.24613056,0.90123016,0.0
62715084737929,62715081190077,0.353353,0.051229622,0.24886851,0.9003231,0.0
62715088197929,62715085981337,0.3539174,0.05243257,0.25220105,0.89910394,0.0
62715093289647,62715090772597,0.3547676,0.053129412,0.25386745,0.8982586,0.0
62715098768554,62715095563857,0.35581785,0.05381424,0.25500044,0.89748114,0.0
62715102762668,62715100355116,0.3569602,0.05451885,0.25561148,0.89681095,0.0
62715107046783,62715105146376,0.35801378,0.05575169,0.25704756,0.89590424,0.0
62715111780793,62715109937636,0.35909405,0.056484345,0.25686017,0.8954797,0.0
62715116418241,62715114728896,0.3599443,0.057250377,0.25655916,0.8951759,0.0
62715122048710,62715119520155,0.36052614,0.058053806,0.25625634,0.89497674,0.0
62715126280272,62715124311415,0.36075857,0.059389286,0.25731486,0.8944916,0.0
62715131168866,62715129102675,0.3609663,0.060210966,0.25718415,0.89439046,0.0
62715135614439,62715133893935,0.36082792,0.06107313,0.25725266,0.8943681,0.0
62715141498866,62715138715712,0.3605687,0.061917726,0.25741753,0.89436716,0.0
62715145372981,62715143506972,0.3601449,0.063260056,0.25892156,0.89400977,0.0
62715149984491,62715148298232,0.3598429,0.064070106,0.25912976,0.89401335,0.0
62715154796418,62715153089491,0.3593994,0.064944595,0.25933847,0.8940681,0.0
62715160827095,62715157880751,0.35891378,0.06588832,0.25953248,0.89413786,0.0
62715164672512,62715162672011,0.35836613,0.067538634,0.2611067,0.893776,0.0
62715169545741,62715167463271,0.35802376,0.06862162,0.2611735,0.89381117,0.0
62715175421262,62715172254530,0.35782304,0.06973343,0.26085055,0.89389986,0.0
62715178990012,62715177045790,0.357688,0.070834875,0.26057872,0.8939465,0.0
62715184049647,62715181837050,0.3575154,0.07252855,0.2619736,0.893472,0.0
62715189793241,62715186628310,0.35754785,0.07361048,0.26202065,0.89335674,0.0
62715193726366,62715191450087,0.35768706,0.07470408,0.262263,0.89313906,0.0
62715199846939,62715196241347,0.3579339,0.0757915,0.26264673,0.89283574,0.0
62715203140168,62715201032607,0.35817862,0.07751833,0.26464564,0.8919987,0.0
62715209140845,62715205823866,0.35872447,0.07857645,0.26498082,0.89158714,0.0
62715212552304,62715210615126,0.35938993,0.07959531,0.2652229,0.89115673,0.0
62715218122512,62715215406386,0.36007455,0.08057118,0.26524922,0.89078474,0.0
62715222770741,62715220197646,0.36056665,0.08220939,0.2669456,0.8899289,0.0
62715227771574,62715224988905,0.36118945,0.083073094,0.26683202,0.8896301,0.0
62715232358554,62715229780165,0.36176413,0.083913326,0.266748,0.8893429,0.0
62715237277668,62715234571425,0.36227506,0.08475229,0.26663113,0.88909036,0.0
62715242544647,62715239362685,0.3625337,0.08634581,0.26823926,0.88834757,0.0
62715247589231,62715244153944,0.36281246,0.08721676,0.2679433,0.888238,0.0
62715251630533,62715248975722,0.36287653,0.08815167,0.26770648,0.8881909,0.0
62715256372304,62715253766982,0.36271918,0.08917756,0.26745218,0.8882294,0.0
62715262343033,62715258558241,0.36225453,0.09105145,0.2689982,0.88776195,0.0
62715266296887,62715263380019,0.36193508,0.0921867,0.26853526,0.8879152,0.0
62715271134543,62715268171278,0.36169362,0.093256205,0.26801103,0.8880603,0.0
62715276287564,62715272962538,0.3614895,0.09426093,0.2673369,0.8882405,0.0
62715280940949,62715277753798,0.36106518,0.096042685,0.26859623,0.88784224,0.0
62715285252668,62715282545058,0.36076275,0.097025536,0.26762643,0.8881511,0.0
62715290150116,62715287336317,0.3604305,0.09801089,0.26655278,0.88850063,0.0
62715295080793,62715292127577,0.36004406,0.09898166,0.2655424,0.8888522,0.0
62715299166262,62715296918837,0.359124,0.10162629,0.26885232,0.88793045,0.0
62715303991054,62715301710097,0.3586463,0.10263181,0.26832,0.8881689,0.0
62715309656054,62715306531874,0.35840985,0.10360499,0.26815814,0.8882002,0.0
62715314584074,62715311323134,0.35848588,0.10449099,0.26842615,0.88798475,0.0
62715319174387,62715316114394,0.3583854,0.10688855,0.273107,0.88631105,0.0
62715324095689,62715320905653,0.35899356,0.10751539,0.2741491,0.88566715,0.0
62715327968762,62715325696913,0.35973126,0.10801882,0.27546063,0.8848993,0.0
62715332601262,62715330488173,0.36051157,0.10842955,0.2769817,0.8840563,0.0
62715337099803,62715335279433,0.36076918,0.110413395,0.2826982,0.8818935,0.0
62715343785272,62715340070692,0.3614541,0.11069356,0.28458285,0.8809713,0.0
62715347695949,62715344861952,0.36204472,0.110922165,0.28650463,0.8800767,0.0
62715352513137,62715349653212,0.36256096,0.11108406,0.28826424,0.87926877,0.0
62715358160845,62715354444472,0.36275116,0.11200517,0.29185426,0.8778881,0.0
62715361785220,62715359235732,0.36319152,0.112003155,0.29313415,0.87727964,0.0
62715366371158,62715364057509,0.36366627,0.11192062,0.2941112,0.8767663,0.0
62715371493345,62715368848769,0.36418945,0.11178767,0.2948267,0.8763257,0.0
62715377121939,62715373640028,0.3648121,0.11162968,0.2952102,0.87595767,0.0
62715381266001,62715378431288,0.36553934,0.11144564,0.29529083,0.8756507,0.0
62715386328866,62715383222548,0.36637205,0.111213826,0.29503992,0.87541676,0.0
62715390288449,62715388013808,0.3673113,0.11089468,0.29442343,0.87527114,0.0
62715394540272,62715392805067,0.36803058,0.11133692,0.29559955,0.8745161,0.0
62715399892408,62715397596327,0.3690255,0.110847995,0.2946193,0.8744898,0.0
62715404888553,62715402387587,0.37002003,0.110322654,0.29366037,0.8744585,0.0
62715409399595,62715407178847,0.3710698,0.10977645,0.29280597,0.8743689,0.0
62715413711001,62715411970107,0.3719176,0.11009485,0.29426938,0.8734769,0.0
62715418693345,62715416761366,0.3731105,0.10943617,0.2938402,0.8731954,0.0
62715423903501,62715421583144,0.37438348,0.108649515,0.29364493,0.87281436,0.0
62715428660116,62715426374403,0.37567967,0.1077273,0.2936077,0.8723842,0.0
62715433118293,62715431165663,0.376711,0.10750113,0.29568166,0.8712661,0.0
62715437725012,62715435956923,0.37789926,0.106346935,0.29598707,0.87078935,0.0
62715443256158,62715440748183,0.3789782,0.10513828,0.2964527,0.8703087,0.0
62715447937303,62715445539442,0.37994307,0.10390211,0.29699576,0.86985123,0.0
62715453508449,62715450330702,0.38057312,0.103495724,0.29948175,0.8687712,0.0
62715458080481,62715455121962,0.38130593,0.10226988,0.30004907,0.8683992,0.0
62715462885324,62715459913222,0.38189074,0.10109189,0.3005749,0.86809826,0.0
62715467435949,62715464704482,0.38231882,0.09998189,0.3010481,0.8678744,0.0
62715471796001,62715469495741,0.382359,0.09974704,0.30327728,0.8671073,0.0
62715477658449,62715474317519,0.38240847,0.09883669,0.3037168,0.86703587,0.0
62715483120012,62715479108778,0.38225576,0.098083414,0.30421937,0.86701256,0.0
62715487434543,62715483900038,0.3819026,0.09752941,0.30486846,0.86700267,0.0
62715491697043,62715488691298,0.38117662,0.097963065,0.30754706,0.866327,0.0
62715496101678,62715493482558,0.3805298,0.097726285,0.30858225,0.86626995,0.0
62715501729543,62715498273817,0.3798329,0.097496785,0.30960193,0.8662378,0.0
62715507302564,62715503065077,0.37913767,0.09718492,0.310442,0.8662768,0.0
62715510957408,62715507856337,0.37826985,0.09745967,0.31267944,0.86582047,0.0
62715515949283,62715512647597,0.37759957,0.096946694,0.31310833,0.8660156,0.0
62715519763866,62715517438857,0.37700135,0.09637473,0.31328624,0.8662757,0.0
62715524549283,62715522230116,0.3766723,0.09570174,0.31324506,0.8665083,0.0
62715529286626,62715527021376,0.3762109,0.09572607,0.31434426,0.86630803,0.0
62715534075793,62715531843153,0.37582332,0.09509967,0.3134165,0.8668812,0.0
62715538672303,62715536634413,0.3754607,0.09442577,0.3121094,0.8675833,0.0
62715544676105,62715541425673,0.37509567,0.09372321,0.31051418,0.8683894,0.0
62715548549855,62715546216933,0.37456486,0.093666896,0.31020832,0.8687338,0.0
62715553501158,62715551038710,0.37424862,0.092945054,0.3081243,0.8696888,0.0
62715557907876,62715555829970,0.3740206,0.09224352,0.30580348,0.87068015,0.0
62715562824178,62715560621230,0.37389657,0.09158597,0.3032776,0.87168574,0.0
62715567569960,62715565412489,0.37372762,0.09160369,0.30213693,0.8721523,0.0
62715572301158,62715570203749,0.3737874,0.0911475,0.2997146,0.8730099,0.0
62715578240324,62715574995009,0.37394872,0.09083964,0.29746842,0.87374085,0.0
62715582008710,62715579786269,0.3741815,0.09068534,0.2954255,0.87435013,0.0
62715587001105,62715584577528,0.3744135,0.091142476,0.29487172,0.87439024,0.0
62715591326835,62715589399306,0.37490472,0.09115251,0.2935368,0.8746278,0.0
62715597102512,62715594190566,0.37548265,0.09119756,0.29268724,0.8746599,0.0
62715602780064,62715598981825,0.37613007,0.09124829,0.29232824,0.8744965,0.0
62715606111730,62715603773085,0.3767241,0.09174483,0.2934491,0.87381315,0.0
62715611223293,62715608564345,0.3774887,0.09162233,0.29361108,0.8734416,0.0
62715616278293,62715613355605,0.37827626,0.09129543,0.29379448,0.87307334,0.0
62715621332251,62715618146864,0.37905025,0.09072194,0.2939139,0.87275714,0.0
62715626635637,62715622938124,0.3796526,0.09040291,0.29508835,0.87213194,0.0
62715630855168,62715627729384,0.3803322,0.0893929,0.29508677,0.87194043,0.0
62715635289387,62715632520644,0.38096002,0.088217095,0.2950132,0.87181103,0.0
62715639920637,62715637311903,0.3815448,0.08690625,0.29474306,0.8717783,0.0
62715646195637,62715642103163,0.3820012,0.085945904,0.29540983,0.87144786,0.0
62715649939751,62715646924941,0.38254386,0.084357195,0.29477566,0.8715798,0.0
62715654352876,62715651716200,0.383026,0.082713194,0.29405487,0.8717691,0.0
62715658315741,62715656507460,0.38342208,0.081079885,0.2932927,0.8720051,0.0
62715664083501,62715661298720,0.3836123,0.079996705,0.29358777,0.8719222,0.0
62715668143241,62715666089980,0.3837876,0.07859251,0.2928692,0.8722144,0.0
62715673742564,62715670881239,0.38385662,0.07737278,0.29218283,0.8725232,0.0
62715678513033,62715675672499,0.3838448,0.07637972,0.29151025,0.8728408,0.0
62715682973189,62715680463759,0.38371024,0.07601628,0.291733,0.8728573,0.0
62715687504387,62715685255019,0.3836225,0.07551934,0.29106045,0.87316346,0.0
62715692534387,62715690046278,0.38352716,0.07526245,0.290337,0.87346834,0.0
62715697263397,62715694837538,0.38342443,0.0752067,0.2895286,0.8737865,0.0
62715702781626,62715699659316,0.38328472,0.075619005,0.28935036,0.87387127,0.0
62715706818189,62715704450575,0.3832575,0.07575077,0.28826854,0.87422925,0.0
62715712140637,62715709241835,0.3832861,0.07585262,0.28704986,0.8746088,0.0
62715717890845,62715714033095,0.38334835,0.075862385,0.28571847,0.8750165,0.0
62715721539543,62715718824355,0.38339078,0.07604029,0.2849277,0.8752403,0.0
62715727071470,62715723615614,0.38351354,0.07584329,0.28345975,0.87568015,0.0
62715730806626,62715728406874,0.38365835,0.07555322,0.2819884,0.87611675,0.0
62715735045064,62715733198134,0.38385394,0.07516447,0.28048423,0.8765472,0.0
62715740006470,62715737989394,0.3840699,0.07489122,0.2794361,0.8768107,0.0
62715745115376,62715742780653,0.38437763,0.07429377,0.27790764,0.8772124,0.0
62715749544751,62715747571913,0.38470286,0.07361528,0.2764417,0.8775902,0.0
62715754272043,62715752363173,0.3850215,0.07291381,0.2750399,0.87794936,0.0
