arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
186854575308873,684255,620,222,-262,76,true,34,0.0,-1.0,false,true,1190
186855778219497,685394,799,1021,-721,113,true,124,0.0,-1.0,false,true,1215
186856983664080,686535,756,1077,-785,147,true,133,0.0,-1.0,false,true,1228
186858177902673,687614,796,1066,-664,126,true,125,0.0,-1.0,false,true,1317
186859378495433,688732,756,1236,-583,15,true,136,0.0,-1.0,false,true,1378
186860576509652,689831,776,1355,-288,278,true,138,0.0,-1.0,false,true,1432
186861178880068,690929,776,1415,-370,98,true,146,0.0,-1.0,false,true,1396
186862376871474,692028,816,1478,-187,82,true,148,0.0,-1.0,false,true,1432
186863577037411,693166,756,1182,-419,-27,true,125,0.0,-1.0,false,true,1370
186864774463973,694264,776,1411,-455,12,true,148,0.0,-1.0,false,true,1409
186865978173035,695343,796,1411,-456,-27,true,148,0.0,-1.0,false,true,1386
186866581756056,696461,776,1189,-552,94,true,131,0.0,-1.0,false,true,1359
186868380547930,697540,756,1354,-371,-31,true,140,0.0,-1.0,false,true,1391
186868979657305,698638,776,1215,-462,-157,true,129,0.0,-1.0,false,true,1402
186870176805377,699757,776,1287,-342,-26,true,133,0.0,-1.0,false,true,1410
186871378154960,700855,816,1200,-269,-87,true,122,0.0,-1.0,false,true,1422
186872574957407,701974,815,1510,-386,36,true,155,0.0,-1.0,false,true,1408
186873775909334,703092,816,1300,-506,-75,true,139,0.0,-1.0,false,true,1427
186874375141053,704210,796,1217,-426,204,true,128,0.0,-1.0,false,true,1368
186875577790115,705329,796,1316,-465,167,true,139,0.0,-1.0,false,true,1415
186876778216000,706447,776,1496,-27,-87,true,149,0.0,-1.0,false,true,1494
186877975167614,707545,797,1341,-80,-27,true,134,0.0,-1.0,false,true,1489
186879178382509,708684,796,1424,-320,31,true,145,0.0,-1.0,false,true,1449
186879779225634,709882,317,17,-21,122,true,2,0.0,-1.0,false,false,751
186880379670061,710319,339,50,-32,-228,true,5,0.0,-1.0,false,true,1397
186880981989383,711317,300,20,-4,159,true,2,0.0,-1.0,false,true,1196
186881577400164,711717,279,-4,-13,-10,true,1,0.0,-1.0,false,true,1413
186882184082977,712595,260,14,3,110,true,1,0.0,-1.0,false,true,1206
186882779034018,712975,259,-24,-27,-48,true,3,0.0,-1.0,false,true,1413
186883376779070,713933,240,16,-19,89,true,2,0.0,-1.0,false,true,1227
186884578335424,714313,240,-25,-24,-17,true,3,0.0,-1.0,false,true,1468
186885180347455,715191,280,55,-36,121,true,6,0.0,-1.0,false,true,1207
186885779145684,715592,259,25,-8,-126,true,2,0.0,-1.0,false,true,1389
186886377114173,716509,220,28,-30,73,true,4,0.0,-1.0,false,true,1209
186886978758808,716949,220,-14,0,0,true,1,0.0,-1.0,false,true,1362
186887579321412,717807,280,4,-4,124,true,0,0.0,-1.0,false,true,1085
186888776982089,718208,279,29,-13,-100,true,3,0.0,-1.0,false,true,1342
186889374626099,719105,840,1315,-351,14,true,136,0.0,-1.0,false,true,1470
186890576677713,720267,816,1484,-321,-29,true,151,0.0,-1.0,false,true,1402
186891777411983,721406,815,1337,-363,138,true,138,0.0,-1.0,false,true,1387
186892982812035,722524,816,1528,-343,-92,true,156,0.0,-1.0,false,true,1409
186894174951826,723662,796,1275,-220,-97,true,129,0.0,-1.0,false,true,1439
186895373784170,724801,796,1361,-181,193,true,137,0.0,-1.0,false,true,1448
186896574815107,725939,796,1257,-409,106,true,132,0.0,-1.0,false,true,1433
186897778530314,727117,836,1258,-295,-169,true,129,0.0,-1.0,false,true,1437
186898975855106,728276,815,1363,-227,-118,true,138,0.0,-1.0,false,true,1430
186900174596668,729434,816,1282,-331,151,true,132,0.0,-1.0,false,true,1441
186901377940001,730592,696,898,-396,40,true,98,0.0,-1.0,false,true,1450
186909177419633,738597,500,-254,28,-3,true,25,0.0,-1.0,false,false,565
186910379550674,739895,680,-63,211,104,true,22,0.0,-1.0,false,true,3207
186912175699163,741313,839,-1284,386,203,true,134,0.0,-1.0,false,true,3187
186912775463746,742555,776,-1352,361,53,true,139,0.0,-1.0,false,true,3206
186913979492444,743733,816,-1216,384,6,true,127,0.0,-1.0,false,true,3207
186915177679006,744891,796,-1353,430,138,true,141,0.0,-1.0,false,true,3172
186916374356349,746049,776,-1290,418,-19,true,135,0.0,-1.0,false,true,3191
186917579278849,747208,796,-1318,271,2,true,134,0.0,-1.0,false,true,3222
186918782490931,748346,796,-1382,242,85,true,140,0.0,-1.0,false,true,3206
186919979806660,749464,816,-1295,345,62,true,134,0.0,-1.0,false,true,3214
186921176610618,750643,796,-1259,336,309,true,130,0.0,-1.0,false,true,3220
186922375391920,751801,816,-1395,279,-57,true,142,0.0,-1.0,false,true,3241
186923575447544,752959,796,-1303,268,58,true,133,0.0,-1.0,false,true,3225
186924780058585,754177,816,-1259,213,133,true,127,0.0,-1.0,false,true,3226
186925976269887,755396,796,-978,450,16,true,107,0.0,-1.0,false,true,3190
186927174038376,756554,836,-1297,298,42,true,133,0.0,-1.0,false,true,3216
186928375274469,757772,536,-394,145,38,true,41,0.0,-1.0,false,true,3172
186936775498581,766855,280,1,5,123,true,0,0.0,-1.0,false,true,2883
186937978734153,767256,259,-43,33,-60,true,5,0.0,-1.0,false,true,3191
186937981684310,768293,280,-32,28,66,true,4,0.0,-1.0,false,true,2897
186938576988997,768714,278,-24,32,-42,true,4,0.0,-1.0,false,true,3119
186939783511757,769871,280,-18,25,100,true,3,0.0,-1.0,false,true,2864
186940374255871,770291,259,-16,32,-79,true,3,0.0,-1.0,false,true,3121
186940978302121,771448,280,32,-32,133,true,4,0.0,-1.0,false,true,2921
186942179606808,771849,259,-30,21,-98,true,3,0.0,-1.0,false,true,3131
