arrival_ts,event_ts,val_x,val_y,val_z,val_w
190425758619404,190425756635446,0.21074508,0.15992455,0.5929114,0.76057
190425764190863,190425761426706,0.20926294,0.1598493,0.5926654,0.7611866
190425768472009,190425766217966,0.2070741,0.15913755,0.5926313,0.7619605
190425772862529,190425771009225,0.20432338,0.15771243,0.59283537,0.76284003
190425778095238,190425775800485,0.20126893,0.15562044,0.5932904,0.7637274
190425782414769,190425780591745,0.19815798,0.15296333,0.5939576,0.76455873
190425787516384,190425785383005,0.19524656,0.14987907,0.5947656,0.7652901
190425792140707,190425790174264,0.19275086,0.1465026,0.5956347,0.7659004
190425798477217,190425794996042,0.19086093,0.1429492,0.59649616,0.7663746
190425802483988,190425799787302,0.18969531,0.13945386,0.5972667,0.7667078
190425806518154,190425804578561,0.18927294,0.13620532,0.5978908,0.76690966
190425811558207,190425809369821,0.18942255,0.13359313,0.5983091,0.767006
190425816373050,190425814161081,0.18994814,0.13191241,0.59854853,0.76698005
190425821338832,190425818952341,0.1906903,0.13121538,0.5987282,0.76677525
190425825556904,190425823743600,0.1914863,0.13139914,0.59896606,0.7663595
190425830458311,190425828534860,0.19221221,0.13231441,0.59933287,0.7657333
190425835523415,190425833326120,0.19275017,0.13372816,0.5998558,0.7649426
190425840651175,190425838117380,0.19296142,0.1354368,0.60051167,0.7640736
190425845403102,190425842908639,0.19278747,0.13722038,0.60126203,0.7632087
190425849875759,190425847730417,0.19225594,0.1389128,0.60207415,0.762396
190425854284092,190425852521677,0.19144374,0.14040783,0.60290676,0.76166815
190425860188519,190425857312936,0.19041222,0.1416812,0.60373765,0.76103246
190425865216644,190425862134714,0.18921755,0.14274469,0.60454273,0.76049244
190425869115186,190425866925973,0.18794072,0.14357838,0.60531723,0.7600359
190425873756592,190425871717233,0.18667647,0.14418976,0.60605085,0.759647
190425878836904,190425876508493,0.18547788,0.14462796,0.6067306,0.75931466
190425883131696,190425881299753,0.1844188,0.14490278,0.6073401,0.75903285
190425888147790,190425886091013,0.18352237,0.14504077,0.6078696,0.75879985
190425893264613,190425890912790,0.18279786,0.1450763,0.6083338,0.75859594
190425898468779,190425895704050,0.18228437,0.14497979,0.60873604,0.7584153
190425907686123,190425900495309,0.18200137,0.14471732,0.60907006,0.7582652
190425907871488,190425905286569,0.18192625,0.14429146,0.6093223,0.75816166
190425911867634,190425910077829,0.18199332,0.14372057,0.60948867,0.7581203
190425916437061,190425914869089,0.18214038,0.14304538,0.60955995,0.7581554
190425922103102,190425919660348,0.18229769,0.14230248,0.6095598,0.7582575
190425925911696,190425924451608,0.18242903,0.1414978,0.6095211,0.75840753
190425931631800,190425929242868,0.1825053,0.14064938,0.6094601,0.758596
190425935881123,190425934064645,0.18251714,0.13973266,0.6094102,0.75880265
190425940341904,190425938825388,0.18244727,0.1388469,0.6093712,0.75901335
190425945177998,190425943647165,0.18231948,0.13798586,0.6093773,0.75919616
190425949919300,190425948438425,0.18218867,0.1371142,0.609472,0.7593095
190425954809092,190425953229684,0.1821059,0.13621981,0.6096543,0.7593439
190425959840654,190425958020944,0.18210652,0.13533169,0.60991967,0.7592895
190425965085134,190425962812204,0.18217811,0.13449416,0.6102573,0.7591498
190425969210654,190425967603464,0.18234035,0.13372642,0.61065793,0.7589243
190425974824248,190425972394723,0.18259726,0.13308099,0.61109453,0.7586245
190425979402477,190425977185983,0.1829679,0.13258588,0.61153555,0.75826645
190425983495967,190425982007761,0.18342654,0.13227227,0.61196584,0.75786316
190425988265706,190425986799020,0.18394987,0.13215694,0.61237586,0.7574251
190425993101696,190425991590280,0.18449014,0.13229118,0.61276096,0.75695866
190425998552373,190425996381540,0.1850107,0.13268447,0.6131398,0.7564559
190426002878571,190426001172800,0.18549998,0.13330299,0.61354953,0.75589484
190426007590811,190426005964059,0.18594548,0.13407367,0.61401874,0.7552678
190426012443311,190426010755319,0.18634629,0.1349396,0.6145521,0.75458074
190426018092894,190426015546579,0.18668702,0.13583052,0.615154,0.7538459
190426022018050,190426020337839,0.18697566,0.1366867,0.6158203,0.7530751
190426027034092,190426025129098,0.18720154,0.1374694,0.6165309,0.7522948
190426031970706,190426029950876,0.18736912,0.13814355,0.6172844,0.7515112
190426038087529,190426034742136,0.18749581,0.13870049,0.61806065,0.7507387
190426041305290,190426039533395,0.1875926,0.13913791,0.6188611,0.7499738
