arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
1186115151559858,1186115149671090,0.25365952,0.2831411,0.70762724,0.5956103,0.0
1186115156061317,1186115154462350,0.2507899,0.284126,0.70861495,0.59518206,0.0
1186115160936473,1186115159253610,0.24915351,0.2853436,0.709029,0.59479356,0.0
1186115166168452,1186115164044869,0.2478488,0.28620976,0.7097331,0.59408236,0.0
1186115170489702,1186115168866647,0.24672408,0.28676805,0.71036047,0.59353125,0.0
1186115175374494,1186115173657906,0.24585283,0.28719103,0.71080106,0.5931606,0.0
1186115180199337,1186115178449166,0.24508357,0.28748977,0.7112283,0.592822,0.0
1186115185653035,1186115183240426,0.24408263,0.28780818,0.7120908,0.59204465,0.0
1186115190015223,1186115188031686,0.2431653,0.2879953,0.7127932,0.59148556,0.0
1186115195050327,1186115192822945,0.24208607,0.28815842,0.7137137,0.59073836,0.0
1186115200415327,1186115197614205,0.24089953,0.28833976,0.7147432,0.5898896,0.0
1186115205238087,1186115202405465,0.2395308,0.28862992,0.7160916,0.58866847,0.0
1186115209428452,1186115207196725,0.23833717,0.28887346,0.71712947,0.5877694,0.0
1186115214090119,1186115212018502,0.23719145,0.28915104,0.71812385,0.5868816,0.0
1186115218597619,1186115216809762,0.23622297,0.28946885,0.71892,0.58614033,0.0
1186115223910952,1186115221601022,0.235314,0.28987733,0.7197988,0.58522487,0.0
1186115228426525,1186115226392281,0.23462768,0.2902016,0.72037274,0.58463323,0.0
1186115234489702,1186115231183541,0.23411065,0.29056504,0.7207468,0.5841988,0.0
1186115237989962,1186115235974801,0.23376743,0.29091647,0.7209675,0.58388895,0.0
1186115242479650,1186115240766061,0.23345464,0.29134429,0.7212391,0.58346516,0.0
1186115247243400,1186115245557320,0.23344837,0.29165703,0.7211327,0.5834429,0.0
1186115251740535,1186115250379098,0.23369494,0.29187912,0.7208144,0.5836265,0.0
1186115258704806,1186115255170358,0.23411307,0.29201716,0.7203627,0.5839475,0.0
1186115261607983,1186115259961617,0.23453361,0.2921426,0.720016,0.5841435,0.0
1186115268097046,1186115264752877,0.23504242,0.29214594,0.71949905,0.58457416,0.0
1186115270910379,1186115269544137,0.235502,0.2921028,0.7190139,0.5850074,0.0
1186115276106056,1186115274335397,0.23590724,0.29202485,0.71855545,0.58544624,0.0
1186115280665848,1186115279126656,0.23609707,0.29200342,0.7183168,0.5856732,0.0
1186115285710327,1186115283917916,0.23620938,0.29192802,0.718053,0.585989,0.0
1186115290567254,1186115288709176,0.23618647,0.29186442,0.7178703,0.58625364,0.0
1186115295105431,1186115293530953,0.23603038,0.29179916,0.7178046,0.5864294,0.0
1186115299774910,1186115298322213,0.23571955,0.29178482,0.7179826,0.58634365,0.0
1186115304781837,1186115303113473,0.23533958,0.29172477,0.7181448,0.58632755,0.0
1186115309412723,1186115307904733,0.23488143,0.29164886,0.7184297,0.58619994,0.0
1186115314242046,1186115312695992,0.23432347,0.29157734,0.718855,0.5859374,0.0
1186115319200848,1186115317487252,0.2335354,0.291615,0.7196239,0.58528906,0.0
1186115323839077,1186115322278512,0.23281318,0.29160896,0.72026855,0.58478665,0.0
1186115328614546,1186115327069772,0.23215519,0.29164514,0.72087055,0.5842882,0.0
1186115334270587,1186115331861031,0.23155873,0.29172736,0.72142273,0.5838021,0.0
1186115338518348,1186115336682809,0.23096123,0.29190812,0.7220747,0.5831421,0.0
1186115343358556,1186115341504586,0.23058559,0.2920483,0.7224396,0.5827685,0.0
1186115348189650,1186115346295846,0.23035796,0.29219118,0.7226784,0.5824907,0.0
