arrival_ts,event_ts,val_x,val_y,val_z
915252619146449,915252608001999,-0.6745453,4.6876373,8.735626
915252619585355,915252612976364,-0.6745453,4.6876373,8.735626
915252630203324,915252617950729,-0.6745453,4.6876373,8.735626
915252630657230,915252622925094,-0.6745453,4.6876373,8.735626
915252683086761,915252627899459,-0.6745453,4.6876373,8.735626
915252683671501,915252632873825,-0.6745453,4.6876373,8.735626
915252684220824,915252637848190,-0.64186096,4.9491577,8.513718
915252684811292,915252642822555,-0.56204224,5.371277,8.237518
915252685355719,915252647796920,-0.48738098,5.491699,8.323303
915252685895980,915252652771286,-0.4026947,5.594452,8.422943
915252686427803,915252657745651,-0.31800842,5.6450043,8.500595
915252687053115,915252662720016,-0.26390076,5.648575,8.537552
915252687631136,915252667694381,-0.26387024,5.5929413,8.527664
915252688182803,915252672668747,-0.34526062,5.4907074,8.481567
915252688762282,915252677643112,-0.47753906,5.3755035,8.4396515
915252689289626,915252682617477,-0.6227417,5.2533417,8.413162
915252693125251,915252687591842,-0.74095154,5.1744843,8.458847
915252697081396,915252692566208,-0.8106384,5.1158447,8.575455
915252784223219,915252697540573,-0.8847656,5.050415,8.729507
915252784634001,915252702514938,-0.9271698,4.985504,8.879852
915252784932021,915252707489303,-0.9937439,4.871277,9.08078
915252785286709,915252712463668,-1.0281067,4.791931,9.312805
915252785629365,915252717438034,-1.0652161,4.722061,9.509964
915252785923271,915252722412399,-1.0980835,4.6469574,9.707123
915252786235928,915252727386764,-1.0980835,4.6469574,9.707123
915252786550876,915252732361129,-1.0980835,4.6469574,9.707123
915252786881813,915252737335495,-1.0980835,4.6469574,9.707123
915252787215719,915252742309860,-1.0860138,4.5591583,10.264587
915252787496969,915252747284225,-1.0587769,4.4460754,10.97937
915252787972334,915252752258590,-1.0365906,4.441437,11.05777
915252788304626,915252757232956,-1.0436096,4.4622345,11.075806
915252790396136,915252762207321,-1.0506744,4.5065155,11.055542
915252790780667,915252767181686,-1.0663147,4.5565643,10.971512
915252791039313,915252772156051,-1.0961151,4.624954,10.805054
915252791290042,915252777130416,-1.1190491,4.666565,10.552719
915252791516813,915252782104782,-1.1262207,4.70047,10.276291
915252791747230,915252787079147,-1.1039429,4.737747,9.926239
915252797672959,915252792053512,-1.0242157,4.763031,9.641449
915252800713584,915252797027877,-0.86338806,4.814621,9.428238
915252804119105,915252802002243,-0.69166565,4.878296,9.263748
915252818741344,915252806976608,-0.49642944,4.9605713,9.1914215
915252818963532,915252811950973,-0.2930603,4.9722443,9.166748
915252823785615,915252816925338,-0.097213745,4.995163,9.167297
915252828029990,915252821899704,0.066207886,4.928665,9.219742
915252832492646,915252826874069,0.17366028,4.7920837,9.275742
915252837657646,915252831848434,0.22640991,4.7006683,9.328461
915252842499001,915252836822799,0.19784546,4.574814,9.447632
915252846748167,915252841797165,0.1645813,4.431259,9.632004
915252852007126,915252846771530,0.13189697,4.298996,9.833618
915252857881605,915252851745895,0.080841064,4.1689606,10.058395
915252862872334,915252856720260,0.029296875,4.0427246,10.290817
915252865827803,915252861694625,-0.029312134,3.9202423,10.479263
915252870756761,915252866668991,-0.101989746,3.823288,10.612595
915252875943688,915252871643356,-0.17462158,3.7139282,10.720154
915252880542803,915252876617721,-0.29179382,3.6129303,10.78067
915252885059573,915252881592086,-0.46824646,3.4967804,10.791046
915252890826553,915252886566452,-0.7076874,3.366623,10.709656
915252894893792,915252891540817,-1.0170746,3.1980286,10.383362
915252900512386,915252896515182,-1.3574829,3.077118,10.224823
915252905024053,915252901489547,-1.6237946,2.9952393,10.263519
915252910282959,915252906463913,-1.7551727,2.9132996,10.226044
915252914825719,915252911438278,-1.8273621,2.8538055,10.104935
915252920229886,915252916412643,-1.9073486,2.8311462,10.00943
915252926540459,915252921387008,-1.9956818,2.8109894,9.898956
915252929605146,915252926361374,-2.0564575,2.7665863,9.792419
915252934692438,915252931335739,-2.0858307,2.7484894,9.683975
915252940229626,915252936310104,-2.0777435,2.738266,9.552719
915252944923896,915252941284469,-2.0378876,2.764923,9.436859
915252949638844,915252946258834,-1.9885101,2.7875977,9.3415985
915252961569365,915252951233200,-1.8833771,2.867035,9.203857
915252962734521,915252956207565,-1.7414246,2.9559784,9.022156
915252968170980,915252961181930,-1.5894165,3.0446777,8.826263
915252973199209,915252966156295,-1.3829651,3.190567,8.546982
915252978580980,915252971130661,-1.1167603,3.3383484,8.258194
915252981675042,915252976105026,-0.8009186,3.5088654,7.9444275
915252987366448,915252981079391,-0.54582214,3.6704102,7.6341553
915252991664834,915252986053756,-0.39004517,3.8574066,7.4449615
915252997567803,915252991028122,-0.30854797,4.014923,7.2682953
915253001533271,915252996002487,-0.2806244,4.140503,7.1527405
915253006741136,915253000976852,-0.2889557,4.1778717,7.075714
915253011748896,915253005951217,-0.31062317,4.145172,7.06868
915253015862959,915253010925583,-0.35647583,4.048477,7.1343994
915253020271396,915253015899948,-0.41729736,3.884369,7.254959
915253026952073,915253020874313,-0.5282898,3.688858,7.422653
915253030359990,915253025848678,-0.6600647,3.5033875,7.654724
915253035036448,915253030823043,-0.81300354,3.33255,7.9268036
915253040754521,915253035797409,-0.9401703,3.1700745,8.165527
915253044404313,915253040771774,-1.0497894,3.0179138,8.356049
915253049993896,915253045746139,-1.1385193,2.889206,8.505508
915253054560094,915253050720504,-1.2141571,2.7882843,8.6406555
915253062610407,915253055694870,-1.2749023,2.676178,8.747284
915253067281917,915253060669235,-1.3361664,2.6211395,8.834305
915253068436501,915253065643600,-1.4111633,2.5402374,8.869354
915253073397698,915253070617965,-1.4613037,2.4779205,8.914597
915253077958636,915253075592331,-1.473526,2.4439545,8.929153
915253087155875,915253080566696,-1.4753723,2.436081,8.943909
915253092339469,915253085541061,-1.4099121,2.444992,8.951111
915253097902646,915253090515426,-1.3285675,2.4852448,8.95018
915253101498323,915253095489791,-1.2549591,2.5517883,8.918106
915253106688323,915253100464157,-1.1811523,2.5870514,8.913956
915253111322594,915253105438522,-1.0826416,2.6688232,8.854095
915253116079990,915253110412887,-1.0265656,2.7684784,8.743469
915253121023219,915253115387252,-0.99198914,2.866806,8.563797
915253126117178,915253120361618,-1.0461731,2.9723816,8.366028
915253129836761,915253125335983,-1.1365356,3.0726318,8.110535
915253134732750,915253130310348,-1.2535858,3.161789,7.8142242
915253140305667,915253135284713,-1.381607,3.2101746,7.5717773
915253144476292,915253140259079,-1.5052948,3.2346802,7.3641815
915253149485823,915253145233444,-1.6272583,3.2507935,7.204956
915253154174157,915253150207809,-1.7244263,3.2822876,7.0835266
915253159932178,915253155182174,-1.7636414,3.302185,6.998993
915253164832646,915253160156540,-1.7539825,3.3431396,6.958557
915253169532803,915253165130905,-1.7014618,3.4127045,6.976303
915253174442021,915253170105270,-1.6129456,3.4756927,7.0053406
915253179205511,915253175079635,-1.4906006,3.5471344,7.047333
915253184660146,915253180054000,-1.3421783,3.6530304,7.0860443
915253188544417,915253185028366,-1.1652832,3.7831116,7.157028
915253194036761,915253190002731,-0.9834442,3.9372406,7.2569885
915253198931188,915253194977096,-0.7498932,4.1192017,7.340439
915253203815823,915253199951461,-0.5086212,4.2488556,7.4504395
915253208868428,915253204925827,-0.3039856,4.3319855,7.480713
915253214338636,915253209900192,-0.074401855,4.376053,7.44635
915253223519886,915253214874557,0.120269775,4.466736,7.4729767
915253228138636,915253219848922,0.23347473,4.5327454,7.4052887
915253233374209,915253224823288,0.32739258,4.5804596,7.332443
915253237453011,915253229797653,0.37553406,4.614273,7.2978516
915253242543480,915253234772018,0.2894745,4.6603394,7.2721252
915253247300198,915253239746383,0.14071655,4.6079407,7.288986
915253253274625,915253244720749,-0.08433533,4.4826508,7.318329
915253257983271,915253249695114,-0.33842468,4.332306,7.4285736
915253261611605,915253254669479,-0.5958557,4.1576385,7.5664673
915253265391136,915253259643844,-0.8567047,4.007721,7.746216
915253271077438,915253264618209,-1.091629,3.8619385,7.939087
915253275804573,915253269592575,-1.2622681,3.7421417,8.166016
915253279728063,915253274566940,-1.3888092,3.6509552,8.401871
915253284995198,915253279541305,-1.4672699,3.581314,8.640259
915253290088219,915253284515670,-1.4973907,3.5597992,8.857681
915253294676500,915253289490036,-1.4696503,3.5728607,9.018326
915253300641552,915253294464401,-1.3628998,3.6335297,9.151596
915253304728375,915253299438766,-1.2421112,3.7451477,9.243408
915253309684886,915253304413131,-1.0464935,3.8693542,9.271881
915253313536084,915253309387497,-0.77867126,4.0307007,9.226288
915253318666605,915253314361862,-0.47935486,4.255417,9.201981
915253322991657,915253319336227,-0.2147522,4.449585,9.14328
