arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
59146644485801,433211,839,-1105,895,-169,true,142,0.0,-1.0,false,true,1540
59148405054238,434312,815,-1192,1186,227,true,168,0.0,-1.0,false,true,1476
59150154282154,435410,795,-1260,1116,182,true,168,0.0,-1.0,false,true,1507
59150157728768,436487,855,-1027,872,-109,true,134,0.0,-1.0,false,true,1504
59151324247674,437645,875,-1084,806,96,true,135,0.0,-1.0,false,true,1508
59152495193299,438842,855,-1219,962,77,true,155,0.0,-1.0,false,true,1534
59154252442621,439979,855,-1247,1037,-323,true,162,0.0,-1.0,false,true,1533
59154835343662,441137,875,-1318,1228,-36,true,180,0.0,-1.0,false,true,1535
59156005276891,442334,875,-1276,1079,114,true,167,0.0,-1.0,false,true,1524
59157175827203,443531,915,-867,714,-163,true,112,0.0,-1.0,false,true,1483
