arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
59134356093618,424137,160,21,26,24,true,3,0.0,-1.0,false,false,215
59145473604864,435538,420,213,168,102,true,27,0.0,-1.0,false,false,292
59146057538718,436079,198,-17,4,-24,true,1,0.0,-1.0,false,false,277
59147226303926,436597,818,1254,826,20,true,150,0.0,-1.0,false,false,269
59148978767102,437718,816,1159,901,36,true,146,0.0,-1.0,false,false,304
59149566790696,438776,836,1426,895,158,true,168,0.0,-1.0,false,false,261
59150738001476,439894,876,1239,988,-165,true,158,0.0,-1.0,false,false,299
59151909214080,441093,855,1143,710,70,true,134,0.0,-1.0,false,false,265
59153076126215,442271,815,1053,934,-104,true,140,0.0,-1.0,false,false,269
59154250320381,443408,836,1221,796,-36,true,145,0.0,-1.0,false,false,292
59155419889756,444587,855,1174,824,203,true,143,0.0,-1.0,false,false,267
59156586853558,445785,875,1164,889,-121,true,146,0.0,-1.0,false,false,279
59157762614234,446983,735,745,420,15,true,85,0.0,-1.0,false,false,363
