arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
3874712374272,3874709749793,0.13445848,-0.27957365,-0.92958933,0.1990556,0.0
3874715853490,3874714571570,0.13427484,-0.2799963,-0.9291921,0.20043528,0.0
3874720607449,3874719362830,0.13423708,-0.2803276,-0.9290789,0.20052248,0.0
3874730644063,3874724154090,0.13358913,-0.28039935,-0.9291634,0.2004634,0.0
3874730724167,3874728945350,0.1329458,-0.28044072,-0.9292582,0.20039348,0.0
3874735052917,3874733736609,0.13240334,-0.2804564,-0.9293497,0.20030636,0.0
3874740125626,3874738527869,0.13198572,-0.2804716,-0.9294219,0.20022573,0.0
3874744588334,3874743319129,0.13170047,-0.2805495,-0.92945164,0.20016643,0.0
3874749477865,3874748110389,0.13153408,-0.28069612,-0.92944616,0.20009567,0.0
3874755134844,3874752901648,0.13145874,-0.28094336,-0.9293832,0.20009056,0.0
3874759550886,3874757692908,0.13154835,-0.28124666,-0.9292713,0.20012546,0.0
3874764019740,3874762484168,0.13173147,-0.2815579,-0.929137,0.20019104,0.0
3874768811094,3874767275428,0.13188712,-0.2818903,-0.92900056,0.2002539,0.0
3874774804532,3874772066688,0.13195339,-0.28226027,-0.928854,0.200369,0.0
3874778348386,3874776857947,0.13185917,-0.28258485,-0.9287432,0.20048709,0.0
3874783042605,3874781649207,0.13162492,-0.28287053,-0.9286634,0.20060776,0.0
3874787691980,3874786440467,0.13115673,-0.28317696,-0.9286089,0.20073439,0.0
3874792565782,3874791262244,0.13059129,-0.28335547,-0.9286141,0.200827,0.0
3874797612501,3874796053504,0.12991033,-0.28339726,-0.92868793,0.20086811,0.0
3874802322917,3874800844764,0.1291473,-0.28322378,-0.92885554,0.20083,0.0
3874808186824,3874805636023,0.12832803,-0.2828672,-0.9291175,0.20064577,0.0
3874812490626,3874810427283,0.12755853,-0.28232783,-0.92942953,0.20045091,0.0
3874816620261,3874815218543,0.12692152,-0.28169253,-0.9297596,0.20021808,0.0
