arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
58750057083244,58750053722115,0.08341426,-0.4166109,-0.88909596,0.17025228,0.0
58750059696421,58750058513375,0.08455379,-0.41388205,-0.8902878,0.17011729,0.0
58750064717046,58750063304635,0.084674686,-0.41178247,-0.8913073,0.16981372,0.0
58750069302150,58750068095895,0.08419419,-0.40858805,-0.8929404,0.16918814,0.0
58750074390119,58750072917672,0.083081745,-0.40598682,-0.89437824,0.16840334,0.0
58750079631057,58750077708932,0.081515975,-0.40389046,-0.8956155,0.16763191,0.0
58750083835536,58750082500192,0.0796067,-0.4022641,-0.89667356,0.16680184,0.0
58750088585640,58750087291451,0.07748128,-0.4009722,-0.897602,0.16591728,0.0
58750093557880,58750092082711,0.07529721,-0.40002003,-0.89840066,0.16489564,0.0
58750098404963,58750096873971,0.07330411,-0.39933535,-0.89902097,0.16407038,0.0
58750103295223,58750101665231,0.071588896,-0.3988985,-0.89948666,0.16333646,0.0
58750108081786,58750106456490,0.07030283,-0.3986689,-0.8997961,0.16274984,0.0
58750113657723,58750111247750,0.06939629,-0.3986389,-0.8999926,0.16212489,0.0
58750117925328,58750116039010,0.068753354,-0.399016,-0.8999219,0.16186342,0.0
58750122540171,58750120830270,0.06830798,-0.3994267,-0.899804,0.16169444,0.0
58750128286421,58750125621529,0.067922905,-0.39972687,-0.8997204,0.16158032,0.0
58750132610588,58750130412789,0.06732759,-0.39991754,-0.89975196,0.16118109,0.0
58750137132307,58750135204049,0.066693544,-0.39990738,-0.89982367,0.16106965,0.0
58750141839755,58750140025826,0.06572298,-0.39989856,-0.89992803,0.1609072,0.0
58750146827880,58750144817086,0.06431833,-0.39993033,-0.90006435,0.16063316,0.0
58750151020015,58750149608346,0.06241752,-0.39996156,-0.90031254,0.15991285,0.0
58750156289807,58750154399606,0.06036894,-0.39996698,-0.90055084,0.1593429,0.0
58750161535432,58750159190865,0.057903744,-0.40000054,-0.9008456,0.15850545,0.0
58750165534442,58750163982125,0.05597013,-0.3999356,-0.9011426,0.15767343,0.0
58750170162411,58750168773385,0.05454981,-0.39983663,-0.90144396,0.1566964,0.0
58750176116786,58750173564645,0.052929595,-0.39972886,-0.90172476,0.15590952,0.0
58750182702307,58750178355904,0.050858207,-0.39945218,-0.9021372,0.15491877,0.0
58750186143088,58750183147164,0.048837055,-0.3988005,-0.9027305,0.15378799,0.0
58750191938140,58750187938424,0.047123134,-0.39773688,-0.9035249,0.15240592,0.0
58750195563400,58750192729684,0.04610056,-0.39636368,-0.90434265,0.151443,0.0
58750203621161,58750197520943,0.04564288,-0.39483887,-0.90515417,0.15071489,0.0
58750206282932,58750202312203,0.045775436,-0.39323252,-0.90591747,0.15028746,0.0
58750209931161,58750207133981,0.046392642,-0.39168116,-0.9066111,0.14996633,0.0
58750215345275,58750211925240,0.04766905,-0.39017758,-0.90714484,0.15025744,0.0
58750218338765,58750216716500,0.04912657,-0.38875327,-0.90758723,0.15080754,0.0
58750224084807,58750221507760,0.050363246,-0.38759986,-0.9078965,0.15150513,0.0
58750228300640,58750226299020,0.051193703,-0.38676456,-0.908109,0.15208697,0.0
58750233469338,58750231090279,0.051757444,-0.38616887,-0.9081936,0.1529024,0.0
58750237987880,58750235881539,0.051942836,-0.38556683,-0.908306,0.1536893,0.0
58750242767359,58750240672799,0.05173812,-0.38480282,-0.90852004,0.1544061,0.0
58750247960952,58750245464059,0.051094882,-0.38376015,-0.9089294,0.15480562,0.0
58750252074077,58750250255318,0.05023968,-0.38239324,-0.90947187,0.15528147,0.0
58750256560692,58750255046578,0.049185194,-0.38083363,-0.91012895,0.15560175,0.0
58750261617775,58750259837838,0.048060555,-0.37916133,-0.9108612,0.1557521,0.0
58750266439546,58750264629098,0.046883043,-0.3774116,-0.9116931,0.15549342,0.0
