arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
187093972478729,923713,559,-305,-86,46,true,31,0.0,-1.0,false,true,3318
187095778002635,925130,860,-1069,-191,158,true,108,0.0,-1.0,false,true,3327
187096992111436,926412,836,-1142,188,99,true,115,0.0,-1.0,false,true,3227
187098176848051,927630,876,-1198,72,245,true,120,0.0,-1.0,false,true,3223
187099378289561,928868,816,-1319,78,-8,true,132,0.0,-1.0,false,true,3241
187100574115862,930066,856,-1204,250,13,true,122,0.0,-1.0,false,true,3223
187101775184508,931304,836,-1302,135,171,true,130,0.0,-1.0,false,true,3257
187102976977372,932542,856,-1258,263,128,true,128,0.0,-1.0,false,true,3228
187104778378517,933760,796,-1341,324,170,true,137,0.0,-1.0,false,true,3234
187105378629194,934958,856,-1439,226,13,true,145,0.0,-1.0,false,true,3255
187106594479610,936176,896,-1357,93,82,true,136,0.0,-1.0,false,true,3292
187107778480807,937475,855,-1213,306,20,true,125,0.0,-1.0,false,true,3246
187108980493359,938732,836,-1234,201,-25,true,125,0.0,-1.0,false,true,3262
187110775548254,939930,836,-1226,201,-45,true,124,0.0,-1.0,false,true,3248
187111978293306,941188,856,-1255,208,-33,true,127,0.0,-1.0,false,true,3235
187113175474972,942407,855,-1278,248,160,true,130,0.0,-1.0,false,true,3206
187114377676274,943704,856,-1184,297,23,true,122,0.0,-1.0,false,true,3233
187115576145283,944942,856,-1298,-12,-227,true,129,0.0,-1.0,false,true,3292
187116777425023,946181,835,-1143,318,-39,true,118,0.0,-1.0,false,true,3229
187117974030074,947399,835,-1351,207,-77,true,136,0.0,-1.0,false,true,3278
187119173446949,948617,835,-1301,131,86,true,130,0.0,-1.0,false,true,3277
187120380712417,949914,916,-1287,101,47,true,129,0.0,-1.0,false,true,3240
187122174329864,951213,815,-1413,126,249,true,141,0.0,-1.0,false,true,3186
187123375066478,952430,816,-1368,291,8,true,139,0.0,-1.0,false,true,3222
187123981844968,953668,836,-1370,211,195,true,138,0.0,-1.0,false,true,3252
187125778789498,954926,916,-1315,249,37,true,133,0.0,-1.0,false,true,3247
187143173929283,973334,240,-5,15,31,true,1,0.0,-1.0,false,true,3007
187143774869179,973754,239,-30,-2,34,true,3,0.0,-1.0,false,true,3226
187144374799335,974831,240,12,-6,67,true,1,0.0,-1.0,false,true,3034
187144976747668,975192,259,4,31,4,true,3,0.0,-1.0,false,true,3264
187146179193813,976249,280,-27,21,88,true,3,0.0,-1.0,false,true,2947
187146778878449,976709,299,7,17,-62,true,1,0.0,-1.0,false,true,3212
187147976953500,977826,300,32,-2,139,true,3,0.0,-1.0,false,true,2914
187149175873292,978247,299,-26,25,-61,true,3,0.0,-1.0,false,true,3195
187149178643083,979404,280,4,-3,92,true,0,0.0,-1.0,false,true,2985
187150374116937,979764,279,-52,56,-101,true,7,0.0,-1.0,false,true,3216
187150377938760,980881,240,-7,-9,59,true,1,0.0,-1.0,false,true,2992
187151580570270,981342,259,-28,8,-97,true,2,0.0,-1.0,false,true,3241
187152779574957,982479,280,-6,12,72,true,1,0.0,-1.0,false,true,2990
187152785025842,982899,281,14,-19,24,true,2,0.0,-1.0,false,true,3197
187153982890061,984076,302,-17,18,78,true,2,0.0,-1.0,false,true,2977
187155185229435,984517,299,-27,12,-115,true,2,0.0,-1.0,false,true,3235
187155188560373,985734,280,50,-33,132,true,5,0.0,-1.0,false,true,3020
187156380199070,986114,259,-46,36,-97,true,5,0.0,-1.0,false,true,3243
187156976771674,987311,300,22,7,123,true,2,0.0,-1.0,false,true,3103
187157577670736,987692,278,-32,13,-96,true,3,0.0,-1.0,false,true,3218
