arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
187095179385448,628427,898,-723,-64,98,true,72,0.0,-1.0,false,false,202
187095182559823,628427,898,-723,-64,98,true,72,0.0,-1.0,false,false,202
187096983717322,629807,855,-1163,-27,167,true,116,0.0,-1.0,false,false,118
187096990986488,629807,855,-1163,-27,167,true,116,0.0,-1.0,false,false,118
187098177738051,631025,835,-1348,341,153,true,139,0.0,-1.0,false,false,55
187098178060863,631025,835,-1348,341,153,true,139,0.0,-1.0,false,false,55
187098779520915,632262,835,-1227,118,-41,true,123,0.0,-1.0,false,false,76
187098782521071,632262,835,-1227,118,-41,true,123,0.0,-1.0,false,false,76
187099981525654,633479,835,-1309,353,12,true,135,0.0,-1.0,false,false,16
187099983217217,633479,835,-1309,353,12,true,135,0.0,-1.0,false,false,16
187101184623935,634697,835,-1307,389,219,true,136,0.0,-1.0,false,false,19
187101186447841,634697,835,-1307,389,219,true,136,0.0,-1.0,false,false,19
187102384275341,635934,855,-1324,467,126,true,140,0.0,-1.0,false,false,49
187102387043257,635934,855,-1324,467,126,true,140,0.0,-1.0,false,false,49
187103576364611,637152,835,-1221,240,49,true,124,0.0,-1.0,false,false,69
187103576624923,637152,835,-1221,240,49,true,124,0.0,-1.0,false,false,69
187105377944923,638329,875,-1177,250,24,true,120,0.0,-1.0,false,false,33
187105378963308,638329,875,-1177,250,24,true,120,0.0,-1.0,false,false,33
187105976380964,639586,855,-1316,246,58,true,133,0.0,-1.0,false,false,57
187105977712266,639586,855,-1316,246,58,true,133,0.0,-1.0,false,false,57
187107185049089,640844,894,-1212,296,124,true,124,0.0,-1.0,false,false,23
187107188249766,640844,894,-1212,296,124,true,124,0.0,-1.0,false,false,23
187108382519036,642121,855,-1159,534,30,true,127,0.0,-1.0,false,false,60
187108383010182,642121,855,-1159,534,30,true,127,0.0,-1.0,false,false,60
187109578052421,643338,815,-1237,256,56,true,126,0.0,-1.0,false,false,52
187109579754557,643338,815,-1237,256,56,true,126,0.0,-1.0,false,false,52
187112577198305,644555,856,-1228,449,-18,true,130,0.0,-1.0,false,false,68
187112577763045,644555,856,-1228,449,-18,true,130,0.0,-1.0,false,false,68
187112579777941,645813,835,-1289,423,33,true,135,0.0,-1.0,false,false,36
187112580180805,645813,835,-1289,423,33,true,135,0.0,-1.0,false,false,36
187113780691326,647030,875,-1187,494,57,true,128,0.0,-1.0,false,false,21
187113781446013,647030,875,-1187,494,57,true,128,0.0,-1.0,false,false,21
