arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
54405807823141,25330,540,-90,17,67,true,9,0.0,-1.0,false,true,1674
54407561343505,27268,639,-182,-61,89,true,19,0.0,-1.0,false,true,2217
54409903013817,29625,300,24,-64,44,true,6,0.0,-1.0,false,true,2506
54420437933709,41011,241,-33,-7,9,true,3,0.0,-1.0,false,true,2109
54421021620688,41352,139,0,11,15,true,1,0.0,-1.0,false,true,2062
54423357208343,43069,320,-48,24,49,true,5,0.0,-1.0,false,true,1711
54425114989072,44287,800,-543,-57,92,true,54,0.0,-1.0,false,true,2031
54427450280373,46944,660,325,-102,94,true,34,0.0,-1.0,false,true,953
54428623620945,48462,680,-71,40,62,true,8,0.0,-1.0,false,true,1004
54429206741726,49244,158,9,5,-9,true,1,0.0,-1.0,false,true,948
54430377897507,50041,639,-156,223,220,true,27,0.0,-1.0,false,false,555
54431552054954,51499,520,-213,-61,138,true,22,0.0,-1.0,false,false,59
54434468824433,54216,479,-94,-58,73,true,11,0.0,-1.0,false,true,2878
54438573167035,58331,559,3,271,5,true,27,0.0,-1.0,false,true,1840
54439738859274,59449,680,85,459,74,true,46,0.0,-1.0,false,false,672
54440906437659,60648,779,393,968,171,true,104,0.0,-1.0,false,false,556
54442075823805,61750,576,-98,880,460,true,88,0.0,-1.0,false,false,454
54442662394325,62628,737,145,427,-109,true,45,0.0,-1.0,false,false,311
54443835895835,63488,676,276,415,-331,true,49,0.0,-1.0,false,false,235
54445002182085,64326,737,404,1164,-119,true,123,0.0,-1.0,false,false,727
54445599830210,65902,519,-264,0,29,true,26,0.0,-1.0,false,false,128
54446759597397,66603,398,235,-39,12,true,23,0.0,-1.0,false,true,3544
54447927117344,67580,579,410,149,93,true,43,0.0,-1.0,false,false,20
54449682031875,69198,839,877,897,69,true,125,0.0,-1.0,false,false,357
54450854351510,70440,756,796,593,3,true,99,0.0,-1.0,false,true,3573
