arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
186995578830798,529000,898,58,-1243,45,true,124,0.0,-1.0,false,true,960
186995579597204,529000,898,58,-1243,45,true,124,0.0,-1.0,false,true,960
186996779207412,530261,895,-894,-1095,167,true,141,0.0,-1.0,false,false,565
186996780879027,530261,895,-894,-1095,167,true,141,0.0,-1.0,false,false,565
186997976595380,531478,895,-1152,-689,133,true,134,0.0,-1.0,false,false,397
186997976980589,531478,895,-1152,-689,133,true,134,0.0,-1.0,false,false,397
186999775338192,532716,894,-1390,66,241,true,139,0.0,-1.0,false,true,3592
186999779053557,532716,894,-1390,66,241,true,139,0.0,-1.0,false,true,3592
187000376667723,533953,895,-985,888,120,true,132,0.0,-1.0,false,true,3099
187000378552827,533953,895,-985,888,120,true,132,0.0,-1.0,false,true,3099
187001582164806,535210,895,120,1373,211,true,137,0.0,-1.0,false,true,2637
187001582579442,535210,895,120,1373,211,true,137,0.0,-1.0,false,true,2637
187002779358087,536507,895,967,965,84,true,136,0.0,-1.0,false,true,2182
187002780061264,536507,895,967,965,84,true,136,0.0,-1.0,false,true,2182
187004577623815,537765,914,1382,-182,79,true,139,0.0,-1.0,false,true,1763
187004578263815,537765,914,1382,-182,79,true,139,0.0,-1.0,false,true,1763
187005781489180,539042,875,1020,-996,88,true,142,0.0,-1.0,false,true,1285
187005782604127,539042,875,1020,-996,88,true,142,0.0,-1.0,false,true,1285
187006980192773,540299,875,-101,-1316,72,true,131,0.0,-1.0,false,false,761
187006981245117,540299,875,-101,-1316,72,true,131,0.0,-1.0,false,false,761
187008178619335,541517,855,-1075,-851,134,true,137,0.0,-1.0,false,false,339
187008181519647,541517,855,-1075,-851,134,true,137,0.0,-1.0,false,false,339
187009381934022,542774,895,-1338,253,143,true,136,0.0,-1.0,false,true,3468
187009382424595,542774,895,-1338,253,143,true,136,0.0,-1.0,false,true,3468
187010580992459,544031,915,-570,1349,36,true,146,0.0,-1.0,false,true,2917
187010582457511,544031,915,-570,1349,36,true,146,0.0,-1.0,false,true,2917
187011776466261,545309,875,211,1192,208,true,121,0.0,-1.0,false,true,2396
187011776700740,545309,875,211,1192,208,true,121,0.0,-1.0,false,true,2396
187013349013083,546586,835,1263,351,164,true,131,0.0,-1.0,false,true,1880
187013349341468,546586,835,1263,351,164,true,131,0.0,-1.0,false,true,1880
187014175868135,547863,915,897,-940,112,true,129,0.0,-1.0,false,true,1430
187014177129333,547863,915,897,-940,112,true,129,0.0,-1.0,false,true,1430
187015377283603,549180,695,459,-697,225,true,83,0.0,-1.0,false,true,1747
187015380220165,549180,695,459,-697,225,true,83,0.0,-1.0,false,true,1747
187023779825058,557658,541,258,-108,88,true,27,0.0,-1.0,false,true,1732
187023780049069,557658,541,258,-108,88,true,27,0.0,-1.0,false,true,1732
187024378686568,558259,198,-15,-13,-14,true,1,0.0,-1.0,false,true,1749
187024379793756,558259,198,-15,-13,-14,true,1,0.0,-1.0,false,true,1749
187025579703651,558817,837,1176,-464,-10,true,126,0.0,-1.0,false,true,1731
187025581312349,558817,837,1176,-464,-10,true,126,0.0,-1.0,false,true,1731
187026780067922,560037,835,781,-1119,86,true,136,0.0,-1.0,false,true,1474
187026781081776,560037,835,781,-1119,86,true,136,0.0,-1.0,false,true,1474
187027976952400,561214,815,923,-452,104,true,102,0.0,-1.0,false,true,1986
187027977193754,561214,815,923,-452,104,true,102,0.0,-1.0,false,true,1986
187029185847504,562412,815,1032,631,78,true,120,0.0,-1.0,false,true,2589
187029188248806,562412,815,1032,631,78,true,120,0.0,-1.0,false,true,2589
187030378545212,563609,755,-207,827,95,true,85,0.0,-1.0,false,true,3250
187030378923806,563609,755,-207,827,95,true,85,0.0,-1.0,false,true,3250
187031575954638,564826,836,-925,580,94,true,109,0.0,-1.0,false,false,120
187031576272659,564826,836,-925,580,94,true,109,0.0,-1.0,false,false,120
187032775859586,566044,835,-1147,-58,43,true,114,0.0,-1.0,false,false,521
187032776307294,566044,835,-1147,-58,43,true,114,0.0,-1.0,false,false,521
187033978342085,567281,815,-655,-1026,156,true,121,0.0,-1.0,false,true,1000
187033978630992,567281,815,-655,-1026,156,true,121,0.0,-1.0,false,true,1000
187035178875262,568479,815,184,-1184,84,true,119,0.0,-1.0,false,true,1476
187035180357085,568479,815,184,-1184,84,true,119,0.0,-1.0,false,true,1476
187036380181407,569736,815,1112,-549,144,true,124,0.0,-1.0,false,true,2008
187036381704324,569736,815,1112,-549,144,true,124,0.0,-1.0,false,true,2008
187037577635834,570953,816,1105,676,219,true,129,0.0,-1.0,false,true,2677
187037578947501,570953,816,1105,676,219,true,129,0.0,-1.0,false,true,2677
187038779670417,572270,816,-330,902,186,true,96,0.0,-1.0,false,true,3318
187038780512657,572270,816,-330,902,186,true,96,0.0,-1.0,false,true,3318
187039980602708,573488,875,-896,408,255,true,98,0.0,-1.0,false,false,367
187039981156875,573488,875,-896,408,255,true,98,0.0,-1.0,false,false,367
187041176661041,574765,835,-698,-611,22,true,92,0.0,-1.0,false,true,984
187041177627551,574765,835,-698,-611,22,true,92,0.0,-1.0,false,true,984
187042381122863,576062,816,399,-1035,-10,true,110,0.0,-1.0,false,true,1697
187042382020728,576062,816,399,-1035,-10,true,110,0.0,-1.0,false,true,1697
187044188790154,577416,679,480,58,186,true,48,0.0,-1.0,false,true,1925
187044190455467,577416,679,480,58,186,true,48,0.0,-1.0,false,true,1925
