arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
54566095128862,185666,739,-265,64,86,true,27,0.0,-1.0,false,true,1566
54568435611256,187723,919,-1474,347,-17,true,151,0.0,-1.0,false,true,1564
54569609406985,188985,835,-1316,505,9,true,140,0.0,-1.0,false,true,1492
54570192125370,190123,796,-1171,572,277,true,130,0.0,-1.0,false,true,1470
54571948329068,191221,776,-1319,473,-59,true,140,0.0,-1.0,false,true,1470
54572532079172,192260,776,-1332,505,41,true,142,0.0,-1.0,false,true,1492
54573701399796,193358,796,-1169,376,158,true,122,0.0,-1.0,false,true,1433
54574868691514,194477,776,-1240,625,145,true,138,0.0,-1.0,false,true,1406
54576046647660,195555,776,-1313,538,-46,true,141,0.0,-1.0,false,true,1419
54577212979586,196633,796,-1211,534,249,true,132,0.0,-1.0,false,true,1443
54577795881930,197732,776,-1185,496,202,true,128,0.0,-1.0,false,true,1447
54578963653127,198810,796,-1165,545,12,true,128,0.0,-1.0,false,true,1392
54580134061669,199949,776,-1146,734,-103,true,136,0.0,-1.0,false,true,1374
54581308070366,201087,776,-1161,488,136,true,125,0.0,-1.0,false,true,1617
54582476331564,202225,876,-1151,-742,252,true,136,0.0,-1.0,false,true,2213
54584232086459,203504,875,-865,-1222,104,true,149,0.0,-1.0,false,true,2158
54585402558906,204782,836,-854,-543,162,true,101,0.0,-1.0,false,true,1992
54586570913906,206316,540,-300,-74,79,true,30,0.0,-1.0,false,true,1700
54591248885623,210690,360,-68,62,31,true,9,0.0,-1.0,false,true,1378
54592420954216,211848,899,-926,661,-85,true,113,0.0,-1.0,false,true,1287
54593592661195,213150,795,-812,939,35,true,124,0.0,-1.0,false,true,1133
54594763798121,214368,816,-859,951,-3,true,128,0.0,-1.0,false,true,1171
54595930614892,215526,796,-1069,1018,-148,true,147,0.0,-1.0,false,true,1202
54597099284006,216644,776,-964,1165,-136,true,151,0.0,-1.0,false,true,1205
54598276996922,217743,776,-1012,954,25,true,139,0.0,-1.0,false,true,1308
54599446294422,218861,776,-1035,710,88,true,125,0.0,-1.0,false,true,1325
54600026599578,219959,796,-1144,657,142,true,131,0.0,-1.0,false,true,1409
54601197319369,221058,796,-1230,677,7,true,140,0.0,-1.0,false,true,1424
54602363961869,222136,796,-1368,556,-243,true,147,0.0,-1.0,false,true,1451
54603537609056,223215,776,-1235,492,231,true,132,0.0,-1.0,false,true,1449
54604706836347,224293,796,-1203,742,-87,true,141,0.0,-1.0,false,true,1384
54605873949003,225371,775,-1285,624,-53,true,142,0.0,-1.0,false,true,1475
54606461485148,226429,756,-1247,545,185,true,136,0.0,-1.0,false,true,1500
54607631478533,227487,776,-1403,554,-134,true,150,0.0,-1.0,false,true,1489
54608800330356,228565,777,-1230,446,154,true,130,0.0,-1.0,false,true,1466
54609973184470,229644,756,-1206,588,122,true,134,0.0,-1.0,false,true,1481
54611143597282,230702,776,-1269,357,26,true,131,0.0,-1.0,false,true,1472
54612309734729,231781,776,-1261,543,149,true,137,0.0,-1.0,false,true,1458
54613481696864,232879,796,-1438,519,-233,true,152,0.0,-1.0,false,true,1489
54614065864468,233977,776,-1244,618,-95,true,138,0.0,-1.0,false,true,1451
54615234126447,235036,796,-1119,543,-66,true,124,0.0,-1.0,false,true,1478
54616408507071,236134,776,-1282,510,111,true,137,0.0,-1.0,false,true,1483
54617575698425,237232,777,-1382,305,-63,true,141,0.0,-1.0,false,true,1500
54618742956498,238331,776,-1239,470,168,true,132,0.0,-1.0,false,true,1493
54619913648372,239429,776,-1299,471,206,true,138,0.0,-1.0,false,true,1469
54621674477382,240528,776,-1325,466,-79,true,140,0.0,-1.0,false,true,1489
54621676766601,241606,776,-1420,353,-281,true,146,0.0,-1.0,false,true,1502
54622845993059,242704,776,-1258,624,158,true,140,0.0,-1.0,false,true,1491
54624010434725,243783,796,-1324,616,-23,true,146,0.0,-1.0,false,true,1341
54625178947016,244901,776,-553,996,88,true,113,0.0,-1.0,false,true,1027
54626938467484,245999,776,-530,1108,59,true,122,0.0,-1.0,false,true,1116
54627519841494,247198,776,-679,1022,239,true,122,0.0,-1.0,false,true,1164
54628692094983,248336,796,-664,806,63,true,104,0.0,-1.0,false,true,1071
54629861831858,249574,596,-115,365,57,true,38,0.0,-1.0,false,false,569
54632791143367,252346,860,-205,836,146,true,86,0.0,-1.0,false,false,733
54633961842013,253528,816,56,1352,137,true,135,0.0,-1.0,false,false,666
54635128342064,254626,776,412,1315,166,true,137,0.0,-1.0,false,false,614
54635711226022,255725,756,674,1445,5,true,159,0.0,-1.0,false,false,549
54636880506855,256763,796,386,1374,-129,true,142,0.0,-1.0,false,false,604
54638052450397,257841,816,407,1547,-105,true,159,0.0,-1.0,false,false,553
54639226609875,258960,816,250,1364,343,true,138,0.0,-1.0,false,false,601
54640390700396,260038,816,209,1616,231,true,162,0.0,-1.0,false,true,811
54641559296801,261176,816,-74,1451,125,true,145,0.0,-1.0,false,true,809
54642734407426,262295,796,-666,1135,162,true,131,0.0,-1.0,false,true,1217
54643909009613,263393,796,-1310,893,278,true,158,0.0,-1.0,false,true,1413
54644486644925,264451,776,-1324,654,74,true,147,0.0,-1.0,false,true,1423
54645655989821,265510,796,-1227,552,366,true,134,0.0,-1.0,false,true,1429
54646825987424,266588,756,-1085,573,98,true,122,0.0,-1.0,false,true,1525
54647996131382,267646,756,-1273,601,213,true,140,0.0,-1.0,false,true,1445
54649167768726,268725,756,-1238,687,-145,true,141,0.0,-1.0,false,true,1442
54650336501902,269803,776,-1279,425,-69,true,134,0.0,-1.0,false,true,1521
54651507122110,270901,776,-1320,566,27,true,143,0.0,-1.0,false,true,1483
54652093162475,272020,756,-1365,618,-56,true,149,0.0,-1.0,false,true,1430
54653262462370,273118,796,-1376,406,-69,true,143,0.0,-1.0,false,true,1464
54654428731536,274216,756,-1351,540,176,true,145,0.0,-1.0,false,true,1483
54655609189452,275335,756,-1246,473,25,true,133,0.0,-1.0,false,true,1462
54656773131014,276433,776,-1247,480,29,true,133,0.0,-1.0,false,true,1527
54658525973357,277571,776,-1136,599,96,true,128,0.0,-1.0,false,true,1475
54659112577784,278809,736,-825,85,38,true,82,0.0,-1.0,false,true,1842
54665550785386,285056,799,-890,23,-2,true,89,0.0,-1.0,false,true,1607
54666714669969,286338,756,-1107,183,259,true,112,0.0,-1.0,false,true,1452
54667888224916,287476,796,-1104,776,50,true,134,0.0,-1.0,false,true,1396
54669055779760,288614,776,-1097,686,231,true,129,0.0,-1.0,false,true,1365
54670225619343,289732,756,-1337,670,39,true,149,0.0,-1.0,false,true,1422
54671398529394,290831,776,-1382,456,-71,true,145,0.0,-1.0,false,true,1504
54672567018196,291929,796,-1163,384,162,true,122,0.0,-1.0,false,true,1487
54673150009602,293067,796,-1302,333,25,true,134,0.0,-1.0,false,true,1509
54674318759185,294205,796,-1340,297,126,true,137,0.0,-1.0,false,true,1537
