arrival_ts,event_ts,val_x,val_y,val_z,val_w,accuracy
54565821895164,54565820139390,0.32836437,0.03436258,0.22607923,0.916452,0.0
54565826033028,54565824930650,0.32808715,0.032672565,0.22304335,0.9173565,0.0
54565831042560,54565829721910,0.32873794,0.03207749,0.22232328,0.91731936,0.0
54565836196153,54565834513170,0.3292541,0.03162912,0.2230256,0.91697925,0.0
54565840880580,54565839334947,0.32995266,0.031219902,0.22407563,0.916486,0.0
54565845492664,54565844126207,0.3303755,0.03096018,0.22498617,0.9161194,0.0
54565851592872,54565848917467,0.33076897,0.030685203,0.2252619,0.9159189,0.0
54565855610737,54565853708726,0.33115873,0.030368835,0.22508855,0.9158312,0.0
54565860279591,54565858499986,0.33147928,0.0299839,0.22399798,0.9159953,0.0
54565864963966,54565863291246,0.33167306,0.029523866,0.22210923,0.9163999,0.0
54565870221830,54565868082506,0.3317396,0.029000578,0.21994409,0.9169146,0.0
54565874952299,54565872873765,0.33154982,0.028427748,0.21758704,0.9175633,0.0
54565879547612,54565877665025,0.3311053,0.02778498,0.21487413,0.91838247,0.0
54565885060424,54565882456285,0.33023733,0.027124742,0.21173447,0.91944337,0.0
54565890593914,54565887247545,0.32909524,0.026468974,0.20838709,0.92063594,0.0
54565894595268,54565892038804,0.3277876,0.025833014,0.20486046,0.9219111,0.0
54565898787195,54565896830064,0.32639483,0.025215078,0.20117609,0.9232328,0.0
54565903732768,54565901621324,0.3249359,0.024607541,0.19719769,0.9246211,0.0
54565908345007,54565906412584,0.32346362,0.024026992,0.19297546,0.9260424,0.0
54565913583862,54565911203844,0.32205993,0.023487726,0.1885649,0.927453,0.0
54565921011309,54565916056138,0.32084438,0.022968795,0.18378583,0.9288456,0.0
54565923273862,54565920847398,0.3199043,0.022480657,0.1786596,0.93018097,0.0
54565927676518,54565925638658,0.3191933,0.02204793,0.17356996,0.9313984,0.0
54565932461414,54565930429918,0.3186644,0.021690367,0.1686358,0.9324937,0.0
54565937562612,54565935221177,0.31830767,0.021413743,0.16376084,0.9334903,0.0
54565941726101,54565940012437,0.31799847,0.021324376,0.15906382,0.9344094,0.0
54565947602351,54565944803697,0.31777072,0.021258093,0.15456347,0.9352433,0.0
54565954569851,54565949594957,0.31771925,0.021264356,0.15064715,0.93589944,0.0
54565955833445,54565954386217,0.3178186,0.021326395,0.14741628,0.93637866,0.0
54565960794434,54565959177476,0.31780568,0.021431725,0.14471632,0.9368017,0.0
54565966003601,54565963968736,0.31774837,0.021595674,0.14292006,0.9370931,0.0
54565971119747,54565968759996,0.31741259,0.021818401,0.14134713,0.9374402,0.0
54565975736622,54565973551256,0.31681427,0.02205707,0.13974588,0.937877,0.0
54565979972039,54565978342515,0.3159196,0.022232775,0.1378926,0.9384488,0.0
54565985304747,54565983164293,0.3147419,0.022416556,0.13610756,0.9391005,0.0
54565989677820,54565987955552,0.31332177,0.022510165,0.13408267,0.93986416,0.0
54565994636518,54565992746812,0.31171677,0.022505943,0.13189965,0.94070643,0.0
54565999085632,54565997538072,0.30998638,0.022386909,0.1294622,0.9416193,0.0
54566004583497,54566002329332,0.3082144,0.022220861,0.12662752,0.9425898,0.0
54566009416362,54566007120592,0.3064782,0.022016373,0.12327187,0.943605,0.0
54566014818809,54566011911851,0.30485705,0.021816699,0.119730674,0.9445903,0.0
54566020881101,54566016703111,0.3033871,0.021656936,0.11619093,0.9455088,0.0
54566023826101,54566021494371,0.3021274,0.021571113,0.11288591,0.94631416,0.0
54566029140320,54566026285631,0.30112186,0.021552334,0.10964122,0.9470163,0.0
54566032984070,54566031076890,0.30045477,0.021598978,0.106643766,0.94756925,0.0
54566038661830,54566035868150,0.30014047,0.021742946,0.10412027,0.94794613,0.0
54566042525216,54566040659410,0.30019185,0.021891972,0.101707734,0.94818836,0.0
54566047218497,54566045450670,0.3005303,0.022045815,0.09945726,0.9483163,0.0
54566052953080,54566050241929,0.30104402,0.022190489,0.09725024,0.94837886,0.0
54566057493341,54566055063707,0.30171552,0.02239901,0.09531514,0.94835705,0.0
54566062490580,54566059854967,0.30244702,0.02250585,0.09302796,0.9483486,0.0
54566066580945,54566064646226,0.30320525,0.022611247,0.090549156,0.9483439,0.0
54566072569487,54566069437486,0.30400026,0.022703022,0.08807216,0.94832045,0.0
54566077094330,54566074228746,0.3048041,0.022849172,0.086102255,0.94823986,0.0
54566082305320,54566079020006,0.30551362,0.022833932,0.08387112,0.94821185,0.0
54566088147455,54566083811265,0.30602822,0.022769356,0.08184641,0.94822437,0.0
54566092793966,54566088602525,0.3064043,0.022675507,0.08027192,0.94823974,0.0
54566095869018,54566093393785,0.30658302,0.022667628,0.079166085,0.94827515,0.0
54566100660424,54566098185045,0.30660385,0.022561144,0.07807792,0.94836116,0.0
54566105364903,54566102976304,0.30649245,0.022475164,0.07729916,0.948463,0.0
54566110016830,54566107767564,0.30626813,0.022454726,0.07691714,0.94856703,0.0
54566115342455,54566112558824,0.3059211,0.022595845,0.07722912,0.9486503,0.0
54566119355893,54566117350084,0.30545387,0.02279845,0.07774148,0.94875413,0.0
54566124245424,54566122141344,0.304885,0.023114163,0.07833374,0.94888073,0.0
54566129076882,54566126963121,0.30420914,0.02354603,0.07907727,0.9490254,0.0
54566133778914,54566131754381,0.30344757,0.024180045,0.0801723,0.94916135,0.0
54566139023809,54566136545640,0.30263117,0.024829518,0.080984555,0.9493363,0.0
54566143788653,54566141336900,0.3017886,0.025570622,0.08175712,0.9495186,0.0
54566148586778,54566146128160,0.3009972,0.026373068,0.08250459,0.9496832,0.0
54566153533549,54566150919420,0.30029643,0.027360033,0.083654635,0.9497765,0.0
54566158555841,54566155710679,0.29974902,0.028175237,0.084085055,0.9498876,0.0
54566163396101,54566160501939,0.29936925,0.02897385,0.084303394,0.9499639,0.0
54566168729486,54566165293199,0.29913065,0.029764144,0.08440327,0.9500058,0.0
54566172051726,54566170084459,0.2989979,0.030739332,0.08498041,0.9499651,0.0
54566176781309,54566174875719,0.29897326,0.03149939,0.08480476,0.9499636,0.0
54566182059278,54566179666978,0.29900452,0.032213926,0.084518544,0.94995534,0.0
54566187943028,54566184458238,0.2990658,0.03287178,0.0840854,0.94995195,0.0
54566192502716,54566189249498,0.29907948,0.03364687,0.08426465,0.9499046,0.0
54566197207143,54566194040758,0.2990637,0.03415033,0.083873786,0.9499262,0.0
54566201387716,54566198893052,0.2989937,0.03454782,0.08346642,0.94996977,0.0
54566206554799,54566203684312,0.2988624,0.034816623,0.08296401,0.9500453,0.0
54566211235945,54566208475572,0.2986005,0.035143644,0.08306172,0.95010704,0.0
54566215819434,54566213266832,0.29827514,0.03518692,0.082617246,0.9502464,0.0
54566220688341,54566218058092,0.2978793,0.035141133,0.08221474,0.95040715,0.0
54566225255372,54566222849351,0.29744425,0.035028297,0.081735365,0.9505889,0.0
54566230666257,54566227640611,0.29699236,0.035026684,0.08159197,0.95074254,0.0
54566235493236,54566232431871,0.29655132,0.03482422,0.08077929,0.95095706,0.0
54566241227664,54566237223131,0.29612827,0.034586195,0.07991857,0.95117027,0.0
54566246227143,54566242014390,0.29571337,0.034352694,0.079094954,0.9513766,0.0
54566249669278,54566246805650,0.2952941,0.034159414,0.07828166,0.95158106,0.0
54566255946986,54566251596910,0.294858,0.034014687,0.07746938,0.95178795,0.0
54566261155111,54566256388170,0.2944165,0.03392473,0.07668682,0.95199114,0.0
54566264335268,54566261179429,0.29401106,0.033871584,0.07594343,0.95217794,0.0
54566270638497,54566266001207,0.2936469,0.033969842,0.07568911,0.95230705,0.0
54566274742768,54566270792467,0.29337007,0.033833284,0.07484349,0.95246404,0.0
54566279157351,54566275583726,0.29316714,0.03360658,0.07396313,0.95260334,0.0
54566283917351,54566280374986,0.29303992,0.03328607,0.07306958,0.95272267,0.0
54566288810580,54566285166246,0.2930016,0.033118524,0.07282606,0.95275897,0.0
54566292898497,54566289957506,0.2931097,0.03269156,0.07195194,0.95280683,0.0
54566297678028,54566294748765,0.29334491,0.03224386,0.071071334,0.95281583,0.0
54566302316986,54566299540025,0.29368934,0.031788487,0.07026498,0.95278484,0.0
54566307302299,54566304331285,0.29408863,0.03149071,0.07001827,0.9526897,0.0
54566311413549,54566309122545,0.29455903,0.03101114,0.069228426,0.9526178,0.0
54566316160789,54566313913804,0.29504392,0.030516155,0.068449356,0.95254004,0.0
54566321301309,54566318705064,0.2955252,0.030008495,0.067705035,0.95246017,0.0
54566325796518,54566323496324,0.29596007,0.02962208,0.067454256,0.952355,0.0
54566330937038,54566328287584,0.29629996,0.02901936,0.06652533,0.9523332,0.0
54566335841934,54566333078844,0.29650202,0.02838119,0.06543231,0.9523653,0.0
54566340903653,54566337870103,0.29658216,0.027743783,0.064131856,0.9524476,0.0
54566345795111,54566342691881,0.2965987,0.027199086,0.0628095,0.95254624,0.0
54566350307716,54566347483140,0.2966454,0.026593046,0.061186656,0.9526544,0.0
54566354741205,54566352274400,0.29681706,0.025974197,0.059649855,0.9527155,0.0
54566359421205,54566357065660,0.29708686,0.025400467,0.058031343,0.95274687,0.0
54566363952976,54566361856920,0.29746667,0.024943162,0.056613132,0.95272577,0.0
54566368784226,54566366648179,0.29797757,0.024462456,0.05504475,0.95267045,0.0
54566374238653,54566371439439,0.298613,0.023990193,0.053554658,0.9525685,0.0
54566378588236,54566376230699,0.29936668,0.023515327,0.052214943,0.9524181,0.0
54566382986726,54566381021959,0.30022055,0.023094183,0.05115438,0.95221716,0.0
54566388179018,54566385813219,0.30117202,0.022626908,0.050126363,0.95198256,0.0
54566393633288,54566390604478,0.30219188,0.022187773,0.04929578,0.951713,0.0
54566397853549,54566395395738,0.303255,0.021760633,0.048663188,0.95141727,0.0
54566402452768,54566400186998,0.30431217,0.021397844,0.04833835,0.95110446,0.0
54566407954434,54566404978258,0.30537158,0.020953218,0.047761396,0.9508039,0.0
54566412414122,54566409769517,0.3064134,0.020477429,0.047104355,0.9505118,0.0
54566417336205,54566414591295,0.3074302,0.019969739,0.046253007,0.950236,0.0
54566423053236,54566419382554,0.30840656,0.019480547,0.04537197,0.9499723,0.0
54566427260580,54566424173814,0.3093674,0.018887412,0.04413477,0.9497301,0.0
54566431549226,54566428965074,0.31030434,0.0182367,0.042682778,0.9495035,0.0
54566436451205,54566433756334,0.31122842,0.017524702,0.041115064,0.9492836,0.0
54566442288549,54566438547594,0.3121225,0.016778361,0.039458364,0.9490738,0.0
54566446108757,54566443338853,0.31300032,0.015942074,0.037656322,0.9488723,0.0
54566450016986,54566448130113,0.31386423,0.015071407,0.035791013,0.94867337,0.0
54566454700111,54566452921373,0.3147086,0.014213674,0.03397296,0.9484737,0.0
