arrival_ts,event_ts,duration,stride_x,stride_y,stride_z,is_lm_present,inst_stride_len,inst_cascade,inst_speed,is_td_present,running,sequence_num
189595978484461,639557,320,11,94,10,true,9,0.0,-1.0,false,true,818
189595979650502,639557,320,11,94,10,true,9,0.0,-1.0,false,true,818
189595979926179,639557,320,11,94,10,true,9,0.0,-1.0,false,true,818
189596565344721,639997,219,1,-21,-28,true,2,0.0,-1.0,false,true,777
189596566134981,639997,219,1,-21,-28,true,2,0.0,-1.0,false,true,777
189596566505762,639997,219,1,-21,-28,true,2,0.0,-1.0,false,true,777
189597731927324,640556,797,447,1256,-79,true,133,0.0,-1.0,false,false,715
189597733005293,640556,797,447,1256,-79,true,133,0.0,-1.0,false,false,715
189597733400345,640556,797,447,1256,-79,true,133,0.0,-1.0,false,false,715
189598318345970,641656,775,304,1387,-97,true,141,0.0,-1.0,false,false,750
189598319238574,641656,775,304,1387,-97,true,141,0.0,-1.0,false,false,750
189598319846283,641656,775,304,1387,-97,true,141,0.0,-1.0,false,false,750
189599489461855,642693,776,378,1385,108,true,143,0.0,-1.0,false,false,747
189599490676022,642693,776,378,1385,108,true,143,0.0,-1.0,false,false,747
189599491867428,642693,776,378,1385,108,true,143,0.0,-1.0,false,false,747
189600657597688,643731,756,438,1357,27,true,142,0.0,-1.0,false,false,753
189600657999042,643731,756,438,1357,27,true,142,0.0,-1.0,false,false,753
189600660243834,643731,756,438,1357,27,true,142,0.0,-1.0,false,false,753
189601829010344,644729,775,335,1456,299,true,149,0.0,-1.0,false,false,758
189601831616854,644729,775,335,1456,299,true,149,0.0,-1.0,false,false,758
189601832172167,644729,775,335,1456,299,true,149,0.0,-1.0,false,false,758
189602416670187,645747,755,282,1422,318,true,144,0.0,-1.0,false,false,725
189602417064614,645747,755,282,1422,318,true,144,0.0,-1.0,false,false,725
189602417561802,645747,755,282,1422,318,true,144,0.0,-1.0,false,false,725
189603587785603,646764,776,511,1422,172,true,151,0.0,-1.0,false,false,625
189603589329041,646764,776,511,1422,172,true,151,0.0,-1.0,false,false,625
189603589556906,646764,776,511,1422,172,true,151,0.0,-1.0,false,false,625
189604753519041,647802,775,1235,573,201,true,136,0.0,-1.0,false,false,9
189604756891384,647802,775,1235,573,201,true,136,0.0,-1.0,false,false,9
189604758240916,647802,775,1235,573,201,true,136,0.0,-1.0,false,false,9
189605924756540,648820,755,1346,-181,33,true,135,0.0,-1.0,false,true,3219
189605925623415,648820,755,1346,-181,33,true,135,0.0,-1.0,false,true,3219
189605926700811,648820,755,1346,-181,33,true,135,0.0,-1.0,false,true,3219
189606508482686,649777,756,1304,-494,247,true,139,0.0,-1.0,false,true,3281
189606510244457,649777,756,1304,-494,247,true,139,0.0,-1.0,false,true,3281
189606510905863,649777,756,1304,-494,247,true,139,0.0,-1.0,false,true,3281
189607680829196,650775,776,1458,-401,214,true,151,0.0,-1.0,false,true,3384
189607681298050,650775,776,1458,-401,214,true,151,0.0,-1.0,false,true,3384
189607681801539,650775,776,1458,-401,214,true,151,0.0,-1.0,false,true,3384
189608849505445,651773,756,1239,-573,154,true,136,0.0,-1.0,false,true,3320
189608850283674,651773,756,1239,-573,154,true,136,0.0,-1.0,false,true,3320
189608851231904,651773,756,1239,-573,154,true,136,0.0,-1.0,false,true,3320
189609437355237,652771,795,1409,-510,-23,true,149,0.0,-1.0,false,true,3390
189609438115966,652771,795,1409,-510,-23,true,149,0.0,-1.0,false,true,3390
189609439467685,652771,795,1409,-510,-23,true,149,0.0,-1.0,false,true,3390
189610604596642,653809,735,1349,-182,115,true,136,0.0,-1.0,false,true,3484
189610605714820,653809,735,1349,-182,115,true,136,0.0,-1.0,false,true,3484
189610606246070,653809,735,1349,-182,115,true,136,0.0,-1.0,false,true,3484
189611777010861,654806,756,1518,-101,326,true,152,0.0,-1.0,false,true,3417
189611780343621,654806,756,1518,-101,326,true,152,0.0,-1.0,false,true,3417
189611781053673,654806,756,1518,-101,326,true,152,0.0,-1.0,false,true,3417
189612944132787,655804,776,1274,-360,110,true,132,0.0,-1.0,false,true,3412
189612946874871,655804,776,1274,-360,110,true,132,0.0,-1.0,false,true,3412
189612947355079,655804,776,1274,-360,110,true,132,0.0,-1.0,false,true,3412
189613528686173,656822,755,1394,-222,-32,true,141,0.0,-1.0,false,true,3462
189613528912371,656822,755,1394,-222,-32,true,141,0.0,-1.0,false,true,3462
189613529935443,656822,755,1394,-222,-32,true,141,0.0,-1.0,false,true,3462
189614698137683,657800,795,1491,-176,-82,true,150,0.0,-1.0,false,true,3443
189614698361745,657800,795,1491,-176,-82,true,150,0.0,-1.0,false,true,3443
189614698524037,657800,795,1491,-176,-82,true,150,0.0,-1.0,false,true,3443
189615869265495,658818,775,1483,-301,-214,true,151,0.0,-1.0,false,true,3337
189615870880390,658818,775,1483,-301,-214,true,151,0.0,-1.0,false,true,3337
189615872150130,658818,775,1483,-301,-214,true,151,0.0,-1.0,false,true,3337
189616453302578,659815,776,1332,-496,-140,true,142,0.0,-1.0,false,true,3372
189616453552265,659815,776,1332,-496,-140,true,142,0.0,-1.0,false,true,3372
189616453733255,659815,776,1332,-496,-140,true,142,0.0,-1.0,false,true,3372
189618208501588,660833,775,1195,-437,-62,true,127,0.0,-1.0,false,true,3371
189618209267942,660833,775,1195,-437,-62,true,127,0.0,-1.0,false,true,3371
189618216188931,660833,775,1195,-437,-62,true,127,0.0,-1.0,false,true,3371
189618792273254,661851,795,1328,-353,70,true,137,0.0,-1.0,false,true,3364
189618792581223,661851,795,1328,-353,70,true,137,0.0,-1.0,false,true,3364
189618792817160,661851,795,1328,-353,70,true,137,0.0,-1.0,false,true,3364
189619963133722,662888,776,1321,-424,-9,true,138,0.0,-1.0,false,true,3327
189619964254972,662888,776,1321,-424,-9,true,138,0.0,-1.0,false,true,3327
189619965399660,662888,776,1321,-424,-9,true,138,0.0,-1.0,false,true,3327
189620547966170,663906,776,1306,-366,165,true,135,0.0,-1.0,false,true,3372
189620549046535,663906,776,1306,-366,165,true,135,0.0,-1.0,false,true,3372
189620549571847,663906,776,1306,-366,165,true,135,0.0,-1.0,false,true,3372
189622303541586,664944,795,1395,-466,-119,true,147,0.0,-1.0,false,true,3344
189622305891951,664944,795,1395,-466,-119,true,147,0.0,-1.0,false,true,3344
189622306372680,664944,795,1395,-466,-119,true,147,0.0,-1.0,false,true,3344
189622896834034,666002,775,1276,-447,108,true,135,0.0,-1.0,false,true,3354
189622897693513,666002,775,1276,-447,108,true,135,0.0,-1.0,false,true,3354
189622898127002,666002,775,1276,-447,108,true,135,0.0,-1.0,false,true,3354
189624059997262,667039,776,1260,-422,-392,true,132,0.0,-1.0,false,true,3364
189624064274606,667039,776,1260,-422,-392,true,132,0.0,-1.0,false,true,3364
189624065849085,667039,776,1260,-422,-392,true,132,0.0,-1.0,false,true,3364
189625230235022,668057,775,1342,-372,-172,true,139,0.0,-1.0,false,true,3416
189625230590491,668057,775,1342,-372,-172,true,139,0.0,-1.0,false,true,3416
189625232344658,668057,775,1342,-372,-172,true,139,0.0,-1.0,false,true,3416
189625812582158,669055,775,1270,-288,197,true,130,0.0,-1.0,false,true,3484
189625813863460,669055,775,1270,-288,197,true,130,0.0,-1.0,false,true,3484
189625814054501,669055,775,1270,-288,197,true,130,0.0,-1.0,false,true,3484
189627073384449,670112,756,1330,-442,-120,true,140,0.0,-1.0,false,true,3370
189627074096220,670112,756,1330,-442,-120,true,140,0.0,-1.0,false,true,3370
189627074601376,670112,756,1330,-442,-120,true,140,0.0,-1.0,false,true,3370
189628154713198,671110,815,1087,-893,148,true,140,0.0,-1.0,false,true,3097
189628155147209,671110,815,1087,-893,148,true,140,0.0,-1.0,false,true,3097
189628155589969,671110,815,1087,-893,148,true,140,0.0,-1.0,false,true,3097
189629908246323,672208,815,985,-925,-52,true,135,0.0,-1.0,false,true,3139
189629908506687,672208,815,985,-925,-52,true,135,0.0,-1.0,false,true,3139
189629909612521,672208,815,985,-925,-52,true,135,0.0,-1.0,false,true,3139
189630494290177,673345,815,976,-908,99,true,133,0.0,-1.0,false,true,3311
189630495267781,673345,815,976,-908,99,true,133,0.0,-1.0,false,true,3311
189630496625229,673345,815,976,-908,99,true,133,0.0,-1.0,false,true,3311
189631664264291,674679,519,181,-272,4,true,32,0.0,-1.0,false,true,968
189631664490124,674679,519,181,-272,4,true,32,0.0,-1.0,false,true,968
189631665422103,674679,519,181,-272,4,true,32,0.0,-1.0,false,true,968
189632250504447,675896,80,-5,15,-1,true,1,0.0,-1.0,false,true,1153
189632250812311,675896,80,-5,15,-1,true,1,0.0,-1.0,false,true,1153
189632250992415,675896,80,-5,15,-1,true,1,0.0,-1.0,false,true,1153
189633425848405,676754,300,18,214,27,true,21,0.0,-1.0,false,true,847
189633426711530,676754,300,18,214,27,true,21,0.0,-1.0,false,true,847
189633428368457,676754,300,18,214,27,true,21,0.0,-1.0,false,true,847
189655651346052,699204,320,121,92,0,true,15,0.0,-1.0,false,false,542
189655652055948,699204,320,121,92,0,true,15,0.0,-1.0,false,false,542
189655652821625,699204,320,121,92,0,true,15,0.0,-1.0,false,false,542
189657403247198,700641,120,-47,-61,1,true,7,0.0,-1.0,false,false,580
189657405418395,700641,120,-47,-61,1,true,7,0.0,-1.0,false,false,580
189657406251729,700641,120,-47,-61,1,true,7,0.0,-1.0,false,false,580
189682562229323,726144,240,-63,-22,1,true,6,0.0,-1.0,false,true,836
189682563102813,726144,240,-63,-22,1,true,6,0.0,-1.0,false,true,836
189682563949063,726144,240,-63,-22,1,true,6,0.0,-1.0,false,true,836
189683144911875,727062,140,-4,-10,13,true,1,0.0,-1.0,false,false,753
189683148573334,727062,140,-4,-10,13,true,1,0.0,-1.0,false,false,753
189683149293021,727062,140,-4,-10,13,true,1,0.0,-1.0,false,false,753
189684312693802,727541,100,5,18,-11,true,1,0.0,-1.0,false,false,720
189684315263125,727541,100,5,18,-11,true,1,0.0,-1.0,false,false,720
189684315958125,727541,100,5,18,-11,true,1,0.0,-1.0,false,false,720
189685491694218,728060,798,-25,947,142,true,94,0.0,-1.0,false,true,910
189685492473489,728060,798,-25,947,142,true,94,0.0,-1.0,false,true,910
189685493262916,728060,798,-25,947,142,true,94,0.0,-1.0,false,true,910
189686653119374,729456,919,-292,844,110,true,89,0.0,-1.0,false,true,1105
189686655176926,729456,919,-292,844,110,true,89,0.0,-1.0,false,true,1105
189686655514791,729456,919,-292,844,110,true,89,0.0,-1.0,false,true,1105
189687825098019,730757,875,-85,1294,420,true,129,0.0,-1.0,false,true,788
189687825604165,730757,875,-85,1294,420,true,129,0.0,-1.0,false,true,788
189687825999634,730757,875,-85,1294,420,true,129,0.0,-1.0,false,true,788
189689579732550,732330,619,152,357,-49,true,38,0.0,-1.0,false,true,1383
189689580132237,732330,619,152,357,-49,true,38,0.0,-1.0,false,true,1383
189689580555779,732330,619,152,357,-49,true,38,0.0,-1.0,false,true,1383
189690166822706,733707,220,16,26,-2,true,3,0.0,-1.0,false,true,1693
189690169471456,733707,220,16,26,-2,true,3,0.0,-1.0,false,true,1693
189690171093227,733707,220,16,26,-2,true,3,0.0,-1.0,false,true,1693
189694264499371,737119,639,237,576,39,true,62,0.0,-1.0,false,false,591
189694265334944,737119,639,237,576,39,true,62,0.0,-1.0,false,false,591
189694266676819,737119,639,237,576,39,true,62,0.0,-1.0,false,false,591
189695429528954,738456,879,692,-227,3,true,72,0.0,-1.0,false,true,2878
189695429770829,738456,879,692,-227,3,true,72,0.0,-1.0,false,true,2878
189695430778798,738456,879,692,-227,3,true,72,0.0,-1.0,false,true,2878
189696599189370,739737,236,30,-25,7,true,3,0.0,-1.0,false,true,2561
189696600088537,739737,236,30,-25,7,true,3,0.0,-1.0,false,true,2561
189696601312131,739737,236,30,-25,7,true,3,0.0,-1.0,false,true,2561
189714159705770,757892,121,3,28,-6,true,2,0.0,-1.0,false,true,2696
189714160153738,757892,121,3,28,-6,true,2,0.0,-1.0,false,true,2696
189714165123322,757892,121,3,28,-6,true,2,0.0,-1.0,false,true,2696
189717660622175,761165,300,34,-74,0,true,8,0.0,-1.0,false,true,2684
189717661427800,761165,300,34,-74,0,true,8,0.0,-1.0,false,true,2684
189717662147279,761165,300,34,-74,0,true,8,0.0,-1.0,false,true,2684
189718243905872,761885,238,22,-61,-13,true,6,0.0,-1.0,false,true,2763
189718244652591,761885,238,22,-61,-13,true,6,0.0,-1.0,false,true,2763
189718245178216,761885,238,22,-61,-13,true,6,0.0,-1.0,false,true,2763
189719415287018,762642,180,23,-19,3,true,2,0.0,-1.0,false,true,2603
189719415530038,762642,180,23,-19,3,true,2,0.0,-1.0,false,true,2603
189719415921757,762642,180,23,-19,3,true,2,0.0,-1.0,false,true,2603
189887893557630,931723,200,-4,63,28,true,6,0.0,-1.0,false,true,2757
189887894511068,931723,200,-4,63,28,true,6,0.0,-1.0,false,true,2757
189887896355703,931723,200,-4,63,28,true,6,0.0,-1.0,false,true,2757
189889071764088,932023,558,-14,-355,15,true,35,0.0,-1.0,false,true,2664
189889073007734,932023,558,-14,-355,15,true,35,0.0,-1.0,false,true,2664
189889073818984,932023,558,-14,-355,15,true,35,0.0,-1.0,false,true,2664
189890238161744,932943,656,-428,-1056,-108,true,113,0.0,-1.0,false,true,2553
189890239291588,932943,656,-428,-1056,-108,true,113,0.0,-1.0,false,true,2553
189890241966119,932943,656,-428,-1056,-108,true,113,0.0,-1.0,false,true,2553
189890821151015,933761,796,402,-957,-231,true,103,0.0,-1.0,false,true,3194
189890824284036,933761,796,402,-957,-231,true,103,0.0,-1.0,false,true,3194
189890825073046,933761,796,402,-957,-231,true,103,0.0,-1.0,false,true,3194
189891989378879,934899,756,1179,-653,-152,true,134,0.0,-1.0,false,true,3229
189891989992264,934899,756,1179,-653,-152,true,134,0.0,-1.0,false,true,3229
189891990538723,934899,756,1179,-653,-152,true,134,0.0,-1.0,false,true,3229
189892582051014,935857,775,1198,-850,62,true,146,0.0,-1.0,false,true,3249
189892585421535,935857,775,1198,-850,62,true,146,0.0,-1.0,false,true,3249
189892589382941,935857,775,1198,-850,62,true,146,0.0,-1.0,false,true,3249
189893742196170,936875,735,1107,-863,51,true,140,0.0,-1.0,false,true,3263
189893743129868,936875,735,1107,-863,51,true,140,0.0,-1.0,false,true,3263
189893743366066,936875,735,1107,-863,51,true,140,0.0,-1.0,false,true,3263
189895502313513,937812,796,1470,-331,491,true,150,0.0,-1.0,false,true,3104
189895502693565,937812,796,1470,-331,491,true,150,0.0,-1.0,false,true,3104
189895503975180,937812,796,1470,-331,491,true,150,0.0,-1.0,false,true,3104
189896084994502,938791,755,-860,-861,-171,true,121,0.0,-1.0,false,true,1869
189896085851742,938791,755,-860,-861,-171,true,121,0.0,-1.0,false,true,1869
189896086188044,938791,755,-860,-861,-171,true,121,0.0,-1.0,false,true,1869
189897257495127,939968,915,-834,484,261,true,96,0.0,-1.0,false,true,1575
189897258040804,939968,915,-834,484,261,true,96,0.0,-1.0,false,true,1575
189897258426898,939968,915,-834,484,261,true,96,0.0,-1.0,false,true,1575
189897841304345,941106,635,-671,544,21,true,86,0.0,-1.0,false,true,1674
189897841516116,941106,635,-671,544,21,true,86,0.0,-1.0,false,true,1674
189897841681741,941106,635,-671,544,21,true,86,0.0,-1.0,false,true,1674
189899007692991,942083,636,-600,163,-219,true,62,0.0,-1.0,false,true,1621
189899009321480,942083,636,-600,163,-219,true,62,0.0,-1.0,false,true,1621
189899009607418,942083,636,-600,163,-219,true,62,0.0,-1.0,false,true,1621
189899593732418,942981,696,-638,318,-435,true,71,0.0,-1.0,false,true,1645
189899595021741,942981,696,-638,318,-435,true,71,0.0,-1.0,false,true,1645
189899595282730,942981,696,-638,318,-435,true,71,0.0,-1.0,false,true,1645
189900763080386,943939,696,-727,291,-329,true,78,0.0,-1.0,false,true,1631
189900765366011,943939,696,-727,291,-329,true,78,0.0,-1.0,false,true,1631
189900765594969,943939,696,-727,291,-329,true,78,0.0,-1.0,false,true,1631
189901349425907,944777,656,-647,456,-292,true,79,0.0,-1.0,false,true,1732
189901350490438,944777,656,-647,456,-292,true,79,0.0,-1.0,false,true,1732
189901351023407,944777,656,-647,456,-292,true,79,0.0,-1.0,false,true,1732
189902519725021,945595,757,-1158,569,-93,true,129,0.0,-1.0,false,true,1539
189902520549969,945595,757,-1158,569,-93,true,129,0.0,-1.0,false,true,1539
189902521003719,945595,757,-1158,569,-93,true,129,0.0,-1.0,false,true,1539
189903690219239,946713,735,-847,243,-384,true,88,0.0,-1.0,false,true,1591
189903690910697,946713,735,-847,243,-384,true,88,0.0,-1.0,false,true,1591
189903691352989,946713,735,-847,243,-384,true,88,0.0,-1.0,false,true,1591
189904275415124,947730,676,-663,171,-345,true,68,0.0,-1.0,false,true,1608
189904275660333,947730,676,-663,171,-345,true,68,0.0,-1.0,false,true,1608
189904276705593,947730,676,-663,171,-345,true,68,0.0,-1.0,false,true,1608
189905446623457,948548,676,-527,89,-293,true,53,0.0,-1.0,false,true,1609
189905447751113,948548,676,-527,89,-293,true,53,0.0,-1.0,false,true,1609
189905449009395,948548,676,-527,89,-293,true,53,0.0,-1.0,false,true,1609
189906612876686,949347,1214,-915,1631,-150,true,187,0.0,-1.0,false,true,1472
189906614030280,949347,1214,-915,1631,-150,true,187,0.0,-1.0,false,true,1472
189906615503873,949347,1214,-915,1631,-150,true,187,0.0,-1.0,false,true,1472
189907199329915,950646,614,-404,214,-169,true,45,0.0,-1.0,false,true,1052
189907199734446,950646,614,-404,214,-169,true,45,0.0,-1.0,false,true,1052
189907202135644,950646,614,-404,214,-169,true,45,0.0,-1.0,false,true,1052
189907785530227,951282,617,-566,353,-207,true,66,0.0,-1.0,false,true,1425
189907785736946,951282,617,-566,353,-207,true,66,0.0,-1.0,false,true,1425
189907786317779,951282,617,-566,353,-207,true,66,0.0,-1.0,false,true,1425
189908371449550,951960,597,-566,263,-522,true,62,0.0,-1.0,false,true,1471
189908372133143,951960,597,-566,263,-522,true,62,0.0,-1.0,false,true,1471
189908374459914,951960,597,-566,263,-522,true,62,0.0,-1.0,false,true,1471
189908955739341,952659,636,-341,514,-29,true,61,0.0,-1.0,false,true,1348
189908956731268,952659,636,-341,514,-29,true,61,0.0,-1.0,false,true,1348
189908959642675,952659,636,-341,514,-29,true,61,0.0,-1.0,false,true,1348
189910711443195,953358,1235,-1187,1440,-171,true,186,0.0,-1.0,false,true,1193
189910712348716,953358,1235,-1187,1440,-171,true,186,0.0,-1.0,false,true,1193
189910714037830,953358,1235,-1187,1440,-171,true,186,0.0,-1.0,false,true,1193
189911881757830,954817,773,-460,1313,43,true,139,0.0,-1.0,false,true,999
189911882146059,954817,773,-460,1313,43,true,139,0.0,-1.0,false,true,999
189911882962673,954817,773,-460,1313,43,true,139,0.0,-1.0,false,true,999
189912464808298,955773,775,223,1408,30,true,142,0.0,-1.0,false,true,810
189912465250590,955773,775,223,1408,30,true,142,0.0,-1.0,false,true,810
189912467310434,955773,775,223,1408,30,true,142,0.0,-1.0,false,true,810
189913632811110,956731,755,4,1416,-66,true,141,0.0,-1.0,false,true,824
189913634297985,956731,755,4,1416,-66,true,141,0.0,-1.0,false,true,824
189913635056527,956731,755,4,1416,-66,true,141,0.0,-1.0,false,true,824
189914804721474,957688,756,-288,1499,-214,true,152,0.0,-1.0,false,true,934
189914806008870,957688,756,-288,1499,-214,true,152,0.0,-1.0,false,true,934
189914807930433,957688,756,-288,1499,-214,true,152,0.0,-1.0,false,true,934
189915388605693,958646,736,-390,1424,-241,true,147,0.0,-1.0,false,true,983
189915389631214,958646,736,-390,1424,-241,true,147,0.0,-1.0,false,true,983
189915389883349,958646,736,-390,1424,-241,true,147,0.0,-1.0,false,true,983
189916559987151,959584,716,-407,1412,81,true,146,0.0,-1.0,false,true,1082
189916560932567,959584,716,-407,1412,81,true,146,0.0,-1.0,false,true,1082
189916561696838,959584,716,-407,1412,81,true,146,0.0,-1.0,false,true,1082
189917143250796,960522,756,-598,1530,-164,true,164,0.0,-1.0,false,true,1043
189917144086786,960522,756,-598,1530,-164,true,164,0.0,-1.0,false,true,1043
189917144643973,960522,756,-598,1530,-164,true,164,0.0,-1.0,false,true,1043
189918315362150,961460,756,-499,1328,-211,true,141,0.0,-1.0,false,true,978
189918316386994,961460,756,-499,1328,-211,true,141,0.0,-1.0,false,true,978
189918317462411,961460,756,-499,1328,-211,true,141,0.0,-1.0,false,true,978
189919486154962,962418,736,-873,1410,20,true,165,0.0,-1.0,false,true,1047
189919488216629,962418,736,-873,1410,20,true,165,0.0,-1.0,false,true,1047
189919489461993,962418,736,-873,1410,20,true,165,0.0,-1.0,false,true,1047
189920068217931,963376,715,-742,1408,-50,true,159,0.0,-1.0,false,true,1087
189920069719181,963376,715,-742,1408,-50,true,159,0.0,-1.0,false,true,1087
189920070464233,963376,715,-742,1408,-50,true,159,0.0,-1.0,false,true,1087
189921240178972,964294,735,-620,1465,36,true,159,0.0,-1.0,false,true,1060
189921241846159,964294,735,-620,1465,36,true,159,0.0,-1.0,false,true,1060
189921242707045,964294,735,-620,1465,36,true,159,0.0,-1.0,false,true,1060
189921825608868,965251,736,-676,1389,-203,true,154,0.0,-1.0,false,true,1039
189921826634961,965251,736,-676,1389,-203,true,154,0.0,-1.0,false,true,1039
189921828856055,965251,736,-676,1389,-203,true,154,0.0,-1.0,false,true,1039
189922993081627,966209,756,-291,1324,212,true,135,0.0,-1.0,false,true,978
189922994019127,966209,756,-291,1324,212,true,135,0.0,-1.0,false,true,978
189922994331836,966209,756,-291,1324,212,true,135,0.0,-1.0,false,true,978
189924162793971,967187,776,24,1438,163,true,143,0.0,-1.0,false,true,789
189924163229648,967187,776,24,1438,163,true,143,0.0,-1.0,false,true,789
189924163914752,967187,776,24,1438,163,true,143,0.0,-1.0,false,true,789
189924748331939,968145,776,319,1295,5,true,133,0.0,-1.0,false,false,649
189924748899127,968145,776,319,1295,5,true,133,0.0,-1.0,false,false,649
189924749329439,968145,776,319,1295,5,true,133,0.0,-1.0,false,false,649
189927087719386,969103,756,618,1369,107,true,150,0.0,-1.0,false,false,538
189927088891834,969103,756,618,1369,107,true,150,0.0,-1.0,false,false,538
189927089113605,969103,756,618,1369,107,true,150,0.0,-1.0,false,false,538
189927089478866,970061,736,822,1249,277,true,149,0.0,-1.0,false,false,520
189927089673813,970061,736,822,1249,277,true,149,0.0,-1.0,false,false,520
189927091326886,970061,736,822,1249,277,true,149,0.0,-1.0,false,false,520
189927674780897,971019,755,902,1068,70,true,139,0.0,-1.0,false,false,431
189927675407876,971019,755,902,1068,70,true,139,0.0,-1.0,false,false,431
189927675918813,971019,755,902,1068,70,true,139,0.0,-1.0,false,false,431
189928846997459,971977,755,1214,911,100,true,151,0.0,-1.0,false,false,313
189928849021729,971977,755,1214,911,100,true,151,0.0,-1.0,false,false,313
189928849994646,971977,755,1214,911,100,true,151,0.0,-1.0,false,false,313
